,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-01-08 09:33:00,112.015625,0.9143,39.9,1.6054,419.5,3318.0,0.9668,72.82,1135.0,1.4379,115.0625,96.6,67.725,0.010798,143.4,550.0,85.95,1618.7,1027.4,10780.0,10840.0,1873.0,637.7,1018.5,27.9,0.9723,298.0,108.5,116.109375,115.46875,20.65,555.75,10531.0,121.69,116.1,97.28,82.18,81.0,3003.0,108.175,2.1614,1358.0,2274.0,82.18,1135.9,3.43,2.1705,5.676,1574.4,2.126,18.45,726.9
2010-01-08 09:34:00,112.015625,0.9141,39.9,1.6051,419.5,3318.0,0.9666,72.82,1135.25,1.4376,115.078125,96.6,67.725,0.010789,143.4,550.0,85.95,1618.7,1028.6,10780.0,10840.0,1874.5,637.8,1018.5,27.92,0.9722,298.0,108.50781200000002,116.140625,115.5,20.55,555.75,10533.0,121.68,116.1,97.28,82.23,81.01,3004.0,108.175,2.1614,1358.0,2274.0,82.2,1135.7,3.43,2.171,5.69,1575.4,2.1267,18.44,726.9
2010-01-08 09:35:00,112.015625,0.9138,39.9,1.604,419.5,3318.0,0.9663,72.82,1135.25,1.4369,115.046875,96.6,67.725,0.010782,143.3,550.0,85.925,1618.7,1028.6,10780.0,10835.0,1875.0,639.6,1018.5,27.94,0.9718,298.0,108.49218700000002,116.09375,115.46875,20.6,555.75,10533.0,121.68,116.1,97.28,82.12,80.95,3005.0,108.175,2.1614,1358.0,2275.0,82.11,1134.5,3.427,2.1683,5.689,1573.7,2.1246,18.425,726.9
2010-01-08 09:36:00,112.015625,0.9137,39.9,1.6048,419.5,3318.0,0.9664,72.82,1134.75,1.4372,115.05468700000002,96.6,67.725,0.010789,143.4,550.0,85.925,1618.7,1028.2,10780.0,10835.0,1874.25,639.2,1018.5,27.95,0.972,298.0,108.49218700000002,116.09375,115.4375,20.55,555.75,10527.0,121.7,116.1,97.28,82.12,80.95,3003.0,108.175,2.1614,1358.0,2275.0,82.12,1134.8,3.425,2.1689,5.688,1571.6,2.1245,18.43,727.2
2010-01-08 09:37:00,112.015625,0.9141,39.9,1.6055,419.5,3318.0,0.9662,72.78,1135.25,1.4375,115.046875,96.6,67.75,0.010787999999999999,143.4,550.0,86.0,1617.3,1027.6,10780.0,10835.0,1875.25,639.7,1018.5,27.95,0.9722,298.0,108.49218700000002,116.09375,115.40625,20.55,555.75,10529.0,121.68,116.09,97.28,82.17,81.01,3005.0,108.175,2.1614,1358.0,2275.0,82.19,1135.6,3.426,2.17,5.688,1572.5,2.1275,18.45,727.1
2010-01-08 09:38:00,112.015625,0.9142,39.9,1.6052,419.5,3316.0,0.9668,72.78,1134.75,1.4376,115.03125,96.6,67.75,0.010787,143.5,550.0,86.0,1619.3,1027.6,10780.0,10840.0,1873.0,638.7,1018.5,27.96,0.9721,298.0,108.49218700000002,116.0625,115.375,20.6,555.75,10525.0,121.64,116.07,97.28,82.11,80.94,3003.0,108.165,2.1614,1358.0,2275.0,82.1,1134.5,3.424,2.17,5.688,1573.0,2.1257,18.43,727.6
2010-01-08 09:39:00,112.015625,0.914,39.9,1.6049,419.5,3316.0,0.9666,72.8,1133.75,1.4373,115.046875,96.6,67.725,0.010789,143.4,550.0,86.0,1616.2,1026.8,10775.0,10830.0,1871.5,638.2,1018.5,27.95,0.9722,298.0,108.5,116.09375,115.4375,20.65,555.75,10517.0,121.66,116.08,97.22,82.07,80.91,3002.0,108.175,2.1614,1358.0,2272.0,82.07,1134.1,3.4225,2.1694,5.688,1572.5,2.1246,18.425,727.6
2010-01-08 09:40:00,112.05468700000002,0.9138,39.9,1.6047,419.5,3318.0,0.9665,72.8,1133.0,1.4372,115.05468700000002,96.6,67.7,0.010793,143.55,550.0,86.0,1616.2,1025.1,10765.0,10825.0,1870.25,637.6,1018.5,27.94,0.9721,298.0,108.5,116.09375,115.4375,20.7,555.75,10510.0,121.66,116.08,97.28,82.07,80.92,3000.0,108.175,2.1614,1358.0,2272.0,82.1,1133.3,3.4225,2.1697,5.685,1572.5,2.1246,18.395,727.6
2010-01-08 09:41:00,112.05468700000002,0.9139,39.9,1.6048,419.5,3316.0,0.9667,72.81,1133.25,1.4375,115.05468700000002,96.6,67.7,0.010787999999999999,143.55,550.0,86.0,1615.5,1024.8,10770.0,10825.0,1870.25,638.0,1018.5,27.93,0.9721,298.0,108.49218700000002,116.09375,115.4375,20.7,555.75,10511.0,121.67,116.09,97.28,82.11,80.94,3001.0,108.175,2.1614,1358.0,2272.0,82.11,1133.3,3.4205,2.1692,5.69,1570.4,2.1244,18.4,727.6
2010-01-08 09:42:00,112.05468700000002,0.914,39.9,1.6052,419.5,3317.0,0.9668,72.81,1133.0,1.4379,115.07031200000002,96.6,67.725,0.010797,143.65,550.0,86.0,1616.0,1024.8,10765.0,10825.0,1870.0,637.7,1018.5,27.92,0.9725,298.0,108.5,116.125,115.4375,20.7,555.75,10507.0,121.67,116.09,97.22,82.11,80.91,3000.0,108.17,2.1614,1358.0,2272.0,82.09,1133.7,3.4205,2.1693,5.694,1571.0,2.1246,18.405,726.8
2010-01-08 09:43:00,112.05468700000002,0.9143,39.9,1.6053,419.5,3317.0,0.9672,72.82,1133.25,1.4378,115.046875,96.6,67.7,0.010796,143.6,550.0,86.0,1616.2,1024.8,10765.0,10825.0,1868.75,638.0,1018.5,27.94,0.9724,298.0,108.5,116.09375,115.40625,20.6,555.75,10513.0,121.66,116.07,97.22,82.1,80.94,3002.0,108.17,2.1614,1358.0,2272.0,82.11,1133.7,3.4185,2.17,5.691,1571.0,2.1258,18.42,727.7
2010-01-08 09:44:00,112.05468700000002,0.914,39.9,1.6051,419.5,3319.0,0.9669,72.82,1133.0,1.4375,115.046875,96.6,67.7,0.010794,143.6,550.0,85.9,1616.3,1024.8,10765.0,10825.0,1868.75,637.7,1018.5,27.93,0.9722,298.0,108.49218700000002,116.09375,115.4375,20.6,555.75,10511.0,121.6,116.05,97.18,82.14,80.97,3001.0,108.165,2.1614,1358.0,2275.0,82.16,1133.7,3.42,2.1699,5.696000000000001,1571.0,2.1263,18.41,727.7
2010-01-08 09:45:00,112.05468700000002,0.9141,39.9,1.6049,419.5,3319.0,0.9668,72.78,1133.0,1.4373,115.046875,96.6,67.7,0.010794,143.75,550.0,85.85,1616.3,1024.8,10770.0,10830.0,1868.75,638.0,1018.5,27.93,0.9721,298.0,108.49218700000002,116.09375,115.40625,20.55,555.75,10511.0,121.58,116.04,97.18,82.21,81.01,3003.0,108.165,2.1614,1358.0,2275.0,82.19,1134.4,3.4225,2.1717,5.716,1571.1,2.127,18.41,727.7
2010-01-08 09:46:00,112.05468700000002,0.9141,39.9,1.6051,419.5,3319.0,0.967,72.81,1133.5,1.4375,115.03125,96.6,67.7,0.010791,143.7,550.0,85.9,1616.9,1025.1,10770.0,10830.0,1868.75,638.3,1018.5,27.93,0.9723,298.0,108.49218700000002,116.0625,115.375,20.6,555.75,10515.0,121.56,116.03,97.08,82.22,81.04,3004.0,108.16,2.1614,1358.0,2275.0,82.23,1134.3,3.423,2.1722,5.72,1571.7,2.1269,18.41,727.7
2010-01-08 09:47:00,112.05468700000002,0.9139,39.9,1.605,419.5,3319.0,0.9668,72.89,1133.75,1.437,115.02343700000002,96.6,67.7,0.010787999999999999,143.75,550.0,85.9,1616.9,1025.8,10770.0,10830.0,1869.5,638.0,1018.5,27.95,0.972,298.0,108.49218700000002,116.046875,115.375,20.55,555.75,10516.0,121.57,116.04,97.06,82.21,81.02,3004.0,108.165,2.1614,1358.0,2275.0,82.21,1134.0,3.4225,2.1711,5.724,1570.3,2.1266,18.41,727.7
2010-01-08 09:48:00,112.015625,0.9134,39.9,1.6042,419.5,3319.0,0.9662,72.86,1134.5,1.4362,114.984375,96.6,67.7,0.010783,143.75,550.0,85.9,1616.9,1025.8,10775.0,10835.0,1871.0,639.1,1018.5,27.93,0.9714,298.0,108.484375,116.0,115.25,20.45,555.75,10524.0,121.54,116.03,97.06,82.32,81.16,3008.0,108.16,2.1614,1358.0,2275.0,82.34,1133.5,3.423,2.1752,5.718,1571.1,2.1289,18.405,728.0
2010-01-08 09:49:00,112.015625,0.9132,39.9,1.6033,419.5,3319.0,0.9659,72.86,1134.5,1.4357,114.984375,96.6,67.7,0.01078,143.7,550.0,85.775,1616.4,1026.0,10775.0,10835.0,1871.5,638.9,1018.5,27.95,0.9707,298.0,108.484375,115.984375,115.1875,20.45,555.75,10521.0,121.52,116.01,97.0,82.27,81.11,3006.0,108.16,2.1614,1358.0,2275.0,82.28,1132.9,3.4245,2.1747,5.7139999999999995,1570.3,2.128,18.39,728.5
2010-01-08 09:50:00,112.015625,0.9129,39.9,1.6028,419.5,3317.0,0.9654,72.88,1134.5,1.4356,114.97656200000002,96.6,67.725,0.010777,143.65,550.0,85.775,1616.1,1026.0,10775.0,10835.0,1872.0,638.7,1018.5,27.95,0.9708,298.0,108.47656200000002,115.96875,115.21875,20.5,555.75,10520.0,121.52,116.01,97.0,82.23,81.02,3007.0,108.16,2.1614,1358.0,2275.0,82.23,1132.4,3.4245,2.1728,5.702999999999999,1569.7,2.1275,18.38,728.4
2010-01-08 09:51:00,112.015625,0.9129,39.9,1.6019,419.5,3320.0,0.9657,72.84,1134.0,1.435,114.96093700000002,96.6,67.725,0.010773,143.7,550.0,85.775,1615.1,1026.2,10775.0,10830.0,1869.75,638.3,1018.5,27.93,0.9705,298.0,108.46875,115.953125,115.21875,20.5,555.75,10518.0,121.54,116.02,97.0,82.16,80.96,3005.0,108.16,2.1614,1358.0,2280.0,82.15,1131.3,3.4225,2.1706,5.693,1566.0,2.1254,18.38,727.2
2010-01-08 09:52:00,112.015625,0.9125,39.9,1.6004,419.5,3320.0,0.9656,72.84,1134.0,1.4345,114.953125,96.6,67.725,0.010767,143.55,550.0,85.775,1614.3,1026.2,10775.0,10835.0,1869.75,638.4,1018.5,27.94,0.9699,298.0,108.47656200000002,115.953125,115.1875,20.5,555.75,10515.0,121.51,116.01,97.02,82.18,81.0,3006.0,108.16,2.1614,1358.0,2280.0,82.17,1130.8,3.421,2.1712,5.686,1566.8,2.1268,18.365,727.2
2010-01-08 09:53:00,112.015625,0.9127,39.9,1.6012,419.5,3319.0,0.9658,72.9,1134.5,1.4345,114.96093700000002,96.6,67.7,0.010768000000000002,143.55,550.0,85.775,1614.3,1026.2,10775.0,10830.0,1870.0,638.9,1018.5,27.97,0.97,298.0,108.46875,115.96875,115.1875,20.5,555.75,10518.0,121.52,116.02,97.02,82.22,81.02,3006.0,108.16,2.1614,1358.0,2280.0,82.22,1131.1,3.422,2.1722,5.686,1567.3,2.126,18.38,727.2
2010-01-08 09:54:00,112.015625,0.9128,39.9,1.6013,419.5,3319.0,0.9658,72.89,1133.75,1.4341,114.96875,96.6,67.7,0.010764,143.55,550.0,85.8,1614.3,1026.2,10775.0,10830.0,1869.25,638.6,1018.5,27.96,0.9696,298.0,108.484375,115.96875,115.21875,20.5,555.75,10514.0,121.54,116.02,97.04,82.21,81.01,3005.0,108.16,2.1614,1358.0,2280.0,82.2,1130.9,3.421,2.1723,5.69,1566.0,2.1261,18.365,727.2
2010-01-08 09:55:00,112.015625,0.9132,39.9,1.602,419.5,3321.0,0.966,72.89,1134.25,1.4346,114.97656200000002,96.6,67.6,0.010773,143.65,550.0,85.8,1614.1,1025.7,10775.0,10830.0,1870.0,639.0,1018.5,27.96,0.9701,298.0,108.484375,115.96875,115.1875,20.5,555.75,10517.0,121.55,116.03,97.04,82.3,81.11,3006.0,108.155,2.1614,1358.0,2280.0,82.3,1131.5,3.423,2.175,5.702999999999999,1565.8,2.1279,18.385,727.2
2010-01-08 09:56:00,112.015625,0.9129,39.9,1.6025,419.5,3322.0,0.966,72.9,1133.25,1.4348,115.0,96.6,67.6,0.010776,143.75,550.0,85.8,1614.0,1026.0,10775.0,10835.0,1868.5,638.0,1018.5,27.96,0.97,298.0,108.49218700000002,116.03125,115.25,20.5,555.75,10509.0,121.57,116.03,97.04,82.25,81.07,3004.0,108.16,2.1614,1358.0,2280.0,82.23,1131.5,3.42,2.1738,5.7010000000000005,1564.0,2.1286,18.385,728.5
2010-01-08 09:57:00,112.015625,0.9134,39.9,1.6024,419.5,3322.0,0.9664,73.09,1134.25,1.4352,114.99218700000002,96.6,67.7,0.010779,143.6,550.0,85.825,1615.3,1025.2,10780.0,10840.0,1870.25,638.8,1018.5,27.96,0.9702,298.0,108.484375,116.0,115.25,20.5,555.75,10515.0,121.54,116.03,97.04,82.24,81.06,3007.0,108.16,2.1614,1358.0,2281.0,82.25,1131.8,3.423,2.1741,5.71,1564.0,2.1271,18.385,728.5
2010-01-08 09:58:00,112.015625,0.9135,39.9,1.6026,419.5,3324.0,0.9665,73.17,1135.25,1.4352,114.97656200000002,96.65,67.7,0.010775,143.8,550.0,85.8,1615.9,1026.6,10790.0,10850.0,1873.0,639.8,1018.5,28.02,0.9704,298.0,108.484375,115.984375,115.21875,20.45,555.75,10525.0,121.54,116.02,97.04,82.32,81.13,3010.0,108.155,2.1614,1358.0,2281.0,82.34,1132.0,3.4245,2.176,5.7139999999999995,1564.5,2.1279,18.38,728.8
2010-01-08 09:59:00,112.015625,0.9134,39.9,1.602,419.5,3321.0,0.9664,73.19,1136.0,1.4352,114.984375,96.65,67.725,0.010775,143.95,550.0,85.85,1616.6,1026.6,10795.0,10855.0,1873.75,640.0,1018.5,28.01,0.9703,298.0,108.484375,115.984375,115.25,20.45,555.75,10526.0,121.53,116.01,97.04,82.31,81.12,3012.0,108.15,2.1614,1358.0,2280.0,82.31,1132.2,3.4225,2.1761,5.705,1564.5,2.1295,18.4,728.8
2010-01-08 10:00:00,112.015625,0.9138,39.9,1.6024,419.5,3325.0,0.9665,73.27,1136.25,1.4354,114.984375,96.725,67.75,0.010777,144.2,550.0,85.875,1616.6,1026.6,10795.0,10855.0,1875.25,639.9,1018.5,28.03,0.9704,298.0,108.47656200000002,115.984375,115.25,20.45,555.75,10529.0,121.54,116.02,97.04,82.33,81.15,3011.0,108.155,2.1614,1358.0,2280.0,82.34,1132.2,3.424,2.1765,5.716,1565.0,2.1296,18.405,728.8
2010-01-08 10:01:00,112.015625,0.9131,39.9,1.6021,419.5,3324.0,0.9661,73.25,1136.75,1.4348,114.96875,96.725,67.75,0.010771,144.35,550.0,85.875,1616.6,1026.6,10800.0,10860.0,1877.25,640.3,1018.5,28.03,0.97,298.0,108.47656200000002,115.96875,115.21875,20.45,555.75,10533.0,121.54,116.01,97.04,82.26,81.07,3014.0,108.15,2.1614,1358.0,2281.0,82.27,1130.7,3.424,2.1747,5.734,1562.6,2.1276,18.37,728.8
2010-01-08 10:02:00,112.015625,0.913,39.9,1.6012,419.5,3325.0,0.9657,73.2,1136.5,1.434,114.953125,96.725,67.725,0.010764,144.95,550.0,85.875,1616.6,1029.0,10800.0,10855.0,1877.75,640.6,1018.5,28.03,0.9694,298.0,108.46875,115.953125,115.1875,20.35,555.75,10534.0,121.5,115.98,97.04,82.31,81.11,3014.0,108.145,2.1614,1358.0,2281.0,82.33,1130.9,3.424,2.1759,5.727,1563.3,2.128,18.385,728.8
2010-01-08 10:03:00,112.015625,0.9131,39.9,1.6008,419.5,3326.0,0.9657,73.13,1136.5,1.434,114.953125,96.725,67.7,0.010764,144.9,550.0,85.9,1616.6,1029.0,10795.0,10860.0,1878.25,640.5,1018.5,28.05,0.9693,298.0,108.47656200000002,115.9375,115.125,20.35,555.75,10535.0,121.49,115.98,97.02,82.28,81.08,3014.0,108.145,2.1614,1358.0,2282.0,82.27,1130.6,3.425,2.1744,5.73,1561.7,2.1286,18.38,728.8
2010-01-08 10:04:00,111.984375,0.9128,39.9,1.6003,419.5,3326.0,0.9654,73.15,1137.0,1.4334,114.921875,96.7,67.8,0.010759000000000001,144.85,550.0,86.025,1617.9,1029.0,10810.0,10870.0,1880.75,640.4,1018.5,28.06,0.969,298.0,108.46875,115.890625,115.03125,20.35,555.75,10535.0,121.46,115.98,97.02,82.23,81.05,3017.0,108.15,2.1614,1358.0,2284.0,82.23,1130.3,3.4275,2.1737,5.725,1561.7,2.1272,18.37,728.8
2010-01-08 10:05:00,111.9375,0.9122,39.9,1.5998,419.5,3325.0,0.965,73.07,1136.0,1.4327,114.90625,96.7,67.7,0.010748,144.7,550.0,86.0,1616.3,1028.4,10805.0,10865.0,1878.75,639.6,1018.5,28.05,0.9685,298.0,108.46093700000002,115.875,115.0625,20.35,555.75,10527.0,121.46,115.98,96.92,82.19,81.01,3014.0,108.145,2.1614,1358.0,2283.0,82.2,1129.0,3.425,2.1733,5.7139999999999995,1558.0,2.125,18.345,728.8
2010-01-08 10:06:00,111.9375,0.9126,39.9,1.6006,419.5,3321.0,0.9653,73.0,1136.5,1.4332,114.890625,96.625,67.625,0.010751,144.55,550.0,85.725,1616.1,1028.4,10805.0,10870.0,1880.0,640.0,1018.5,28.05,0.9689,298.0,108.46093700000002,115.859375,115.03125,20.35,555.75,10529.0,121.44,115.96,96.92,82.23,81.04,3017.0,108.14,2.1614,1358.0,2283.0,82.22,1129.4,3.425,2.1743,5.711,1555.6,2.1263,18.34,728.8
2010-01-08 10:07:00,111.9375,0.9122,39.9,1.6001,419.5,3321.0,0.9653,73.01,1136.5,1.4329,114.89843700000002,96.575,67.575,0.010752,144.85,550.0,85.7,1617.2,1028.4,10805.0,10870.0,1881.0,639.7,1018.5,28.04,0.9688,298.0,108.46875,115.84375,115.0625,20.35,555.75,10530.0,121.41,115.96,96.86,82.15,80.98,3016.0,108.145,2.1614,1358.0,2279.0,82.17,1128.2,3.4205,2.1721,5.7010000000000005,1555.5,2.1249,18.325,730.1
2010-01-08 10:08:00,111.9375,0.9122,39.9,1.6002,419.5,3318.0,0.9654,73.01,1136.0,1.4332,114.890625,96.575,67.55,0.010752,144.8,550.0,85.65,1617.2,1028.4,10810.0,10865.0,1880.75,639.8,1018.5,28.04,0.9694,298.0,108.46875,115.84375,115.0,20.35,555.75,10526.0,121.4,115.95,96.86,82.19,81.02,3016.0,108.145,2.1614,1358.0,2279.0,82.21,1128.8,3.4215,2.1725,5.706,1556.6,2.1256,18.335,730.1
2010-01-08 10:09:00,111.9375,0.9125,39.9,1.6002,419.5,3319.0,0.9654,73.09,1136.25,1.4334,114.890625,96.6,67.55,0.010753,144.8,550.0,85.65,1615.8,1028.4,10805.0,10865.0,1880.5,639.7,1018.5,28.05,0.9695,298.0,108.46875,115.84375,115.03125,20.35,555.75,10528.0,121.37,115.93,96.86,82.25,81.08,3016.0,108.145,2.1614,1358.0,2279.0,82.25,1129.7,3.4215,2.1744,5.695,1557.0,2.127,18.365,730.1
2010-01-08 10:10:00,111.9375,0.9124,39.9,1.6002,419.5,3318.0,0.9655,73.09,1136.25,1.4337,114.859375,96.55,67.425,0.010752,144.55,550.0,85.675,1616.7,1028.4,10805.0,10865.0,1880.25,639.7,1018.5,28.05,0.9697,298.0,108.46093700000002,115.796875,114.96875,20.35,555.75,10526.0,121.33,115.92,96.76,82.16,81.0,3017.0,108.14,2.1614,1358.0,2280.0,82.2,1129.7,3.421,2.1733,5.695,1557.0,2.1252,18.36,730.1
2010-01-08 10:11:00,111.9375,0.9119,39.9,1.5988,419.5,3318.0,0.9649,73.16,1136.75,1.4316,114.84375,96.6,67.4,0.010737,144.55,550.0,85.675,1616.7,1029.3,10815.0,10875.0,1883.0,640.4,1018.5,28.03,0.9682,298.0,108.46093700000002,115.796875,114.9375,20.35,555.75,10529.0,121.28,115.89,96.64,82.13,80.95,3019.0,108.13,2.1614,1358.0,2280.0,82.14,1128.2,3.415,2.1722,5.693,1557.0,2.125,18.315,730.0
2010-01-08 10:12:00,111.9375,0.9115,39.9,1.5981,419.5,3312.0,0.9642,73.11,1136.5,1.4306,114.85156200000002,96.525,67.35,0.010734,144.5,550.0,85.65,1616.7,1029.0,10810.0,10870.0,1883.75,640.3,1018.5,28.03,0.9672,298.0,108.46093700000002,115.8125,114.90625,20.35,555.75,10528.0,121.3,115.9,96.66,82.21,81.02,3018.0,108.13,2.1614,1358.0,2277.0,82.2,1127.3,3.4155,2.1741,5.69,1556.0,2.1262,18.31,730.5
2010-01-08 10:13:00,111.9375,0.9112,39.9,1.5972,419.5,3310.0,0.9645,73.19,1136.5,1.4302,114.80468700000002,96.625,67.4,0.01073,144.5,550.0,85.7,1616.7,1028.7,10815.0,10870.0,1884.25,640.2,1018.5,28.0,0.967,298.0,108.44531200000002,115.734375,114.8125,20.35,555.75,10526.0,121.24,115.88,96.62,82.15,80.96,3017.0,108.125,2.1614,1358.0,2278.0,82.15,1126.9,3.413,2.1729,5.688,1556.0,2.1257,18.295,730.0
2010-01-08 10:14:00,111.9375,0.9116,39.9,1.5985,419.5,3312.0,0.9648,73.24,1135.75,1.4311,114.84375,96.6,67.4,0.010740000000000001,144.65,550.0,85.55,1616.7,1028.7,10810.0,10870.0,1882.0,639.8,1018.5,27.99,0.9677,298.0,108.453125,115.796875,114.875,20.35,555.75,10522.0,121.28,115.9,96.66,82.2,81.03,3015.0,108.13,2.1614,1358.0,2278.0,82.19,1126.4,3.4125,2.174,5.685,1554.2,2.1264,18.3,729.7
2010-01-08 10:15:00,111.9375,0.9116,39.9,1.5986,419.5,3312.0,0.965,73.14,1135.75,1.4312,114.85156200000002,96.6,67.4,0.010742,144.55,550.0,85.575,1614.7,1028.2,10810.0,10870.0,1882.25,639.8,1018.5,27.98,0.9678,298.0,108.46875,115.8125,114.875,20.35,555.75,10522.0,121.3,115.91,96.66,82.25,81.07,3017.0,108.135,2.1614,1358.0,2278.0,82.23,1126.7,3.4135,2.1751,5.689,1552.0,2.127,18.315,729.7
2010-01-08 10:16:00,111.9375,0.9115,39.9,1.5991,419.5,3314.0,0.9643,73.24,1136.5,1.4313,114.859375,96.6,67.3,0.010745000000000001,144.7,550.0,85.55,1616.0,1028.2,10815.0,10870.0,1884.0,640.2,1018.5,27.97,0.9679,298.0,108.46875,115.8125,114.875,20.3,555.75,10528.0,121.29,115.9,96.74,82.3,81.13,3018.0,108.135,2.1614,1358.0,2278.0,82.31,1126.4,3.4165,2.177,5.692,1555.7,2.1291,18.315,729.7
2010-01-08 10:17:00,111.9375,0.9117,39.9,1.5996,419.5,3314.0,0.9647,73.11,1136.5,1.4314,114.85156200000002,96.6,67.35,0.010745999999999999,144.8,550.0,85.5,1615.9,1028.2,10815.0,10875.0,1883.75,640.0,1018.5,27.98,0.9678,298.0,108.46875,115.796875,114.84375,20.35,555.75,10527.0,121.26,115.89,96.72,82.37,81.2,3018.0,108.13,2.1614,1358.0,2278.0,82.38,1127.3,3.417,2.1776,5.704,1557.0,2.131,18.34,729.7
2010-01-08 10:18:00,111.9375,0.9119,39.9,1.5998,419.5,3317.0,0.965,73.18,1136.25,1.4317,114.86718700000002,96.35,67.375,0.010747,145.0,550.0,85.4,1615.9,1028.4,10815.0,10865.0,1882.75,639.7,1018.5,28.01,0.9681,298.0,108.46875,115.8125,114.875,20.3,555.75,10525.0,121.28,115.9,96.74,82.38,81.23,3017.0,108.13,2.1614,1358.0,2279.0,82.39,1127.8,3.418,2.1783,5.706,1560.1,2.1313,18.35,731.0
2010-01-08 10:19:00,111.9375,0.9117,39.9,1.5992,419.5,3315.0,0.9648,73.12,1136.5,1.4314,114.86718700000002,96.225,67.4,0.010743,145.1,550.0,85.425,1615.9,1028.1,10815.0,10870.0,1882.25,639.7,1018.5,28.0,0.9679,298.0,108.47656200000002,115.8125,114.875,20.25,555.75,10528.0,121.28,115.9,96.78,82.38,81.2,3017.0,108.14,2.1614,1358.0,2279.0,82.36,1127.6,3.415,2.1774,5.706,1559.1,2.1318,18.335,730.1
2010-01-08 10:20:00,111.9375,0.9122,39.9,1.5988,419.5,3316.0,0.965,73.19,1136.75,1.4317,114.890625,96.4,67.375,0.010744,145.15,550.0,85.475,1615.9,1028.1,10815.0,10870.0,1882.75,639.6,1018.5,28.01,0.968,298.0,108.484375,115.84375,114.90625,20.2,555.75,10530.0,121.31,115.91,96.78,82.37,81.19,3018.0,108.14,2.1614,1358.0,2279.0,82.37,1128.0,3.4145,2.1773,5.7,1563.0,2.1318,18.35,730.0
2010-01-08 10:21:00,111.9375,0.9122,39.9,1.5987,419.5,3315.0,0.9652,73.11,1137.25,1.4317,114.859375,96.4,67.35,0.010740999999999999,145.05,550.0,85.55,1615.9,1028.8,10815.0,10870.0,1883.75,640.1,1018.5,28.02,0.9681,298.0,108.47656200000002,115.8125,114.84375,20.15,555.75,10534.0,121.3,115.9,96.82,82.35,81.18,3020.0,108.14,2.1614,1358.0,2279.0,82.38,1127.1,3.4125,2.1773,5.702999999999999,1563.4,2.1313,18.345,730.0
2010-01-08 10:22:00,111.9375,0.9123,39.9,1.5988,419.5,3315.0,0.9654,73.11,1137.0,1.4319,114.875,96.4,67.3,0.010743,145.1,550.0,85.55,1617.1,1029.4,10815.0,10875.0,1884.25,640.2,1018.5,28.03,0.9681,298.0,108.47656200000002,115.828125,114.875,20.2,555.75,10531.0,121.31,115.91,96.82,82.29,81.1,3019.0,108.14,2.1614,1358.0,2279.0,82.3,1127.0,3.412,2.1755,5.696000000000001,1565.0,2.1312,18.345,730.0
2010-01-08 10:23:00,111.9375,0.9121,39.9,1.5987,419.5,3315.0,0.9649,73.11,1136.75,1.4317,114.86718700000002,96.4,67.3,0.010742,145.1,550.0,85.55,1616.5,1029.4,10810.0,10870.0,1884.0,640.2,1018.5,28.03,0.968,298.0,108.47656200000002,115.828125,114.90625,20.25,555.75,10531.0,121.31,115.91,96.82,82.28,81.11,3020.0,108.135,2.1614,1358.0,2281.0,82.29,1127.1,3.4115,2.1759,5.6979999999999995,1564.0,2.1293,18.355,730.0
2010-01-08 10:24:00,111.9375,0.9123,39.9,1.5994,419.5,3315.0,0.9653,73.15,1137.0,1.4321,114.875,96.4,67.275,0.010745999999999999,145.0,550.0,85.55,1616.5,1028.4,10815.0,10870.0,1884.25,640.2,1018.5,28.02,0.9682,298.0,108.47656200000002,115.84375,114.96875,20.25,555.75,10530.0,121.3,115.92,96.82,82.32,81.16,3020.0,108.14,2.1614,1358.0,2280.0,82.33,1128.0,3.411,2.1767,5.696000000000001,1565.0,2.1287,18.38,730.0
2010-01-08 10:25:00,111.9375,0.9126,39.9,1.599,419.5,3315.0,0.9653,73.06,1136.5,1.432,114.88281200000002,96.3,67.2,0.010749,145.0,550.0,85.55,1616.5,1028.2,10810.0,10870.0,1883.75,639.7,1018.5,28.02,0.9683,298.0,108.47656200000002,115.828125,114.96875,20.25,555.75,10527.0,121.29,115.92,96.82,82.36,81.19,3017.0,108.14,2.1614,1358.0,2280.0,82.36,1128.3,3.4115,2.1774,5.702000000000001,1562.9,2.1312,18.375,730.0
2010-01-08 10:26:00,111.9375,0.9126,39.9,1.5989,419.5,3314.0,0.9657,73.06,1136.75,1.4316,114.89843700000002,96.275,67.075,0.010747,144.9,550.0,85.55,1616.5,1028.2,10815.0,10870.0,1883.5,639.6,1018.5,28.04,0.968,298.0,108.484375,115.859375,115.0,20.25,555.75,10529.0,121.32,115.92,96.82,82.33,81.16,3017.0,108.14,2.1614,1358.0,2280.0,82.35,1128.1,3.413,2.1764,5.695,1563.2,2.1309,18.37,730.0
