time,AAPL,ABBV,ABT,ACN,ADBE,ADI,ADP,AFL,AIG,AMAT,AMGN,AMT,AMZN,ANTM,ATVI,AVGO,AXP,BA,BAC,BDX,BIIB,BK,BKNG,BLK,BMY,BRK-B,BSX,C,CAT,CB,CCI,CHTR,CI,CL,CMCSA,CME,COF,COP,COST,CRM,CSCO,CSX,CTSH,CVS,CVX,D,DAL,DE,DHR,DIS,DUK,EA,ECL,EEM,EFA,EMR,EOG,EWZ,EXC,F,FB,FDX,FOXA,FXI,GD,GDX,GE,GILD,GM,GOOG,GOOGL,GS,HAL,HD,HON,HPQ,HUM,IBM,ICE,ILMN,INTC,INTU,ISRG,ITW,JNJ,JPM,KHC,KMB,KO,KR,LLY,LMT,LOW,LULU,LYB,MA,MAR,MCD,MDLZ,MDT,MET,MMC,MMM,MO,MPC,MRK,MS,MSFT,MU,NEE,NFLX,NKE,NOC,NSC,NVDA,ORCL,OXY,PEP,PFE,PG,PGR,PM,PNC,PRU,PSX,PYPL,QCOM,QQQ,SBUX,SCHW,SHW,SLB,SO,SPG,SPGI,SPY,STZ,SYK,T,TGT,TJX,TLT,TMO,TSLA,TWTR,TXN,UNH,UNP,UPS,USB,V,VLO,VRTX,VZ,WBA,WFC,WM,WMT,X,XLE,XLF,XLI,XLK,XLP,XOM,ZTS
2020-08-07 04:52:00+00:00,451.91,,,,,,,,,,,,,,85.6,,,171.01,25.35,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.68,,,129.5,,,,43.86,,,,,,,264.06,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.25,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,214.53,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.58,,,,19.03,,61.5,,333.25,,,29.83,,,171.8,,1486.0,37.17,,,,,,,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 04:53:00+00:00,451.91,,,,,,,,,,,,,,85.6,,,171.01,25.35,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.68,,,129.5,,,,43.86,,,,,,,264.06,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.25,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,214.53,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.58,,,,19.03,,61.5,,333.25,,,29.83,,,171.8,,1486.0,37.17,,,,,,,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 04:54:00+00:00,451.8,,,,,,,,,,,,,,85.6,,,171.01,25.35,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.68,,,129.5,,,,43.86,,,,,,,264.06,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.25,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,214.53,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.58,,,,19.03,,61.5,,333.25,,,29.83,,,171.8,,1486.0,37.17,,,,,,,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 04:55:00+00:00,451.8,,,,,,,,,,,,,,85.6,,,171.01,25.35,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.68,,,129.5,,,,43.86,,,,,,,264.06,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.3,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,214.92,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.58,,,,19.03,,61.5,,333.25,,,29.83,,,171.8,,1486.0,37.17,,,,,,,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 04:56:00+00:00,451.8,,,,,,,,,,,,,,85.6,,,171.01,25.35,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.68,,,129.5,,,,43.86,,,,,,,264.06,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.3,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,215.0,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.67,,,,19.03,,61.5,,333.25,,,29.83,,,171.8,,1486.0,37.17,,,,,,,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 04:57:00+00:00,452.26,,,,,,,,,,,,,,85.6,,,171.01,25.35,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.68,,,129.5,,,,43.86,,,,,,,264.06,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.3,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,215.0,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.65,,,,19.03,,61.5,,333.25,,,29.83,,,171.8,,1486.0,37.17,,,,,,198.66,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 04:58:00+00:00,452.05,,,,,,,,,,,,,,85.6,,,171.01,25.35,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.68,,,129.5,,,,43.86,,,,,,,264.3,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.3,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,215.0,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.61,,,,19.03,,61.5,,333.25,,,29.83,,,171.8,,1486.0,37.17,,,,,,198.66,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 04:59:00+00:00,452.05,,,,,,,,,,,,,,85.6,,,171.01,25.35,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.68,,,129.5,,,,43.86,,,,,,,264.3,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.44,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,215.0,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.66,,,,19.03,,61.5,,333.25,,,29.83,,,171.8,,1486.0,37.17,,,,,,198.66,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 05:00:00+00:00,452.05,,,,,,,,,,,,,,85.6,,,171.01,25.37,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.68,,,129.5,,,,43.86,,,,,,,264.3,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.44,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,214.9,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.66,,,,19.03,,61.5,,333.26,,,29.83,,,171.8,,1486.0,37.17,,,,,,198.66,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 05:01:00+00:00,452.05,,,,,,,,,,,,,,85.6,,,171.01,25.37,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.68,,,129.5,,,,43.86,,,,,,,264.3,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.44,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,214.81,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.66,,,,19.03,,61.5,,333.26,,,29.83,,,171.8,,1486.0,37.17,,,,,,198.66,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 05:02:00+00:00,452.05,92.7,,,,,,,,,,,,,85.6,,,171.01,25.37,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.68,,,129.5,,,,43.86,,,,,,,264.3,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.44,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,214.81,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.66,,,,19.03,,61.5,,333.11,,,29.83,,,171.8,,1486.0,37.17,,,,,,198.66,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 05:03:00+00:00,452.05,92.7,,,,,,,,,,,,,85.6,,,171.01,25.37,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.76,,,129.5,,,,43.86,,,,,,,264.3,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.46,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,214.81,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.66,,,,19.03,,61.5,,333.11,,,29.83,,,171.8,,1486.0,37.17,,,,,,198.66,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 05:04:00+00:00,452.17,92.7,,,,,,,,,,,,,85.6,,,171.01,25.37,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.7,,,129.5,,,,43.86,,,,,,,263.92,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,,48.46,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,214.81,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.49,,,,19.03,,61.5,,333.02,,,29.83,,,171.8,,1486.0,37.17,,,,,,198.66,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 05:05:00+00:00,452.12,92.7,,,,,,,,,,,,,85.6,,,171.01,25.37,,,,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.66,,,129.5,,,,43.86,,,,,,,263.92,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.46,,,,,,35.13,,47.37,,,,,,,,,,,,,,,,,,,214.81,48.58,,,99.57,,,,,15.3,,,,,,,,,202.9,110.5,273.39,,,,19.03,,61.5,,332.93,,,29.83,,,171.8,,1486.0,37.17,,,,,,198.66,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 05:06:00+00:00,451.8,92.7,,,,,,,,,,,,,85.6,,,171.0,25.33,,,35.8,,,61.69,,,,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.35,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.2,,,,,214.81,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.22,,,,19.03,,61.5,,332.75,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 05:07:00+00:00,451.84,92.6,,,,,,,,,,,,,85.6,,,171.0,25.31,,,35.8,,,61.69,,,50.6,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.35,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.0,,,,,214.81,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.19,,,,19.03,,61.5,,332.75,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.05,,,,37.01,24.21,,,,,
2020-08-07 05:08:00+00:00,451.84,92.6,,,,,,,,,,,,,85.6,,,171.0,25.31,,,35.8,,,61.69,,,50.6,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.15,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.35,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.0,,,,,214.81,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.19,,,,19.03,,61.5,,332.75,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:09:00+00:00,451.84,92.6,,,,,,,,,,,,,85.6,,,171.0,25.31,,,35.8,,,61.69,,,50.6,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.1,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.35,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.0,,,,,214.6,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.19,,,,19.03,,61.5,,332.91,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:10:00+00:00,451.84,92.6,,,,,,,,,,,,,85.6,,,171.0,25.31,,,35.8,,,61.69,,,50.6,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.1,,44.0,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.0,,,,,214.6,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.19,,,,19.03,,61.5,,332.91,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:11:00+00:00,451.84,92.6,,,,,,,,,,,,,85.6,,,170.72,25.31,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.1,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.0,,,,,214.6,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.28,,,,19.03,,61.5,,332.81,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:12:00+00:00,451.84,92.6,,,,,,,,,,,,,85.6,,,170.72,25.31,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.1,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.6,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.32,,,,19.03,,61.5,,332.85,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:13:00+00:00,451.84,92.6,,,,,,,,,,,,,85.6,,,170.72,25.31,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.1,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.6,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.33,,,,19.03,,61.5,,332.85,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:14:00+00:00,451.84,92.6,,,,,,,,,,,,,85.6,,,170.68,25.31,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.1,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.6,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.19,,,,19.03,,61.5,,332.68,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:15:00+00:00,451.5,92.6,,,,,,,,,,,,,85.6,,,170.68,25.31,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.1,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.6,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.15,,,,19.03,,61.5,,332.65,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:16:00+00:00,451.5,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.15,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.6,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.02,,,,19.03,,61.5,,332.58,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:17:00+00:00,451.5,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.15,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.6,48.58,,,99.57,,,,,15.4,,,,,,,,,202.9,110.5,273.02,,,,19.03,,61.5,,332.7,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:18:00+00:00,451.5,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.15,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.57,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.02,,,,19.03,,61.5,,332.7,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:19:00+00:00,451.5,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.15,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.57,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.29,,,,19.03,,61.5,,332.75,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:20:00+00:00,451.5,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.14,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.57,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.29,,,,19.03,,61.5,,332.75,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:21:00+00:00,452.25,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.92,,,42.14,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.57,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.29,,,,19.03,,61.5,,332.75,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:22:00+00:00,452.25,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.65,,,42.14,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.57,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.25,,,,19.03,,61.5,,332.75,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:23:00+00:00,452.25,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.65,,,42.14,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.57,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.27,,,,19.03,,61.5,,332.76,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:24:00+00:00,452.25,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.65,,,42.14,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.57,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.29,,,,19.03,,61.5,,332.76,,,29.83,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:25:00+00:00,452.79,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.29,,,42.14,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.5,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.29,,,,19.03,,61.5,,332.75,,,29.88,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:26:00+00:00,452.79,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.29,,,42.14,,43.76,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.5,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.25,,,,19.03,,61.5,,332.75,,,29.88,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:27:00+00:00,452.79,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.29,,,42.04,,43.7,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.5,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.09,,,,19.03,,61.5,,332.55,,,29.88,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:28:00+00:00,452.79,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.29,,,42.04,,43.7,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.5,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.18,,,,19.03,,61.5,,332.55,,,29.88,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:29:00+00:00,452.79,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.29,,,42.04,,43.7,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.5,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.15,,,,19.03,,61.5,,332.55,,,29.88,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:30:00+00:00,452.79,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,264.0,,,42.04,,43.7,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.5,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.15,,,,19.03,,61.5,,332.65,,,29.88,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.21,,,,,
2020-08-07 05:31:00+00:00,452.79,92.6,,,,,,,,,,,,,85.71,,,170.6,25.25,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.89,,,42.04,,43.7,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,,99.5,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.16,,,,19.03,,61.5,,332.51,,,29.88,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.15,,,,,
2020-08-07 05:32:00+00:00,452.79,92.6,,,,,,,,,,,,,85.71,,,170.6,25.23,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.89,,,42.04,,43.93,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.55,48.58,,506.0,99.5,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.27,,,,19.03,,61.5,,332.51,,,29.88,,,171.87,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.15,,,,,
2020-08-07 05:33:00+00:00,452.79,92.6,,,,,,,,,,,,,85.71,,,170.6,25.23,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.89,,,42.04,,43.93,6.24,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.6,48.58,,506.0,99.5,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.31,,,,19.03,,61.5,,332.72,,,29.88,,,171.78,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.15,,,,,
2020-08-07 05:34:00+00:00,452.79,92.6,,,,,,,,,,,,,85.71,,,170.6,25.23,,,35.8,,,61.69,,,50.55,,,,,,,,,,,,,,,,,,,26.66,,,129.8,,,,43.86,,,,,,,263.98,,,42.04,,43.93,6.22,68.88,26.64,,,,,,,,,,96.6,350.0,48.34,,,,,,35.13,,47.37,,,,,,,,,,,,,,156.5,,,,,214.6,48.58,,506.0,99.5,,,,,15.4,,38.26,,,,,,,202.9,110.5,273.31,,,,19.03,,61.5,,332.65,,,29.88,,,171.78,,1486.0,37.17,,,,,,198.66,,,,,24.08,,,,37.01,24.15,,,,,
