,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IRB#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-10-03 13:24:00,0.7764,42.95,1.7731,464.75,2451.0,0.9306,58.55,1149.5,1.3828,113.05468700000002,102.075,61.35,0.009502,123.85,681.75,98.75,11215.0,11280.0,1542.0,432.5,646.3,1009.25,12.68,0.8884,276.0,107.10156200000002,114.90625,118.0,32.84,649.0,10721.0,115.47,110.32,93.4,94.5,90.88,3129.0,104.665,22295.0,90.72,1436.0,94.54,834.4,2.685,2.698,7.415,970.0,2.2538,11.37,366.6
2008-10-03 13:25:00,0.7756,43.08,1.7734,464.75,2446.0,0.9301,58.58,1149.0,1.3828,113.09375,102.025,61.35,0.009506,123.2,683.25,98.625,11215.0,11275.0,1541.0,432.5,645.5,1010.75,12.68,0.889,276.0,107.14843700000002,114.921875,118.09375,32.84,650.75,10717.0,115.52,110.355,93.4,94.57,90.99,3130.0,104.675,22295.0,90.72,1436.0,94.6,833.4,2.6875,2.6992,7.428999999999999,970.0,2.2553,11.335,366.6
2008-10-03 13:26:00,0.7755,42.88,1.7742,463.5,2447.0,0.9296,58.41,1150.25,1.383,113.13281200000002,102.025,61.35,0.009507999999999999,122.9,682.5,98.65,11230.0,11290.0,1544.75,432.5,646.1,1006.75,12.58,0.8892,275.3,107.15625,114.984375,118.1875,32.82,648.5,10739.0,115.51,110.32,93.4,94.29,90.61,3136.0,104.655,22295.0,90.59,1436.0,94.26,834.2,2.685,2.695,7.4239999999999995,970.0,2.246,11.325,366.6
2008-10-03 13:27:00,0.7764,42.99,1.7758,463.5,2447.0,0.9311,58.34,1151.5,1.3854,113.15625,102.025,61.4,0.009507999999999999,122.75,682.25,98.7,11230.0,11285.0,1546.25,432.5,646.3,1008.0,12.56,0.8902,275.0,107.171875,115.015625,118.203125,32.83,649.0,10757.0,115.53,110.315,93.4,94.51,90.72,3137.0,104.635,22295.0,90.77,1436.0,94.53,836.5,2.685,2.6996,7.431,970.0,2.2497,11.37,366.6
2008-10-03 13:28:00,0.7755,42.95,1.7752,463.75,2447.0,0.9304,58.41,1146.0,1.3839,113.24218700000002,102.025,61.4,0.009512,122.35,682.75,98.7,11175.0,11235.0,1540.0,433.5,642.1,1007.5,12.57,0.8895,275.3,107.21875,115.109375,118.3125,32.83,649.75,10702.0,115.57,110.375,93.4,94.49,90.84,3115.0,104.66,22295.0,90.92,1436.0,94.46,837.9,2.681,2.6953,7.426,970.0,2.253,11.42,366.6
2008-10-03 13:29:00,0.7757,42.84,1.7753,462.0,2443.0,0.93,58.33,1143.75,1.3858,113.28125,102.025,61.4,0.009525,122.2,681.0,98.6,11150.0,11210.0,1528.75,429.6,640.5,1004.0,12.62,0.891,274.2,107.22656200000002,115.203125,118.546875,33.06,647.0,10675.0,115.67,110.415,93.4,94.34,90.74,3069.0,104.69,22295.0,90.65,1436.0,94.37,836.7,2.68,2.6954,7.4,970.0,2.2471,11.38,366.6
2008-10-03 13:30:00,0.7751,42.82,1.775,461.5,2436.0,0.9296,58.26,1145.25,1.3839,113.16406200000002,102.025,61.4,0.009515000000000001,121.8,680.75,98.6,11195.0,11235.0,1532.0,429.6,641.5,1003.0,12.63,0.8896,273.5,107.16406200000002,115.109375,118.46875,33.0,647.75,10689.0,115.6,110.375,93.4,94.42,90.84,3069.0,104.685,22295.0,90.65,1436.0,94.46,831.0,2.676,2.6975,7.391,970.0,2.2505,11.335,366.6
2008-10-03 13:31:00,0.7751,42.99,1.7759,463.25,2439.0,0.9302,58.3,1143.75,1.3855,113.21875,102.025,61.375,0.009521,121.9,681.75,98.6,11185.0,11230.0,1530.75,429.3,641.1,1006.5,12.64,0.8904,274.6,107.1875,115.171875,118.515625,33.2,647.5,10682.0,115.61,110.375,93.4,94.36,90.75,3069.0,104.675,22295.0,90.65,1436.0,94.4,831.4,2.676,2.6956,7.39,970.0,2.2486,11.34,366.6
2008-10-03 13:32:00,0.775,42.82,1.7751,462.0,2439.0,0.93,58.29,1142.5,1.3839,113.22656200000002,101.8,61.375,0.009519,122.0,680.5,98.6,11180.0,11245.0,1534.25,429.3,640.6,1002.5,12.67,0.8901,273.8,107.19531200000002,115.203125,118.53125,33.2,647.0,10668.0,115.64,110.39,93.4,93.82,90.13,3069.0,104.675,22295.0,90.19,1436.0,93.83,829.2,2.6745,2.6856,7.36,970.0,2.239,11.3,366.6
2008-10-03 13:33:00,0.774,42.8,1.7748,459.25,2437.0,0.9297,58.22,1135.75,1.3838,113.296875,101.7,61.375,0.009526999999999999,122.15,679.5,98.625,11120.0,11175.0,1524.0,429.3,638.6,1000.0,12.64,0.8905,272.8,107.22656200000002,115.3125,118.65625,33.3,645.5,10610.0,115.72,110.405,93.4,93.75,90.11,3089.0,104.68,22295.0,90.23,1436.0,93.75,827.9,2.6725,2.6813,7.352,972.0,2.236,11.27,366.6
2008-10-03 13:34:00,0.7726,42.65,1.7749,458.25,2435.0,0.9294,58.18,1135.25,1.3836,113.27343700000002,101.7,61.35,0.009531999999999999,122.1,676.25,98.425,11085.0,11150.0,1517.5,428.9,637.4,996.25,12.62,0.8911,271.6,107.22656200000002,115.28125,118.59375,34.15,643.25,10599.0,115.73,110.43,93.4,93.49,89.95,3090.0,104.705,22295.0,89.77,1436.0,93.5,828.9,2.669,2.6758,7.327999999999999,972.0,2.2329,11.3,366.6
2008-10-03 13:35:00,0.7727,42.65,1.775,459.0,2442.0,0.9294,58.1,1135.5,1.3842,113.296875,101.05,61.35,0.009529000000000001,122.2,678.5,98.15,11130.0,11190.0,1519.75,428.8,639.6,998.5,12.65,0.8908,272.7,107.234375,115.296875,118.59375,34.15,645.5,10619.0,115.72,110.45,93.4,93.54,89.89,3092.0,104.71,22295.0,89.77,1436.0,93.45,828.1,2.6685,2.6702,7.337999999999999,972.0,2.2331,11.275,366.6
2008-10-03 13:36:00,0.7744,42.67,1.776,459.75,2442.0,0.9299,58.24,1141.25,1.385,113.1875,101.05,61.325,0.009524,122.1,679.25,98.2,11150.0,11205.0,1528.75,428.8,641.2,1002.75,12.64,0.8906,274.2,107.171875,115.15625,118.5,33.58,645.5,10666.0,115.68,110.42,93.4,93.92,90.33,3107.0,104.705,22295.0,89.87,1436.0,93.9,829.0,2.6695,2.6823,7.35,972.0,2.2432,11.285,366.6
2008-10-03 13:37:00,0.7744,42.75,1.7761,460.5,2447.0,0.9298,58.25,1138.25,1.3847,113.22656200000002,101.05,61.325,0.009526999999999999,122.1,679.25,98.325,11120.0,11180.0,1524.25,429.8,639.6,1003.25,12.67,0.8909,274.0,107.1875,115.234375,118.578125,33.58,645.75,10631.0,115.7,110.43,93.4,93.81,90.28,3097.0,104.695,22295.0,90.27,1436.0,93.7,830.1,2.67,2.6825,7.355,972.0,2.24,11.31,366.6
2008-10-03 13:38:00,0.7737,42.64,1.7756,459.75,2451.0,0.9296,58.2,1135.0,1.3835,113.28125,101.4,61.3,0.009533,122.2,679.25,98.325,11105.0,11160.0,1526.0,429.8,638.4,1000.75,12.66,0.8908,273.7,107.21875,115.265625,118.5625,33.68,645.0,10599.0,115.73,110.455,93.4,93.53,90.05,3092.0,104.71,22295.0,90.03,1436.0,93.55,829.8,2.6705,2.6747,7.336,972.0,2.237,11.31,366.6
2008-10-03 13:39:00,0.7736,42.5,1.7748,460.0,2449.0,0.9296,58.09,1138.0,1.3835,113.21093700000002,101.4,61.3,0.009526999999999999,122.15,678.5,98.325,11130.0,11190.0,1528.75,429.8,639.2,998.5,12.66,0.8903,273.4,107.17968700000002,115.203125,118.484375,33.7,645.0,10625.0,115.72,110.45,93.4,93.68,90.23,3101.0,104.71,22295.0,90.03,1436.0,93.7,828.7,2.668,2.678,7.348,972.0,2.2395,11.305,366.6
2008-10-03 13:40:00,0.7736,42.58,1.7748,460.75,2449.0,0.9299,58.17,1139.25,1.3836,113.14843700000002,101.4,61.325,0.009525,122.25,678.5,98.425,11140.0,11190.0,1529.0,429.8,639.7,1000.0,12.63,0.8902,273.6,107.14843700000002,115.140625,118.46875,33.7,645.0,10639.0,115.67,110.41,93.4,93.74,90.23,3101.0,104.695,22295.0,90.03,1436.0,93.75,829.0,2.67,2.674,7.346,972.0,2.24,11.305,366.6
2008-10-03 13:41:00,0.7738,42.55,1.775,461.5,2451.0,0.9297,58.3,1136.75,1.3837,113.171875,101.4,61.375,0.009529000000000001,122.4,678.5,98.375,11120.0,11165.0,1524.25,429.1,638.3,999.5,12.64,0.8902,273.5,107.171875,115.15625,118.484375,33.7,645.5,10623.0,115.68,110.42,93.4,93.54,90.02,3093.0,104.695,22295.0,90.03,1436.0,93.58,828.4,2.6715,2.6686,7.334,970.0,2.2308,11.31,366.6
2008-10-03 13:42:00,0.7737,42.66,1.7745,461.25,2451.0,0.9297,58.3,1136.25,1.3822,113.17968700000002,101.4,61.325,0.009526999999999999,122.25,678.5,98.4,11100.0,11160.0,1521.0,429.1,638.6,1001.25,12.63,0.8895,273.8,107.171875,115.1875,118.5,33.7,645.75,10620.0,115.7,110.43,93.4,93.62,90.02,3093.0,104.695,22295.0,90.03,1436.0,93.54,829.0,2.6695,2.6686,7.3420000000000005,970.0,2.2347,11.3,366.6
2008-10-03 13:43:00,0.7738,42.71,1.7745,461.0,2451.0,0.9297,58.3,1133.75,1.3824,113.24218700000002,101.4,61.25,0.009539,122.25,679.5,98.325,11080.0,11135.0,1515.0,429.1,637.2,1001.25,12.61,0.89,273.5,107.203125,115.28125,118.640625,33.83,646.0,10598.0,115.74,110.445,93.4,93.17,89.65,3087.0,104.715,22295.0,89.67,1436.0,93.11,829.6,2.669,2.6566,7.332000000000001,970.0,2.2221,11.28,366.6
2008-10-03 13:44:00,0.7729,42.71,1.7739,460.0,2451.0,0.9297,58.26,1130.75,1.3822,113.28125,101.4,61.275,0.009548000000000001,122.1,677.75,98.35,11065.0,11115.0,1511.75,430.0,635.8,999.5,12.59,0.8902,272.6,107.21875,115.3125,118.6875,33.83,643.25,10572.0,115.74,110.465,93.4,93.01,89.48,3079.0,104.715,22295.0,89.67,1436.0,93.03,829.2,2.667,2.656,7.331,970.0,2.2205,11.285,366.6
2008-10-03 13:45:00,0.7703,42.73,1.7706,460.75,2448.0,0.9295,58.07,1125.25,1.3805,113.359375,101.4,61.275,0.009568,122.1,677.5,98.35,11020.0,11075.0,1497.5,429.3,631.1,999.75,12.58,0.8901,272.8,107.265625,115.390625,118.71875,34.25,643.5,10520.0,115.81,110.5,93.4,92.86,89.37,3068.0,104.745,22295.0,89.67,1436.0,92.87,828.6,2.6625,2.649,7.324,970.0,2.2168,11.265,366.6
2008-10-03 13:46:00,0.7707,42.82,1.7727,460.5,2448.0,0.9293,57.94,1127.5,1.3821,113.34375,101.4,61.275,0.009559999999999999,122.1,678.0,98.3,11055.0,11105.0,1501.75,429.5,632.1,1001.0,12.57,0.8905,272.9,107.265625,115.40625,118.796875,34.17,643.5,10536.0,115.82,110.485,93.4,92.95,89.46,3068.0,104.745,22295.0,89.67,1436.0,92.95,828.7,2.659,2.647,7.335,970.0,2.2175,11.28,366.6
2008-10-03 13:47:00,0.7713,42.84,1.772,460.25,2448.0,0.9286,57.66,1126.0,1.3816,113.35156200000002,101.4,61.275,0.009558,122.15,677.5,98.175,11030.0,11085.0,1503.25,429.5,630.8,1001.0,12.57,0.8901,272.9,107.265625,115.421875,118.875,34.17,643.0,10520.0,115.84,110.52,93.4,92.89,89.35,3069.0,104.745,22295.0,89.67,1436.0,92.89,829.2,2.6565,2.6475,7.335,970.0,2.2174,11.265,366.6
2008-10-03 13:48:00,0.772,42.88,1.7728,460.75,2448.0,0.9289,57.7,1131.0,1.3824,113.27343700000002,101.4,61.275,0.009549,122.05,678.5,98.075,11070.0,11125.0,1513.75,429.5,633.8,1001.75,12.59,0.8894,272.9,107.22656200000002,115.296875,118.796875,33.93,644.25,10576.0,115.81,110.51,93.4,93.05,89.42,3078.0,104.73,22295.0,89.67,1436.0,93.09,829.5,2.66,2.649,7.364,970.0,2.2202,11.275,366.6
2008-10-03 13:49:00,0.7725,42.93,1.7753,461.0,2448.0,0.9286,57.8,1133.75,1.3828,113.21093700000002,101.0,61.275,0.009543000000000001,122.1,679.25,98.0,11085.0,11150.0,1518.25,430.0,635.8,1003.5,12.59,0.8893,273.5,107.19531200000002,115.25,118.734375,33.55,645.0,10606.0,115.79,110.48,93.4,93.09,89.42,3086.0,104.73,22295.0,89.67,1436.0,93.17,828.9,2.662,2.6499,7.386,970.0,2.2189,11.265,366.6
2008-10-03 13:50:00,0.7727,43.03,1.7747,461.75,2453.0,0.9293,57.94,1135.25,1.382,113.203125,101.0,61.275,0.009543000000000001,122.2,680.25,98.1,11105.0,11145.0,1522.25,430.0,638.5,1005.25,12.57,0.8894,273.8,107.17968700000002,115.234375,118.671875,33.55,646.5,10616.0,115.78,110.47,93.4,93.42,89.79,3087.0,104.72,22295.0,89.64,1436.0,93.39,829.4,2.6665,2.6578,7.388999999999999,970.0,2.2257,11.265,366.6
2008-10-03 13:51:00,0.7741,43.1,1.7749,463.0,2453.0,0.9297,57.9,1138.5,1.3837,113.296875,101.0,61.225,0.009533,122.2,680.75,98.35,11120.0,11175.0,1527.25,430.0,639.6,1006.75,12.59,0.8899,274.1,107.265625,115.296875,118.640625,33.3,646.5,10639.0,115.82,110.485,93.4,93.61,89.93,3096.0,104.74,22295.0,89.97,1436.0,93.57,830.3,2.668,2.6615,7.386,970.0,2.2307,11.285,366.6
2008-10-03 13:52:00,0.7738,43.06,1.7746,462.0,2453.0,0.9297,58.0,1134.5,1.3837,113.34375,101.0,61.275,0.009541,122.15,679.75,98.25,11080.0,11140.0,1519.25,431.0,637.4,1006.0,12.58,0.8906,273.7,107.27343700000002,115.34375,118.78125,33.5,645.75,10602.0,115.86,110.485,93.4,93.42,89.78,3088.0,104.725,22295.0,89.97,1436.0,93.42,830.5,2.669,2.6567,7.382999999999999,970.0,2.2259,11.295,366.6
2008-10-03 13:53:00,0.7749,43.05,1.7756,462.5,2453.0,0.9297,58.0,1131.5,1.3843,113.421875,101.1,61.3,0.009545,122.15,680.0,98.1,11055.0,11120.0,1517.0,431.0,635.7,1005.0,12.6,0.8909,273.5,107.30468700000002,115.453125,118.859375,33.66,646.0,10575.0,115.84,110.5,93.4,93.34,89.7,3083.0,104.725,22295.0,89.97,1436.0,93.38,831.1,2.667,2.6557,7.385,970.0,2.2255,11.3,366.6
2008-10-03 13:54:00,0.7747,42.99,1.7765,462.75,2453.0,0.9303,58.0,1133.0,1.3839,113.40625,101.1,61.3,0.009545999999999999,122.1,679.5,98.1,11065.0,11125.0,1518.25,431.0,635.9,1004.0,12.6,0.8906,273.7,107.28906200000002,115.453125,118.890625,33.66,645.25,10591.0,115.86,110.525,93.4,93.42,89.78,3088.0,104.725,22295.0,89.97,1436.0,93.36,830.8,2.667,2.6583,7.382999999999999,970.0,2.2272,11.295,366.6
2008-10-03 13:55:00,0.7734,42.97,1.7762,461.5,2446.0,0.931,57.9,1127.75,1.3836,113.47656200000002,100.9,61.3,0.009554,122.2,678.5,98.05,11055.0,11110.0,1512.75,431.0,633.7,1003.75,12.58,0.8908,273.6,107.32031200000002,115.515625,118.984375,33.75,644.25,10547.0,115.9,110.585,93.4,93.33,89.67,3073.0,104.76,22295.0,89.61,1436.0,93.27,831.1,2.667,2.6572,7.377999999999999,970.0,2.2248,11.285,366.6
2008-10-03 13:56:00,0.7739,42.93,1.7768,461.25,2446.0,0.9315,57.81,1133.0,1.3848,113.34375,100.9,61.225,0.009544,122.2,678.25,97.95,11060.0,11115.0,1520.75,431.0,636.1,1003.25,12.58,0.8913,273.4,107.265625,115.375,118.8125,33.99,643.75,10591.0,115.86,110.53,93.4,93.38,89.76,3089.0,104.75,22295.0,89.7,1436.0,93.31,830.9,2.663,2.6543,7.381,970.0,2.226,11.275,366.6
2008-10-03 13:57:00,0.7751,42.88,1.7778,461.5,2446.0,0.9318,57.9,1133.5,1.3866,113.36718700000002,100.9,61.125,0.00955,122.2,679.25,97.8,11090.0,11140.0,1522.5,431.0,636.4,1002.5,12.6,0.8922,273.2,107.265625,115.359375,118.78125,33.56,644.25,10595.0,115.86,110.515,93.4,93.47,89.91,3087.0,104.75,22295.0,89.7,1436.0,93.47,832.5,2.665,2.654,7.381,970.0,2.2263,11.285,366.6
2008-10-03 13:58:00,0.775,42.85,1.7773,462.0,2446.0,0.9318,57.81,1134.0,1.3861,113.359375,100.9,60.975,0.009545,122.2,679.0,97.825,11075.0,11140.0,1524.0,431.5,636.5,1003.0,12.6,0.8918,273.5,107.25781200000002,115.375,118.796875,33.56,644.75,10594.0,115.88,110.54,93.4,93.79,90.13,3086.0,104.745,22295.0,89.7,1436.0,93.71,831.8,2.665,2.6585,7.388,970.0,2.2329,11.29,366.6
2008-10-03 13:59:00,0.7753,42.96,1.7775,462.5,2446.0,0.9316,57.84,1132.5,1.3866,113.36718700000002,100.9,60.9,0.00955,122.2,680.0,97.6,11045.0,11115.0,1522.75,431.5,635.6,1005.5,12.6,0.8921,274.0,107.25781200000002,115.375,118.78125,33.56,645.75,10593.0,115.86,110.54,93.4,93.74,90.17,3086.0,104.745,22295.0,89.7,1436.0,93.73,833.6,2.665,2.6638,7.392,970.0,2.2314,11.3,366.6
2008-10-03 14:00:00,0.7747,42.93,1.7775,462.25,2446.0,0.9318,57.9,1133.5,1.3855,113.35156200000002,100.775,60.775,0.009548000000000001,122.25,680.0,97.8,11070.0,11125.0,1520.0,431.5,635.8,1005.25,12.6,0.8916,273.9,107.25,115.375,118.78125,33.56,646.0,10600.0,115.87,110.545,93.4,93.81,90.24,3089.0,104.745,22295.0,89.7,1436.0,93.84,835.2,2.6625,2.6643,7.399,970.0,2.2362,11.38,366.6
2008-10-03 14:01:00,0.7744,42.91,1.7772,462.25,2446.0,0.9312,57.95,1131.0,1.385,113.38281200000002,100.6,60.85,0.009547,122.25,679.5,97.8,11040.0,11100.0,1519.0,433.0,634.4,1004.0,12.6,0.8916,273.7,107.265625,115.421875,118.859375,33.56,645.5,10588.0,115.83,110.54,93.4,93.72,90.16,3084.0,104.745,22295.0,89.7,1436.0,93.74,836.9,2.665,2.6595,7.386,970.0,2.24,11.385,366.6
2008-10-03 14:02:00,0.774,42.88,1.7771,462.0,2450.0,0.9315,57.9,1130.25,1.3849,113.36718700000002,100.9,61.0,0.00955,122.3,679.5,97.825,11050.0,11105.0,1517.5,433.0,633.7,1002.5,12.6,0.8912,273.3,107.25781200000002,115.4375,118.890625,33.64,645.5,10581.0,115.83,110.54,93.4,93.59,90.07,3082.0,104.755,22295.0,89.7,1436.0,93.61,833.3,2.665,2.6564,7.379,970.0,2.2369,11.32,366.6
2008-10-03 14:03:00,0.7738,42.85,1.7769,461.25,2452.0,0.9314,57.81,1129.0,1.3848,113.38281200000002,100.6,61.0,0.009555,122.3,679.25,97.9,11045.0,11110.0,1515.75,433.0,633.4,1000.75,12.6,0.8911,272.7,107.265625,115.46875,118.875,33.56,645.25,10574.0,115.84,110.54,93.4,93.68,90.11,3078.0,104.755,22295.0,89.7,1436.0,93.67,833.6,2.6655,2.66,7.379,970.0,2.2352,11.295,366.6
2008-10-03 14:04:00,0.7738,42.81,1.7763,460.5,2452.0,0.9317,57.81,1127.25,1.3853,113.421875,100.6,61.0,0.009564,122.35,678.25,97.85,11020.0,11075.0,1514.25,432.6,631.6,999.25,12.59,0.8919,272.3,107.27343700000002,115.5,119.0,33.71,645.0,10560.0,115.88,110.56,93.4,93.51,89.91,3074.0,104.78,22295.0,89.7,1436.0,93.55,832.0,2.6655,2.6578,7.377999999999999,970.0,2.235,11.265,366.6
2008-10-03 14:05:00,0.7741,42.85,1.777,461.5,2452.0,0.9317,57.81,1129.75,1.3858,113.36718700000002,100.6,61.05,0.009557,122.4,679.25,97.9,11055.0,11105.0,1516.75,431.0,633.1,1000.75,12.6,0.8918,272.5,107.24218700000002,115.4375,118.875,33.5,645.0,10579.0,115.85,110.56,93.4,93.9,90.22,3080.0,104.775,22295.0,89.7,1436.0,93.85,832.2,2.667,2.6644,7.377000000000001,970.0,2.2395,11.25,366.6
2008-10-03 14:06:00,0.774,42.86,1.7776,460.75,2452.0,0.9321,57.81,1132.5,1.3866,113.390625,100.9,61.05,0.009552,122.25,679.0,97.8,11050.0,11110.0,1523.5,431.0,634.3,1000.75,12.6,0.8923,272.5,107.25,115.421875,118.8125,33.5,644.75,10601.0,115.85,110.56,93.4,93.86,90.21,3084.0,104.755,22295.0,89.7,1436.0,93.86,831.9,2.6625,2.6664,7.376,970.0,2.2419,11.26,366.6
2008-10-03 14:07:00,0.7739,42.92,1.777,461.0,2452.0,0.9323,57.87,1133.25,1.386,113.359375,100.9,61.0,0.00955,122.3,678.0,97.925,11070.0,11120.0,1525.25,431.6,635.5,1001.75,12.6,0.8918,273.0,107.22656200000002,115.390625,118.75,33.5,645.0,10617.0,115.84,110.53,93.4,93.87,90.3,3087.0,104.75,22295.0,89.7,1436.0,93.89,830.7,2.6625,2.6671,7.376,970.0,2.2436,11.27,366.6
2008-10-03 14:08:00,0.7752,42.94,1.778,460.5,2452.0,0.9328,57.87,1130.5,1.3872,113.390625,100.9,61.05,0.009558,122.35,678.75,97.95,11055.0,11105.0,1520.25,431.6,634.2,1002.5,12.61,0.8929,273.1,107.234375,115.4375,118.8125,33.55,645.0,10591.0,115.83,110.53,93.4,93.86,90.3,3082.0,104.755,22295.0,89.7,1436.0,93.84,833.9,2.6675,2.6688,7.382000000000001,975.0,2.2425,11.31,366.6
2008-10-03 14:09:00,0.7751,42.94,1.7787,460.5,2452.0,0.9331,57.76,1130.75,1.3884,113.40625,100.9,61.05,0.009547,122.4,678.75,97.9,11050.0,11105.0,1522.5,432.1,634.6,1003.5,12.6,0.893,273.6,107.24218700000002,115.4375,118.8125,33.55,645.5,10587.0,115.84,110.53,93.4,93.9,90.25,3083.0,104.755,22295.0,89.7,1436.0,93.93,833.6,2.6675,2.667,7.372000000000001,972.6,2.241,11.305,366.6
2008-10-03 14:10:00,0.7753,42.85,1.7779,459.0,2452.0,0.9328,57.67,1133.25,1.3872,113.36718700000002,100.9,61.05,0.009548000000000001,122.35,677.75,97.9,11075.0,11125.0,1527.75,433.0,635.5,1001.0,12.6,0.8925,272.8,107.22656200000002,115.390625,118.71875,33.55,645.25,10607.0,115.82,110.525,93.4,94.16,90.49,3090.0,104.745,22295.0,89.7,1436.0,94.17,833.7,2.6675,2.6715,7.38,972.6,2.245,11.315,366.6
2008-10-03 14:11:00,0.7758,42.9,1.7783,459.25,2452.0,0.9327,57.73,1134.25,1.3875,113.359375,100.9,61.1,0.009544,122.4,677.0,97.9,11075.0,11125.0,1528.75,432.3,636.1,1001.0,12.59,0.8923,272.9,107.21875,115.390625,118.78125,33.55,645.0,10617.0,115.83,110.535,93.4,94.23,90.59,3091.0,104.745,22295.0,89.7,1436.0,94.22,834.5,2.6675,2.6762,7.4110000000000005,972.6,2.2466,11.32,366.6
2008-10-03 14:12:00,0.7759,42.83,1.7786,459.25,2452.0,0.9326,57.57,1136.25,1.3885,113.34375,100.9,61.1,0.009544,122.3,677.75,97.95,11085.0,11140.0,1530.5,431.0,637.1,998.5,12.59,0.8929,272.0,107.19531200000002,115.390625,118.734375,33.4,645.0,10639.0,115.79,110.51,93.4,94.19,90.6,3095.0,104.745,22295.0,89.7,1436.0,94.25,834.5,2.6675,2.676,7.412000000000001,972.6,2.246,11.325,366.6
2008-10-03 14:13:00,0.777,42.85,1.7795,457.5,2450.0,0.933,57.52,1137.0,1.3897,113.34375,100.9,61.125,0.009542,122.35,676.25,98.0,11095.0,11145.0,1534.25,430.4,637.6,998.25,12.59,0.894,271.5,107.1875,115.375,118.71875,33.4,645.0,10641.0,115.81,110.505,93.4,94.62,91.07,3094.0,104.74,22295.0,89.7,1436.0,94.62,835.9,2.66,2.6842,7.42,972.6,2.2505,11.35,366.6
2008-10-03 14:14:00,0.7767,42.73,1.7794,456.25,2450.0,0.9329,57.57,1135.0,1.3888,113.38281200000002,100.9,61.125,0.009539,122.35,673.25,98.0,11075.0,11125.0,1535.75,429.6,636.5,993.5,12.59,0.8936,270.4,107.22656200000002,115.421875,118.8125,33.4,642.0,10620.0,115.84,110.505,93.4,94.82,91.18,3090.0,104.74,22295.0,89.7,1436.0,94.91,836.0,2.6645,2.6924,7.426,971.0,2.2617,11.34,366.6
2008-10-03 14:15:00,0.7768,42.59,1.7789,455.25,2450.0,0.9328,57.38,1135.75,1.3893,113.359375,100.9,61.125,0.009543000000000001,122.3,670.5,98.125,11075.0,11140.0,1535.5,429.7,637.3,993.0,12.6,0.8932,270.5,107.21093700000002,115.421875,118.8125,33.4,639.5,10626.0,115.83,110.515,93.4,94.9,91.24,3091.0,104.745,22295.0,89.7,1436.0,94.89,837.2,2.656,2.6908,7.422000000000001,971.0,2.2564,11.355,366.6
2008-10-03 14:16:00,0.7766,42.5,1.7784,455.25,2450.0,0.9325,57.46,1135.75,1.3882,113.38281200000002,100.9,61.25,0.009547,122.3,670.5,98.2,11070.0,11140.0,1533.25,429.7,637.5,992.0,12.6,0.8928,271.0,107.234375,115.46875,118.859375,33.4,636.0,10625.0,115.85,110.54,93.4,94.75,91.21,3091.0,104.745,22295.0,89.7,1436.0,94.75,835.0,2.6505,2.6857,7.415,970.0,2.2566,11.335,366.6
2008-10-03 14:17:00,0.7756,42.55,1.7784,455.25,2450.0,0.9317,57.5,1134.75,1.3872,113.375,100.9,61.375,0.009542,122.25,670.5,98.2,11070.0,11130.0,1531.25,429.7,637.0,992.0,12.6,0.8923,271.0,107.21875,115.453125,118.859375,33.4,642.0,10616.0,115.86,110.545,93.4,94.5,90.94,3089.0,104.745,22295.0,89.7,1436.0,94.47,832.1,2.655,2.6797,7.392,971.0,2.2519,11.285,366.6
2008-10-03 14:18:00,0.776,42.55,1.7787,455.25,2450.0,0.9318,57.5,1130.75,1.3881,113.44531200000002,100.9,61.275,0.009545,122.2,670.5,98.2,11050.0,11115.0,1524.75,429.7,635.0,994.0,12.6,0.893,271.0,107.25781200000002,115.578125,119.0,33.55,642.0,10573.0,115.88,110.545,93.4,94.43,90.86,3079.0,104.755,22295.0,89.7,1436.0,94.45,832.4,2.65,2.68,7.406000000000001,971.0,2.2516,11.285,366.6
2008-10-03 14:19:00,0.7756,42.55,1.7785,455.25,2450.0,0.9316,57.49,1132.0,1.3881,113.41406200000002,100.9,61.25,0.009545999999999999,122.1,670.5,98.2,11055.0,11110.0,1525.5,429.7,635.7,994.0,12.59,0.8929,271.0,107.25,115.546875,118.953125,33.55,642.0,10584.0,115.88,110.545,93.4,94.3,90.72,3082.0,104.765,22295.0,89.7,1436.0,94.29,833.2,2.647,2.6715,7.406000000000001,971.0,2.2483,11.3,366.6
2008-10-03 14:20:00,0.7751,42.55,1.7785,455.25,2450.0,0.9317,57.49,1133.0,1.3888,113.4375,100.9,61.25,0.009547,122.15,670.5,98.1,11055.0,11110.0,1527.5,429.7,635.6,994.0,12.59,0.893,270.5,107.25,115.578125,118.984375,33.55,642.0,10597.0,115.89,110.55,93.4,93.98,90.39,3084.0,104.76,22295.0,89.7,1436.0,93.98,833.6,2.647,2.6595,7.375,971.0,2.2361,11.3,366.6
