,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-09-04 04:56:00,112.74218700000002,0.8417,33.95,1.6348,314.25,2952.0,0.9108,59.4,1006.5,1.4278,115.63281200000002,98.4,49.9,0.010776,121.0,494.0,86.45,10230.0,10265.0,1612.0,408.3,563.3,937.5,23.22,0.9421,291.6,108.28125,117.484375,120.40625,28.95,474.75,9365.0,122.62,116.57,98.16,68.63,67.6,2726.0,108.5,1.7275,1.7857,1404.0,1875.0,68.61,990.7,2.886,1.7413,2.49,1251.7,1.8016,15.94,555.9
2009-09-04 04:57:00,112.74218700000002,0.8419,33.95,1.6351,314.25,2952.0,0.9111,59.4,1006.5,1.4281,115.63281200000002,98.4,49.9,0.010776,121.0,494.0,86.45,10230.0,10265.0,1612.25,408.3,563.6,937.5,23.22,0.9422,291.6,108.28125,117.484375,120.40625,28.95,474.75,9366.0,122.61,116.57,98.18,68.59,67.55,2726.0,108.5,1.7275,1.7857,1404.0,1875.0,68.59,990.6,2.886,1.7404,2.49,1251.7,1.8018,15.93,555.7
2009-09-04 04:58:00,112.74218700000002,0.8418,33.95,1.6351,314.25,2952.0,0.9111,59.41,1006.5,1.4283,115.63281200000002,98.4,49.9,0.010776,120.9,494.0,86.45,10230.0,10265.0,1612.0,408.3,563.5,937.5,23.22,0.9423,291.6,108.28125,117.46875,120.40625,28.95,474.75,9366.0,122.61,116.57,98.18,68.58,67.52,2725.0,108.5,1.7275,1.7857,1404.0,1875.0,68.58,990.7,2.8855,1.7404,2.4930000000000003,1253.0,1.8018,15.935,556.0
2009-09-04 04:59:00,112.74218700000002,0.8416,33.95,1.6353,314.25,2952.0,0.9111,59.41,1006.5,1.4283,115.63281200000002,98.4,49.9,0.010776,121.0,494.0,86.45,10230.0,10285.0,1612.0,408.3,563.4,937.5,23.22,0.9423,291.6,108.28125,117.46875,120.40625,28.95,474.75,9366.0,122.61,116.57,98.18,68.58,67.53,2727.0,108.5,1.7275,1.7857,1404.0,1875.0,68.59,990.9,2.8849,1.7404,2.49,1253.0,1.8018,15.95,555.9
2009-09-04 05:00:00,112.74218700000002,0.8414,33.95,1.6358,314.25,2952.0,0.9111,59.41,1006.5,1.4282,115.63281200000002,98.4,49.9,0.010777,121.0,494.0,86.45,10230.0,10285.0,1612.0,408.3,563.4,937.5,23.21,0.9422,291.6,108.28125,117.484375,120.4375,28.95,474.75,9366.0,122.61,116.58,98.18,68.59,67.53,2727.0,108.505,1.7275,1.7857,1404.0,1875.0,68.59,990.8,2.8849,1.7398,2.49,1253.0,1.8018,15.945,555.9
2009-09-04 05:01:00,112.74218700000002,0.8414,33.95,1.6356,314.25,2952.0,0.911,59.41,1006.25,1.428,115.63281200000002,98.4,49.9,0.010773,121.0,494.0,86.45,10230.0,10285.0,1611.75,408.3,563.4,937.5,23.22,0.9421,291.6,108.28125,117.484375,120.4375,28.95,474.75,9366.0,122.61,116.58,98.18,68.56,67.5,2725.0,108.5,1.7275,1.7857,1404.0,1875.0,68.55,990.5,2.889,1.7398,2.49,1253.0,1.8018,15.95,555.9
2009-09-04 05:02:00,112.74218700000002,0.8414,33.95,1.6356,314.5,2954.0,0.9111,59.49,1006.0,1.4282,115.625,98.4,49.9,0.010773999999999999,121.0,494.0,86.45,10230.0,10285.0,1611.5,408.3,563.4,937.5,23.21,0.9422,291.6,108.28125,117.46875,120.4375,28.95,474.75,9362.0,122.59,116.56,98.18,68.59,67.54,2725.0,108.5,1.7275,1.7857,1404.0,1875.0,68.58,990.6,2.8849,1.7398,2.4930000000000003,1253.0,1.8004,15.955,555.6
2009-09-04 05:03:00,112.74218700000002,0.8417,33.95,1.6361,314.5,2954.0,0.9115,59.49,1006.75,1.4283,115.625,98.4,49.9,0.010773999999999999,121.0,494.0,86.45,10230.0,10285.0,1612.0,408.3,563.3,937.5,23.23,0.9423,291.6,108.28125,117.46875,120.4375,28.95,474.75,9368.0,122.58,116.56,98.14,68.64,67.59,2726.0,108.505,1.7275,1.7857,1404.0,1875.0,68.64,990.8,2.886,1.7404,2.495,1253.0,1.8004,15.97,555.6
2009-09-04 05:04:00,112.74218700000002,0.8416,33.95,1.6358,314.5,2954.0,0.9113,59.49,1006.5,1.428,115.63281200000002,98.4,49.9,0.010773,121.0,494.0,86.45,10230.0,10285.0,1612.25,408.3,563.5,937.5,23.25,0.9422,291.6,108.28125,117.46875,120.4375,28.95,474.75,9368.0,122.57,116.57,98.14,68.64,67.6,2726.0,108.5,1.7275,1.7857,1404.0,1875.0,68.64,990.9,2.887,1.7412,2.495,1253.0,1.8004,15.985,556.0
2009-09-04 05:05:00,112.74218700000002,0.8416,33.95,1.6356,314.5,2954.0,0.9113,59.49,1006.5,1.428,115.63281200000002,98.4,49.9,0.010772,121.0,494.0,86.45,10230.0,10285.0,1612.0,408.3,563.5,937.5,23.25,0.9422,291.6,108.28125,117.46875,120.4375,28.95,474.75,9368.0,122.59,116.57,98.16,68.63,67.57,2726.0,108.505,1.7275,1.7857,1404.0,1875.0,68.62,991.1,2.8885,1.7412,2.495,1253.0,1.8004,15.995,556.0
2009-09-04 05:06:00,112.74218700000002,0.8414,33.95,1.6353,315.0,2954.0,0.9113,59.49,1006.25,1.4277,115.63281200000002,98.4,49.9,0.010771,121.0,494.0,86.45,10230.0,10285.0,1612.0,408.3,563.5,937.5,23.23,0.942,291.6,108.28125,117.46875,120.4375,28.95,474.75,9367.0,122.58,116.58,98.16,68.6,67.5,2725.0,108.505,1.7275,1.7857,1404.0,1875.0,68.57,990.7,2.887,1.7412,2.495,1253.0,1.8004,15.99,556.0
2009-09-04 05:07:00,112.74218700000002,0.8414,33.95,1.6354,315.0,2951.0,0.9111,59.49,1006.25,1.4275,115.63281200000002,98.4,49.9,0.01077,121.0,494.0,86.45,10230.0,10285.0,1611.75,408.3,563.2,937.5,23.23,0.9418,291.6,108.28125,117.46875,120.4375,28.95,474.75,9367.0,122.59,116.58,98.16,68.6,67.54,2726.0,108.51,1.7275,1.7857,1404.0,1875.0,68.59,990.4,2.887,1.7412,2.495,1253.0,1.8004,15.98,556.0
2009-09-04 05:08:00,112.74218700000002,0.8414,33.95,1.6352,315.0,2949.0,0.911,59.49,1006.5,1.4275,115.63281200000002,98.4,49.9,0.01077,121.0,494.0,86.45,10230.0,10285.0,1612.0,408.3,563.2,937.5,23.18,0.9417,291.6,108.28125,117.484375,120.40625,28.95,474.75,9367.0,122.58,116.58,98.18,68.62,67.57,2726.0,108.51,1.7275,1.7857,1404.0,1875.0,68.62,990.5,2.888,1.7412,2.495,1253.0,1.8004,15.99,555.4
2009-09-04 05:09:00,112.74218700000002,0.8415,33.95,1.6351,315.0,2947.0,0.911,59.49,1006.5,1.4275,115.63281200000002,98.4,49.9,0.010768000000000002,121.0,494.0,86.45,10230.0,10285.0,1612.0,408.3,563.2,937.5,23.2,0.9417,291.6,108.28125,117.46875,120.40625,28.95,474.75,9367.0,122.58,116.57,98.18,68.59,67.53,2726.0,108.51,1.7275,1.7857,1404.0,1875.0,68.57,990.7,2.889,1.7405,2.494,1253.0,1.8004,15.98,555.4
2009-09-04 05:10:00,112.74218700000002,0.8415,33.95,1.6351,314.75,2944.0,0.9112,59.49,1006.75,1.4276,115.63281200000002,98.4,49.9,0.01077,121.0,494.0,86.45,10230.0,10285.0,1612.0,408.3,563.2,937.5,23.2,0.9417,291.6,108.28125,117.46875,120.40625,28.95,474.75,9368.0,122.59,116.57,98.18,68.63,67.6,2726.0,108.51,1.7275,1.7857,1404.0,1875.0,68.64,990.6,2.889,1.7416,2.492,1253.0,1.8004,15.965,555.4
2009-09-04 05:11:00,112.74218700000002,0.8413,33.95,1.6351,314.75,2944.0,0.911,59.49,1006.5,1.4275,115.63281200000002,98.4,49.9,0.010771,121.0,494.0,86.45,10230.0,10285.0,1611.75,408.3,563.2,937.5,23.18,0.9417,291.6,108.28125,117.46875,120.40625,28.95,474.75,9366.0,122.59,116.58,98.18,68.65,67.58,2725.0,108.51,1.7275,1.7857,1404.0,1875.0,68.62,990.8,2.8875,1.7416,2.492,1253.0,1.8004,15.975,555.4
2009-09-04 05:12:00,112.74218700000002,0.8412,33.95,1.6345,314.75,2944.0,0.9108,59.49,1006.0,1.4273,115.63281200000002,98.4,49.9,0.010772,121.0,494.0,86.45,10230.0,10285.0,1611.25,408.3,563.2,937.5,23.18,0.9417,291.6,108.28125,117.453125,120.40625,28.95,474.75,9362.0,122.59,116.57,98.18,68.62,67.56,2725.0,108.505,1.7275,1.7857,1404.0,1875.0,68.6,991.1,2.8875,1.7416,2.4930000000000003,1253.0,1.8004,15.985,555.4
2009-09-04 05:13:00,112.74218700000002,0.8413,33.95,1.6347,314.75,2944.0,0.9108,59.49,1006.0,1.4274,115.625,98.4,49.9,0.010771,121.0,494.0,86.45,10230.0,10285.0,1611.25,408.3,563.2,937.5,23.18,0.9416,291.6,108.28125,117.453125,120.40625,28.95,474.75,9362.0,122.57,116.56,98.16,68.6,67.54,2725.0,108.51,1.7275,1.7857,1404.0,1875.0,68.58,990.9,2.889,1.7416,2.49,1253.0,1.8004,15.98,555.4
2009-09-04 05:14:00,112.74218700000002,0.8411,33.95,1.6348,314.75,2944.0,0.9108,59.49,1005.75,1.4275,115.625,98.4,49.9,0.010771,121.0,494.0,86.45,10230.0,10285.0,1611.0,408.3,563.0,937.5,23.18,0.9416,291.6,108.28125,117.453125,120.40625,28.95,474.75,9361.0,122.57,116.56,98.16,68.56,67.51,2724.0,108.505,1.7275,1.7857,1404.0,1875.0,68.56,991.0,2.889,1.7412,2.49,1253.0,1.8004,15.98,555.4
2009-09-04 05:15:00,112.74218700000002,0.8412,33.95,1.635,315.0,2945.0,0.9108,59.47,1006.0,1.4275,115.625,98.4,49.9,0.010772,121.0,494.0,86.45,10230.0,10285.0,1611.0,408.3,563.0,937.5,23.16,0.9418,291.6,108.28125,117.46875,120.40625,28.95,474.75,9361.0,122.58,116.56,98.16,68.57,67.52,2724.0,108.505,1.7275,1.7857,1404.0,1875.0,68.59,991.1,2.889,1.7412,2.49,1253.0,1.8004,15.975,555.3
2009-09-04 05:16:00,112.74218700000002,0.8412,33.95,1.635,315.0,2945.0,0.9109,59.47,1005.75,1.4274,115.625,98.4,49.9,0.010771,121.0,494.0,86.45,10230.0,10285.0,1611.25,408.3,563.0,937.5,23.21,0.9417,291.6,108.28125,117.453125,120.40625,28.95,474.75,9362.0,122.58,116.57,98.16,68.6,67.56,2724.0,108.505,1.7275,1.7857,1404.0,1875.0,68.6,991.1,2.889,1.7419,2.489,1253.0,1.8004,15.98,555.4
2009-09-04 05:17:00,112.74218700000002,0.8413,33.95,1.6352,315.0,2945.0,0.911,59.47,1006.0,1.4275,115.61718700000002,98.4,49.9,0.010772,121.0,494.0,86.45,10230.0,10285.0,1611.25,408.3,563.0,937.5,23.21,0.9418,291.6,108.27343700000002,117.4375,120.375,28.95,474.75,9364.0,122.59,116.57,98.16,68.6,67.55,2725.0,108.51,1.7275,1.7857,1404.0,1875.0,68.61,991.5,2.889,1.7419,2.489,1253.0,1.8004,16.004,555.4
2009-09-04 05:18:00,112.74218700000002,0.8413,33.95,1.635,315.0,2945.0,0.911,59.47,1005.75,1.4275,115.61718700000002,98.4,49.9,0.010772,121.0,494.0,86.45,10230.0,10285.0,1611.0,408.3,563.0,937.5,23.21,0.9418,291.6,108.27343700000002,117.4375,120.34375,28.95,474.75,9360.0,122.59,116.56,98.16,68.6,67.53,2725.0,108.51,1.7275,1.7857,1404.0,1875.0,68.58,991.4,2.889,1.7419,2.49,1253.0,1.8004,16.004,555.4
2009-09-04 05:19:00,112.74218700000002,0.8414,33.95,1.635,315.0,2945.0,0.9111,59.47,1006.25,1.4275,115.61718700000002,98.4,49.9,0.010773,121.0,494.0,86.45,10230.0,10285.0,1611.5,408.3,563.0,937.5,23.21,0.9417,291.6,108.27343700000002,117.4375,120.3125,28.95,474.75,9364.0,122.58,116.56,98.16,68.6,67.57,2724.0,108.505,1.7275,1.7857,1404.0,1871.0,68.59,991.2,2.889,1.7419,2.491,1253.0,1.8004,15.985,555.4
2009-09-04 05:20:00,112.74218700000002,0.8414,33.95,1.635,314.75,2945.0,0.9112,59.47,1006.0,1.4274,115.609375,98.4,49.9,0.010771,121.0,494.0,86.45,10230.0,10285.0,1611.5,408.3,563.0,937.5,23.21,0.9417,291.6,108.27343700000002,117.421875,120.3125,28.95,474.75,9362.0,122.56,116.57,98.16,68.6,67.55,2724.0,108.51,1.7275,1.7857,1404.0,1871.0,68.59,991.2,2.889,1.7419,2.491,1253.0,1.8004,15.985,555.4
2009-09-04 05:21:00,112.74218700000002,0.8415,33.95,1.6347,314.75,2949.0,0.9111,59.47,1006.0,1.4272,115.609375,98.4,49.9,0.010771,121.0,494.0,86.45,10230.0,10285.0,1611.25,408.3,563.0,937.5,23.21,0.9416,291.6,108.27343700000002,117.40625,120.3125,28.95,474.75,9362.0,122.57,116.58,98.16,68.6,67.56,2724.0,108.51,1.7275,1.7857,1404.0,1871.0,68.59,991.1,2.883,1.7422,2.492,1253.0,1.8004,15.975,555.4
2009-09-04 05:22:00,112.74218700000002,0.8414,33.95,1.6351,314.75,2949.0,0.9111,59.47,1006.0,1.4274,115.609375,98.4,49.9,0.010771,121.0,494.0,86.45,10230.0,10285.0,1611.25,408.3,563.0,937.5,23.21,0.9416,291.6,108.28125,117.4375,120.34375,28.95,474.75,9363.0,122.57,116.58,98.16,68.59,67.58,2724.0,108.515,1.7275,1.7857,1404.0,1871.0,68.62,991.4,2.888,1.7422,2.492,1254.0,1.801,15.965,555.4
2009-09-04 05:23:00,112.74218700000002,0.8413,33.95,1.6351,314.75,2947.0,0.9112,59.47,1006.0,1.4274,115.609375,98.4,49.9,0.010771,121.0,494.0,86.45,10230.0,10285.0,1611.25,408.3,563.0,937.5,23.22,0.9416,291.6,108.28125,117.421875,120.3125,28.95,474.75,9364.0,122.59,116.59,98.16,68.58,67.54,2724.0,108.515,1.7275,1.7857,1404.0,1871.0,68.57,991.2,2.888,1.7422,2.491,1254.0,1.801,15.96,555.4
2009-09-04 05:24:00,112.74218700000002,0.8416,33.95,1.6351,314.75,2947.0,0.9117,59.47,1006.0,1.4275,115.61718700000002,98.4,49.9,0.01077,121.0,494.0,86.45,10230.0,10285.0,1611.5,408.3,563.0,937.5,23.22,0.9417,291.6,108.28125,117.421875,120.34375,28.95,474.75,9363.0,122.59,116.59,98.14,68.56,67.55,2724.0,108.52,1.7275,1.7857,1404.0,1871.0,68.57,991.3,2.888,1.7422,2.491,1254.0,1.801,15.975,555.3
2009-09-04 05:25:00,112.74218700000002,0.8415,33.95,1.6353,314.75,2947.0,0.9118,59.47,1006.25,1.4275,115.61718700000002,98.4,49.9,0.010768000000000002,121.0,494.0,86.45,10230.0,10285.0,1611.5,408.3,563.1,937.5,23.2,0.9417,291.6,108.28125,117.421875,120.34375,28.95,474.75,9362.0,122.59,116.59,98.14,68.58,67.57,2725.0,108.515,1.7275,1.7857,1404.0,1871.0,68.59,991.1,2.888,1.7422,2.492,1254.0,1.801,15.975,555.3
2009-09-04 05:26:00,112.74218700000002,0.8413,33.95,1.6351,314.75,2947.0,0.9117,59.47,1006.25,1.4273,115.61718700000002,98.4,49.9,0.010767,121.0,494.0,86.45,10230.0,10285.0,1611.5,408.3,563.1,937.5,23.23,0.9416,291.6,108.28125,117.421875,120.34375,28.95,474.75,9364.0,122.56,116.57,98.14,68.56,67.55,2724.0,108.51,1.7275,1.7857,1404.0,1871.0,68.55,990.5,2.888,1.7422,2.492,1253.7,1.801,15.965,555.5
2009-09-04 05:27:00,112.74218700000002,0.8413,33.95,1.635,314.75,2947.0,0.9118,59.47,1006.25,1.4275,115.609375,98.4,49.9,0.010766,121.0,494.0,86.45,10230.0,10285.0,1611.5,408.3,563.1,937.5,23.23,0.9416,291.6,108.28125,117.40625,120.34375,28.95,474.75,9364.0,122.55,116.56,98.14,68.56,67.55,2724.0,108.51,1.7275,1.7857,1404.0,1871.0,68.56,990.7,2.8865,1.7416,2.492,1253.7,1.801,15.96,556.0
2009-09-04 05:28:00,112.74218700000002,0.8414,33.95,1.6351,314.5,2944.0,0.9118,59.4,1006.5,1.4273,115.609375,98.4,49.9,0.010767,121.0,494.0,86.45,10230.0,10285.0,1612.0,408.3,563.1,937.5,23.22,0.9416,291.6,108.28125,117.40625,120.3125,28.95,474.75,9365.0,122.56,116.56,98.14,68.56,67.55,2725.0,108.515,1.7275,1.7857,1404.0,1871.0,68.56,990.9,2.8865,1.7416,2.488,1253.7,1.799,15.965,556.0
2009-09-04 05:29:00,112.74218700000002,0.8412,33.95,1.635,314.5,2944.0,0.9115,59.4,1006.25,1.4271,115.609375,98.4,49.9,0.010767,121.0,494.0,86.45,10230.0,10285.0,1612.0,408.3,563.2,937.5,23.22,0.9415,291.6,108.27343700000002,117.40625,120.34375,28.95,474.75,9366.0,122.56,116.56,98.12,68.52,67.52,2726.0,108.51,1.7275,1.7857,1404.0,1871.0,68.53,990.1,2.8834,1.7417,2.483,1253.7,1.7985,15.95,556.0
2009-09-04 05:30:00,112.74218700000002,0.841,33.95,1.6349,314.25,2944.0,0.9114,59.4,1006.25,1.427,115.609375,98.4,49.9,0.010765,121.0,494.0,86.45,10230.0,10285.0,1611.5,408.3,563.2,937.5,23.22,0.9414,291.6,108.28125,117.421875,120.34375,28.95,474.75,9363.0,122.58,116.57,98.14,68.52,67.51,2725.0,108.51,1.7275,1.7857,1404.0,1871.0,68.52,990.1,2.883,1.7417,2.483,1253.5,1.7985,15.93,556.0
2009-09-04 05:31:00,112.74218700000002,0.8409,33.95,1.6343,314.25,2947.0,0.9115,59.4,1006.0,1.4267,115.609375,98.4,49.9,0.010767,121.0,494.0,86.45,10230.0,10285.0,1611.0,408.3,563.2,937.5,23.24,0.9412,291.6,108.28125,117.421875,120.3125,28.95,474.75,9364.0,122.58,116.58,98.14,68.5,67.45,2726.0,108.51,1.7275,1.7857,1404.0,1871.0,68.48,989.4,2.882,1.7417,2.485,1253.5,1.7985,15.925,556.6
2009-09-04 05:32:00,112.74218700000002,0.841,33.95,1.6345,314.25,2947.0,0.9113,59.4,1006.0,1.4268,115.61718700000002,98.4,49.9,0.010767,121.0,494.0,86.45,10230.0,10285.0,1611.0,408.3,563.0,937.5,23.24,0.9411,291.6,108.28125,117.421875,120.34375,28.95,474.75,9363.0,122.57,116.57,98.14,68.47,67.44,2726.0,108.51,1.7275,1.7857,1404.0,1871.0,68.48,989.1,2.883,1.7417,2.485,1253.6,1.7985,15.92,557.4
2009-09-04 05:33:00,112.74218700000002,0.8408,33.95,1.6341,314.25,2947.0,0.9112,59.4,1005.75,1.4265,115.61718700000002,98.4,49.9,0.010768000000000002,121.0,494.0,86.45,10230.0,10285.0,1611.5,408.3,563.0,937.5,23.24,0.9411,291.6,108.28125,117.40625,120.34375,28.95,474.75,9360.0,122.58,116.57,98.14,68.45,67.42,2723.0,108.515,1.7275,1.7857,1404.0,1871.0,68.45,989.5,2.8834,1.7417,2.485,1253.6,1.798,15.94,557.0
2009-09-04 05:34:00,112.74218700000002,0.8407,33.95,1.6341,314.25,2947.0,0.9111,59.4,1005.5,1.4267,115.61718700000002,98.4,49.85,0.010768000000000002,121.0,494.0,86.45,10230.0,10285.0,1611.0,408.3,562.8,937.5,23.24,0.9411,291.6,108.28125,117.421875,120.34375,28.95,474.75,9359.0,122.58,116.57,98.14,68.43,67.37,2723.0,108.51,1.7275,1.7857,1404.0,1871.0,68.41,989.1,2.8834,1.7417,2.4859999999999998,1253.6,1.798,15.925,557.0
2009-09-04 05:35:00,112.74218700000002,0.8408,33.95,1.6344,314.25,2947.0,0.9111,59.4,1005.0,1.4266,115.61718700000002,98.4,49.85,0.010768999999999999,121.0,494.0,86.45,10230.0,10285.0,1610.5,408.3,562.7,937.5,23.22,0.9411,291.6,108.28125,117.421875,120.34375,28.95,474.75,9355.0,122.59,116.58,98.14,68.43,67.38,2721.0,108.515,1.7275,1.7857,1404.0,1871.0,68.43,989.3,2.8815,1.7417,2.4859999999999998,1253.7,1.798,15.925,557.5
2009-09-04 05:36:00,112.74218700000002,0.8408,33.95,1.6344,314.25,2947.0,0.9112,59.4,1005.25,1.4266,115.61718700000002,98.4,49.85,0.01077,121.0,494.0,86.45,10230.0,10285.0,1610.5,408.3,562.7,937.5,23.22,0.9412,291.6,108.28125,117.421875,120.3125,28.95,474.75,9357.0,122.57,116.57,98.14,68.48,67.43,2723.0,108.51,1.7275,1.7857,1404.0,1871.0,68.48,989.1,2.88,1.7383,2.4859999999999998,1253.2,1.798,15.935,558.0
2009-09-04 05:37:00,112.74218700000002,0.8408,33.95,1.6345,314.5,2947.0,0.9115,59.4,1005.25,1.4268,115.61718700000002,98.4,49.85,0.01077,121.0,494.0,86.45,10230.0,10285.0,1610.5,408.3,562.7,937.5,23.22,0.9413,291.6,108.28125,117.421875,120.34375,28.95,474.75,9356.0,122.58,116.58,98.14,68.48,67.44,2722.0,108.51,1.7275,1.7857,1404.0,1871.0,68.49,989.2,2.882,1.7383,2.49,1253.2,1.7971,15.94,558.0
2009-09-04 05:38:00,112.74218700000002,0.841,33.95,1.6344,314.25,2947.0,0.9116,59.4,1005.5,1.4269,115.61718700000002,98.4,49.85,0.010771,121.0,494.0,86.45,10230.0,10285.0,1611.0,408.3,562.8,937.5,23.22,0.9413,291.6,108.28125,117.421875,120.34375,28.95,474.75,9358.0,122.58,116.58,98.14,68.59,67.53,2723.0,108.515,1.7275,1.7857,1404.0,1870.0,68.58,989.2,2.884,1.7383,2.49,1253.2,1.7971,15.94,558.0
2009-09-04 05:39:00,112.74218700000002,0.841,33.95,1.6347,314.5,2947.0,0.9115,59.4,1005.25,1.4269,115.61718700000002,98.4,49.85,0.01077,121.0,494.0,86.45,10230.0,10285.0,1610.75,408.3,562.8,937.5,23.22,0.9414,291.6,108.28125,117.40625,120.3125,28.95,474.75,9357.0,122.59,116.58,98.14,68.63,67.6,2722.0,108.515,1.7275,1.7857,1404.0,1870.0,68.64,989.3,2.8845,1.7383,2.497,1253.2,1.8009,15.94,558.0
2009-09-04 05:40:00,112.74218700000002,0.841,33.95,1.6346,314.5,2947.0,0.9116,59.4,1005.75,1.427,115.609375,98.4,49.85,0.010768000000000002,121.0,494.0,86.45,10230.0,10285.0,1611.25,408.3,562.8,937.5,23.22,0.9413,291.6,108.28125,117.390625,120.3125,28.95,474.75,9359.0,122.58,116.59,98.14,68.64,67.6,2723.0,108.515,1.7275,1.7857,1404.0,1870.0,68.63,989.3,2.8845,1.7383,2.499,1253.2,1.8009,15.95,558.0
2009-09-04 05:41:00,112.74218700000002,0.8411,33.95,1.6345,314.5,2947.0,0.9112,59.4,1005.5,1.4266,115.609375,98.4,49.85,0.010768999999999999,121.0,494.0,86.45,10230.0,10285.0,1611.0,408.3,562.9,937.5,23.22,0.9413,291.6,108.28125,117.390625,120.34375,28.95,474.75,9359.0,122.6,116.59,98.16,68.5,67.45,2722.0,108.52,1.7275,1.7857,1404.0,1870.0,68.48,989.3,2.884,1.7416,2.4930000000000003,1253.2,1.8031,15.95,558.0
2009-09-04 05:42:00,112.74218700000002,0.8411,33.95,1.6346,314.5,2947.0,0.9114,59.4,1005.5,1.4268,115.609375,98.4,49.85,0.010768000000000002,121.0,494.0,86.45,10230.0,10285.0,1611.25,408.3,562.9,937.5,23.22,0.9413,291.6,108.28125,117.390625,120.3125,28.95,474.75,9358.0,122.58,116.59,98.16,68.51,67.49,2722.0,108.52,1.7275,1.7857,1404.0,1870.0,68.51,989.4,2.8825,1.7416,2.495,1253.2,1.8031,15.935,558.0
2009-09-04 05:43:00,112.74218700000002,0.8413,33.95,1.6344,314.75,2947.0,0.9115,59.43,1005.5,1.4269,115.609375,98.4,49.85,0.010768000000000002,121.0,494.0,86.45,10230.0,10285.0,1611.0,408.3,562.8,937.5,23.22,0.9413,291.6,108.28125,117.390625,120.3125,28.95,474.75,9360.0,122.57,116.58,98.14,68.58,67.54,2721.0,108.515,1.7275,1.7857,1404.0,1870.0,68.57,989.3,2.8855,1.7419,2.498,1253.2,1.8003,15.95,558.0
2009-09-04 05:44:00,112.74218700000002,0.8414,33.95,1.6345,314.75,2945.0,0.9113,59.4,1005.5,1.4267,115.60156200000002,98.4,49.85,0.010767,121.0,494.0,86.45,10230.0,10285.0,1611.0,408.3,562.8,937.5,23.22,0.9413,292.0,108.28125,117.390625,120.3125,28.95,474.75,9359.0,122.57,116.58,98.14,68.57,67.49,2722.0,108.51,1.7275,1.7857,1404.0,1870.0,68.53,989.4,2.8849,1.7419,2.5,1253.2,1.8003,15.95,558.0
2009-09-04 05:45:00,112.74218700000002,0.8414,33.95,1.6346,315.0,2937.0,0.9112,59.4,1005.5,1.4267,115.60156200000002,98.4,49.85,0.010768999999999999,120.95,494.0,86.45,10230.0,10285.0,1611.0,408.3,562.8,937.5,23.22,0.9413,292.0,108.28125,117.390625,120.3125,28.95,474.75,9359.0,122.58,116.57,98.14,68.57,67.5,2721.0,108.515,1.7275,1.7857,1404.0,1864.0,68.55,989.5,2.8855,1.7419,2.499,1253.2,1.8003,15.94,558.0
