,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RS#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-12-04 05:32:00,0.9241,40.42,1.6624,401.0,3404.0,0.9474,74.73,1099.5,1.5061,116.80468700000002,93.45,65.875,0.011326000000000001,144.3,565.0,83.15,1620.6,986.5,9995.0,10045.0,1780.0,413.0,589.1,1049.25,23.07,1.0,311.5,108.859375,118.84375,120.28125,22.4,573.25,10301.0,123.42,116.7,99.66,75.65,77.78,2858.0,108.585,2.0228,1342.0,78.17,2196.0,75.66,1204.5,3.2125,2.028,4.494,1486.5,1.9803,18.83,627.8
2009-12-04 05:33:00,0.9242,40.42,1.6623,401.0,3407.0,0.9475,74.73,1099.5,1.5061,116.80468700000002,93.45,65.875,0.011326000000000001,144.25,565.0,83.15,1620.6,986.5,9995.0,10045.0,1780.0,413.0,589.1,1049.0,23.07,1.0001,311.5,108.859375,118.828125,120.28125,22.4,573.25,10301.0,123.42,116.71,99.66,75.65,77.76,2858.0,108.585,2.0228,1342.0,78.17,2196.0,75.64,1204.6,3.2125,2.028,4.494,1486.5,1.9802,18.835,627.8
2009-12-04 05:34:00,0.9241,40.4,1.6622,401.0,3401.0,0.9476,74.73,1099.5,1.5059,116.80468700000002,93.45,65.875,0.011326000000000001,144.25,565.0,83.15,1620.6,986.5,9995.0,10045.0,1780.0,413.0,589.1,1049.0,23.07,0.9999,311.5,108.859375,118.828125,120.28125,22.4,573.25,10301.0,123.4,116.69,99.66,75.6,77.76,2858.0,108.58,2.0228,1342.0,78.17,2196.0,75.6,1204.2,3.2125,2.028,4.494,1486.5,1.9796,18.83,627.8
2009-12-04 05:35:00,0.924,40.4,1.6621,401.0,3408.0,0.9478,74.73,1100.0,1.506,116.80468700000002,93.45,65.875,0.011326000000000001,144.25,565.0,83.15,1620.6,986.5,9995.0,10045.0,1780.0,413.0,589.1,1049.0,23.07,0.9999,311.5,108.859375,118.828125,120.28125,22.4,573.25,10301.0,123.4,116.69,99.66,75.58,77.75,2860.0,108.58,2.0228,1342.0,78.17,2196.0,75.6,1204.1,3.2125,2.028,4.489,1486.5,1.9797,18.815,627.8
2009-12-04 05:36:00,0.924,40.4,1.6621,401.25,3405.0,0.9475,74.73,1099.5,1.5059,116.80468700000002,93.45,65.875,0.011326000000000001,144.25,565.0,83.15,1620.6,986.5,9995.0,10045.0,1780.0,413.0,589.1,1048.5,23.09,0.9999,311.5,108.859375,118.84375,120.28125,22.4,573.25,10301.0,123.41,116.7,99.66,75.58,77.75,2858.0,108.58,2.0228,1342.0,78.17,2196.0,75.6,1203.8,3.2125,2.0263,4.489,1486.5,1.9796,18.83,627.8
2009-12-04 05:37:00,0.924,40.4,1.6622,401.25,3405.0,0.9474,74.73,1099.5,1.5059,116.80468700000002,93.45,65.875,0.011325,144.15,565.0,83.15,1620.6,986.5,9995.0,10045.0,1780.0,413.0,589.1,1049.5,23.09,0.9999,311.5,108.86718700000002,118.84375,120.28125,22.4,573.25,10301.0,123.4,116.7,99.66,75.64,77.81,2857.0,108.58,2.0228,1341.0,78.17,2196.0,75.63,1203.2,3.2125,2.0263,4.489,1486.5,1.9797,18.815,627.8
2009-12-04 05:38:00,0.924,40.4,1.6624,401.25,3406.0,0.9475,74.73,1099.5,1.506,116.80468700000002,93.45,65.875,0.011326000000000001,144.15,565.5,83.15,1620.6,986.5,9995.0,10045.0,1780.0,413.0,589.1,1049.5,23.09,1.0,311.5,108.86718700000002,118.84375,120.28125,22.4,573.25,10301.0,123.4,116.7,99.66,75.67,77.8,2857.0,108.58,2.0228,1341.0,78.17,2196.0,75.68,1203.9,3.2135,2.0263,4.489,1486.5,1.9818,18.82,627.8
2009-12-04 05:39:00,0.9243,40.4,1.6626,401.25,3406.0,0.9478,74.75,1099.5,1.5063,116.80468700000002,93.45,65.875,0.011326000000000001,144.15,565.5,83.15,1620.6,986.5,9995.0,10045.0,1780.0,413.0,589.1,1049.5,23.09,1.0001,311.5,108.86718700000002,118.84375,120.28125,22.4,573.25,10301.0,123.4,116.71,99.66,75.64,77.82,2858.0,108.58,2.0228,1341.0,78.17,2196.0,75.65,1203.6,3.214,2.0286,4.489,1486.5,1.9822,18.83,627.8
2009-12-04 05:40:00,0.9244,40.4,1.6625,401.25,3406.0,0.9476,74.75,1099.5,1.5062,116.80468700000002,93.45,65.875,0.011326000000000001,144.1,565.5,83.15,1620.6,986.5,9995.0,10045.0,1780.0,413.0,589.2,1049.5,23.04,1.0,311.5,108.86718700000002,118.828125,120.3125,22.4,573.25,10301.0,123.4,116.7,99.66,75.65,77.82,2857.0,108.585,2.0228,1341.0,78.17,2196.0,75.64,1204.0,3.2135,2.0286,4.489,1486.5,1.982,18.815,627.4
2009-12-04 05:41:00,0.9243,40.38,1.6627,401.25,3406.0,0.9475,74.75,1099.5,1.506,116.796875,93.45,65.875,0.011326000000000001,144.05,565.5,83.15,1620.6,986.5,9995.0,10045.0,1780.0,413.0,589.2,1049.75,23.03,0.9999,311.5,108.86718700000002,118.828125,120.28125,22.4,573.25,10301.0,123.39,116.69,99.62,75.63,77.78,2858.0,108.585,2.0228,1341.0,78.17,2196.0,75.63,1203.9,3.2145,2.0286,4.49,1486.5,1.982,18.825,626.7
2009-12-04 05:42:00,0.9241,40.43,1.6625,401.25,3406.0,0.9474,74.75,1099.5,1.506,116.78906200000002,93.45,65.875,0.011321,144.05,565.5,83.15,1620.6,986.5,9995.0,10045.0,1780.0,413.0,589.2,1049.75,23.03,0.9997,311.5,108.859375,118.796875,120.25,22.4,573.0,10301.0,123.39,116.69,99.62,75.64,77.81,2858.0,108.58,2.0228,1341.0,78.17,2196.0,75.64,1203.8,3.214,2.0286,4.49,1486.5,1.982,18.825,627.2
2009-12-04 05:43:00,0.9242,40.45,1.6625,401.25,3408.0,0.9474,74.75,1099.5,1.5059,116.78125,93.45,65.875,0.011318,144.0,565.5,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.2,1049.75,23.03,0.9997,311.5,108.859375,118.796875,120.25,22.4,573.0,10301.0,123.4,116.69,99.62,75.64,77.82,2858.0,108.585,2.0228,1341.0,78.17,2195.0,75.66,1204.1,3.2135,2.0286,4.492,1486.5,1.982,18.825,627.2
2009-12-04 05:44:00,0.9242,40.45,1.6626,401.25,3410.0,0.9474,74.75,1099.5,1.506,116.78125,93.45,65.875,0.01132,144.0,565.5,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.4,1049.75,23.0,0.9997,311.5,108.859375,118.796875,120.21875,22.4,573.0,10301.0,123.4,116.7,99.62,75.67,77.81,2859.0,108.585,2.0228,1342.0,78.17,2195.0,75.66,1204.3,3.2145,2.0285,4.492,1486.5,1.982,18.825,626.7
2009-12-04 05:45:00,0.9243,40.43,1.6626,401.25,3408.0,0.9474,74.75,1099.5,1.5059,116.796875,93.45,65.875,0.011325,144.0,565.5,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.4,1049.75,23.01,0.9997,311.5,108.859375,118.828125,120.25,22.4,573.0,10301.0,123.4,116.7,99.62,75.7,77.85,2858.0,108.585,2.0228,1342.0,78.17,2195.0,75.7,1204.5,3.2145,2.0285,4.492,1486.5,1.9822,18.83,626.4
2009-12-04 05:46:00,0.9242,40.43,1.6624,401.25,3408.0,0.9475,74.75,1099.25,1.506,116.78906200000002,93.45,65.875,0.011326000000000001,144.0,565.5,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.4,1049.75,23.01,0.9997,311.5,108.859375,118.8125,120.25,22.4,573.0,10301.0,123.39,116.69,99.62,75.75,77.89,2858.0,108.585,2.0228,1342.0,78.17,2195.0,75.75,1204.4,3.215,2.0296,4.492,1486.5,1.9827,18.83,626.4
2009-12-04 05:47:00,0.9242,40.43,1.6626,401.25,3408.0,0.9475,74.75,1099.25,1.5061,116.78906200000002,93.45,65.875,0.011326000000000001,144.0,565.5,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.2,1049.75,23.01,0.9998,311.5,108.859375,118.8125,120.25,22.4,573.0,10301.0,123.39,116.7,99.62,75.74,77.9,2858.0,108.58,2.0228,1344.0,78.17,2195.0,75.74,1204.3,3.214,2.031,4.493,1486.5,1.9826,18.83,626.4
2009-12-04 05:48:00,0.9242,40.43,1.6626,401.25,3408.0,0.9474,74.75,1099.25,1.506,116.78906200000002,93.45,65.875,0.011326000000000001,144.0,565.5,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.1,1049.75,23.01,0.9998,311.5,108.859375,118.8125,120.25,22.4,573.0,10301.0,123.38,116.7,99.62,75.74,77.88,2858.0,108.585,2.0228,1344.0,78.17,2195.0,75.75,1204.4,3.214,2.031,4.492,1486.5,1.9826,18.83,626.4
2009-12-04 05:49:00,0.9243,40.43,1.6625,401.25,3408.0,0.9474,74.75,1099.5,1.506,116.78125,93.45,65.875,0.011326000000000001,144.0,565.5,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.1,1049.75,23.01,0.9998,311.5,108.859375,118.8125,120.25,22.4,573.0,10301.0,123.38,116.7,99.62,75.74,77.89,2858.0,108.585,2.0228,1344.0,78.17,2195.0,75.74,1204.5,3.214,2.031,4.492,1486.5,1.9826,18.835,626.4
2009-12-04 05:50:00,0.9245,40.43,1.6637,401.5,3408.0,0.9476,74.75,1099.75,1.5062,116.78906200000002,93.45,65.875,0.011325,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.1,1049.75,23.01,0.9998,311.5,108.85156200000002,118.8125,120.25,22.4,573.0,10301.0,123.4,116.7,99.62,75.74,77.92,2858.0,108.585,2.0228,1341.0,78.17,2195.0,75.78,1204.8,3.214,2.031,4.494,1486.5,1.9824,18.84,626.4
2009-12-04 05:51:00,0.9246,40.43,1.6635,401.25,3408.0,0.9478,74.75,1099.75,1.5062,116.78906200000002,93.45,65.875,0.011326000000000001,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.1,1049.75,23.01,0.9999,311.5,108.859375,118.8125,120.25,22.4,573.0,10301.0,123.39,116.7,99.66,75.75,77.92,2859.0,108.585,2.0228,1344.0,78.17,2195.0,75.75,1205.1,3.214,2.031,4.494,1486.5,1.9824,18.85,626.4
2009-12-04 05:52:00,0.9245,40.43,1.6633,401.0,3408.0,0.9478,74.75,1099.75,1.5062,116.78906200000002,93.45,65.875,0.011327,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.1,1049.5,23.01,0.9998,311.5,108.859375,118.8125,120.25,22.4,573.0,10301.0,123.41,116.71,99.66,75.73,77.84,2859.0,108.585,2.0228,1344.0,78.17,2195.0,75.68,1204.8,3.2165,2.0305,4.494,1486.5,1.9822,18.85,626.4
2009-12-04 05:53:00,0.9244,40.43,1.6631,401.0,3408.0,0.9474,74.75,1099.5,1.5062,116.796875,93.45,65.875,0.011326000000000001,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.2,1049.5,23.01,0.9999,311.5,108.859375,118.8125,120.25,22.4,573.0,10301.0,123.42,116.71,99.66,75.66,77.83,2858.0,108.59,2.0228,1344.0,78.17,2195.0,75.67,1204.7,3.216,2.0305,4.494,1486.5,1.9819,18.85,626.4
2009-12-04 05:54:00,0.9242,40.43,1.6629,401.0,3408.0,0.9475,74.75,1099.75,1.5061,116.796875,93.45,65.875,0.011327,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.4,1049.5,22.99,0.9997,311.5,108.859375,118.8125,120.25,22.4,573.0,10301.0,123.4,116.7,99.68,75.68,77.85,2858.0,108.59,2.0228,1341.0,78.17,2195.0,75.68,1205.3,3.2165,2.0305,4.494,1486.5,1.9819,18.85,625.2
2009-12-04 05:55:00,0.9245,40.43,1.6641,401.0,3408.0,0.9479,74.75,1100.25,1.5062,116.78906200000002,93.45,65.875,0.011326000000000001,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.8,1049.75,22.99,0.9999,311.5,108.859375,118.796875,120.21875,22.4,573.0,10301.0,123.38,116.69,99.62,75.68,77.88,2861.0,108.59,2.0228,1341.0,78.17,2195.0,75.73,1205.6,3.217,2.0305,4.496,1486.5,1.9826,18.86,625.2
2009-12-04 05:56:00,0.9245,40.42,1.664,401.0,3409.0,0.9479,74.75,1100.0,1.5062,116.796875,93.45,65.875,0.011323999999999999,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.9,1049.75,22.96,1.0,311.5,108.86718700000002,118.796875,120.25,22.4,573.0,10301.0,123.39,116.7,99.62,75.74,77.9,2860.0,108.59,2.0228,1341.0,78.17,2195.0,75.73,1205.7,3.219,2.0305,4.498,1487.3,1.9826,18.865,625.0
2009-12-04 05:57:00,0.9247,40.42,1.664,400.75,3409.0,0.9479,74.75,1100.25,1.5062,116.796875,93.45,65.875,0.011323999999999999,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.7,1049.75,22.97,0.9998,311.5,108.859375,118.796875,120.25,22.4,573.0,10301.0,123.4,116.69,99.62,75.74,77.93,2861.0,108.595,2.0228,1340.0,78.17,2195.0,75.77,1205.8,3.2185,2.0305,4.498,1487.3,1.9846,18.865,625.0
2009-12-04 05:58:00,0.9244,40.41,1.6633,400.75,3409.0,0.9478,74.75,1100.25,1.506,116.796875,93.45,65.875,0.011323999999999999,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.7,1049.75,22.94,0.9997,311.5,108.859375,118.796875,120.21875,22.4,573.0,10301.0,123.39,116.69,99.62,75.82,77.99,2862.0,108.59,2.0228,1341.0,78.17,2195.0,75.82,1205.4,3.218,2.0323,4.498,1487.3,1.9847,18.86,625.0
2009-12-04 05:59:00,0.9245,40.42,1.6635,400.75,3410.0,0.9478,74.75,1100.25,1.5061,116.78906200000002,93.45,65.875,0.011323,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.5,1049.75,22.94,0.9997,311.5,108.859375,118.796875,120.21875,22.4,573.0,10301.0,123.4,116.69,99.62,75.83,77.98,2860.0,108.59,2.0228,1340.0,78.17,2195.0,75.82,1205.4,3.2185,2.0323,4.5,1487.3,1.9847,18.855,625.0
2009-12-04 06:00:00,0.9245,40.42,1.6627,400.75,3410.0,0.9477,74.75,1100.5,1.5061,116.78906200000002,93.45,65.875,0.011323999999999999,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.5,1049.75,22.97,0.9999,311.5,108.859375,118.796875,120.21875,22.4,573.0,10301.0,123.39,116.68,99.62,75.85,78.0,2861.0,108.585,2.0228,1340.0,78.17,2195.0,75.84,1205.5,3.2185,2.0323,4.504,1489.5,1.9847,18.855,625.0
2009-12-04 06:01:00,0.9245,40.39,1.663,401.0,3410.0,0.9477,74.75,1100.5,1.5061,116.78906200000002,93.45,65.875,0.011326000000000001,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.5,1049.75,22.95,0.9998,311.5,108.859375,118.796875,120.21875,22.4,573.0,10301.0,123.38,116.69,99.7,75.82,78.0,2860.0,108.59,2.0228,1340.0,78.17,2195.0,75.85,1205.6,3.217,2.0322,4.504,1494.2,1.9847,18.855,625.0
2009-12-04 06:02:00,0.9246,40.41,1.6626,401.0,3410.0,0.9479,74.75,1100.25,1.5061,116.78125,93.45,65.875,0.011325,144.0,565.25,83.15,1620.6,986.5,9995.0,10055.0,1780.0,413.0,589.5,1050.25,22.94,1.0,311.5,108.859375,118.796875,120.21875,22.4,573.0,10301.0,123.38,116.69,99.7,75.87,78.04,2860.0,108.59,2.0228,1340.0,78.17,2195.0,75.86,1205.8,3.217,2.0327,4.504,1491.9,1.9859,18.86,624.7
2009-12-04 06:03:00,0.9246,40.41,1.6626,401.25,3409.0,0.9477,74.75,1100.25,1.5061,116.78125,93.45,65.875,0.011323999999999999,144.0,565.25,83.15,1620.6,986.5,10000.0,10060.0,1780.0,413.0,589.5,1050.25,22.94,0.9999,311.8,108.859375,118.796875,120.21875,22.4,573.0,10301.0,123.38,116.68,99.7,75.83,78.01,2860.0,108.585,2.0228,1340.0,78.17,2195.0,75.85,1206.1,3.217,2.0324,4.504,1493.8,1.9849,18.865,624.7
2009-12-04 06:04:00,0.9245,40.38,1.6628,401.25,3409.0,0.9477,74.77,1100.0,1.506,116.78125,93.45,65.875,0.011326000000000001,144.0,565.25,83.15,1620.6,986.5,10000.0,10060.0,1780.0,413.0,589.5,1050.25,22.94,0.9998,311.8,108.859375,118.796875,120.21875,22.4,573.0,10301.0,123.39,116.68,99.7,75.82,78.02,2859.0,108.585,2.0228,1340.0,78.17,2195.0,75.83,1206.0,3.217,2.0324,4.504,1491.7,1.9849,18.865,624.7
2009-12-04 06:05:00,0.9247,40.38,1.6634,401.25,3409.0,0.9479,74.77,1100.0,1.5062,116.78125,93.45,65.875,0.011326000000000001,144.0,565.25,83.15,1620.6,986.5,10000.0,10060.0,1780.0,413.0,589.5,1050.25,22.94,0.9998,311.8,108.859375,118.796875,120.21875,22.4,573.0,10301.0,123.38,116.67,99.7,75.84,77.99,2859.0,108.585,2.0228,1340.0,78.17,2195.0,75.84,1206.5,3.217,2.0321,4.505,1491.7,1.9849,18.865,624.7
2009-12-04 06:06:00,0.9247,40.38,1.6636,401.25,3409.0,0.9479,74.77,1100.0,1.5063,116.78125,93.45,65.875,0.011326000000000001,144.0,565.25,83.15,1620.6,986.5,10000.0,10060.0,1780.0,413.0,589.5,1050.75,22.95,1.0,311.8,108.859375,118.796875,120.21875,22.4,573.0,10301.0,123.38,116.68,99.7,75.84,78.05,2859.0,108.585,2.0228,1340.0,78.17,2194.0,75.87,1206.5,3.217,2.0325,4.506,1491.7,1.9853,18.855,624.7
2009-12-04 06:07:00,0.9246,40.38,1.6636,401.25,3410.0,0.9479,74.81,1100.0,1.5063,116.78125,93.45,65.875,0.011326000000000001,144.0,565.25,83.15,1620.6,986.5,10000.0,10065.0,1780.0,413.0,589.4,1050.75,22.95,1.0,311.8,108.859375,118.8125,120.21875,22.4,573.0,10301.0,123.38,116.68,99.68,75.9,78.04,2858.0,108.585,2.0228,1341.0,78.17,2194.0,75.89,1206.4,3.218,2.0339,4.506,1491.7,1.9854,18.86,625.0
2009-12-04 06:08:00,0.9248,40.41,1.6635,401.25,3410.0,0.9479,74.81,1100.0,1.5062,116.78125,93.45,65.875,0.011326000000000001,144.05,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.4,1051.25,22.99,1.0,311.9,108.859375,118.8125,120.21875,22.4,573.5,10301.0,123.39,116.68,99.68,75.88,78.04,2857.0,108.585,2.0228,1341.0,78.17,2194.0,75.9,1206.6,3.217,2.0348,4.507,1491.5,1.9857,18.86,625.0
2009-12-04 06:09:00,0.9251,40.41,1.6639,401.25,3410.0,0.948,74.81,1100.25,1.5065,116.78125,93.45,65.875,0.011328,144.05,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.7,1051.25,22.99,1.0001,311.9,108.859375,118.8125,120.21875,22.4,573.5,10301.0,123.37,116.68,99.68,75.87,78.07,2860.0,108.585,2.0228,1340.0,78.17,2194.0,75.88,1206.8,3.217,2.0348,4.507,1490.8,1.9857,18.86,625.5
2009-12-04 06:10:00,0.9249,40.41,1.6635,401.25,3409.0,0.9479,74.81,1100.0,1.5064,116.77343700000002,93.45,65.875,0.011331,144.05,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.7,1051.25,22.99,1.0,311.9,108.859375,118.796875,120.21875,22.4,573.5,10301.0,123.38,116.68,99.68,75.89,78.03,2859.0,108.585,2.0228,1340.0,78.17,2194.0,75.87,1206.8,3.2175,2.0348,4.507,1490.8,1.9857,18.87,625.5
2009-12-04 06:11:00,0.9249,40.41,1.6636,401.25,3409.0,0.9478,74.81,1100.25,1.5063,116.78125,93.45,65.875,0.01133,144.05,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.7,1051.0,22.99,0.9999,311.9,108.859375,118.8125,120.25,22.4,573.5,10301.0,123.39,116.69,99.66,75.88,78.04,2859.0,108.59,2.0228,1340.0,78.17,2194.0,75.88,1206.7,3.218,2.0338,4.513,1490.8,1.9855,18.865,625.5
2009-12-04 06:12:00,0.9249,40.41,1.6635,401.25,3410.0,0.9477,74.81,1100.0,1.5061,116.78906200000002,93.45,65.875,0.011329,144.05,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.7,1051.0,22.99,0.9998,311.9,108.859375,118.828125,120.28125,22.4,573.25,10301.0,123.4,116.69,99.68,75.84,77.99,2859.0,108.59,2.0228,1340.0,78.17,2194.0,75.84,1206.6,3.2175,2.0338,4.513,1490.8,1.9843,18.86,625.5
2009-12-04 06:13:00,0.9248,40.41,1.6639,401.25,3410.0,0.9479,74.81,1100.0,1.5062,116.78125,93.45,65.875,0.011328,144.05,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.7,1051.0,22.99,0.9998,312.0,108.859375,118.8125,120.28125,22.4,573.0,10301.0,123.39,116.68,99.68,75.84,78.0,2858.0,108.585,2.0228,1340.0,78.17,2194.0,75.86,1206.0,3.218,2.0338,4.513,1490.8,1.9845,18.855,625.0
2009-12-04 06:14:00,0.9248,40.41,1.6639,401.25,3410.0,0.948,74.81,1100.25,1.5063,116.78125,93.45,65.875,0.011328,144.0,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.7,1051.0,22.99,0.9999,312.0,108.859375,118.8125,120.28125,22.4,573.0,10301.0,123.39,116.69,99.68,75.84,78.0,2860.0,108.585,2.0228,1340.0,78.17,2194.0,75.84,1206.0,3.218,2.0338,4.513,1490.0,1.9845,18.85,625.0
2009-12-04 06:15:00,0.9248,40.41,1.6636,401.25,3410.0,0.9483,74.81,1100.25,1.5063,116.78125,93.45,65.875,0.011327,144.0,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.7,1051.0,22.99,0.9999,312.0,108.859375,118.828125,120.28125,22.4,573.0,10301.0,123.4,116.69,99.68,75.84,78.0,2860.0,108.59,2.0228,1340.0,78.17,2194.0,75.84,1206.6,3.2185,2.0338,4.516,1490.0,1.9843,18.86,625.0
2009-12-04 06:16:00,0.9245,40.38,1.6641,401.25,3410.0,0.9482,74.81,1100.25,1.5062,116.78125,93.45,65.875,0.011328,144.0,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.7,1050.5,22.99,0.9998,312.0,108.859375,118.84375,120.3125,22.4,573.0,10301.0,123.4,116.7,99.68,75.83,78.0,2860.0,108.595,2.0228,1340.0,78.17,2194.0,75.83,1206.6,3.2185,2.0338,4.518,1490.0,1.9843,18.855,625.0
2009-12-04 06:17:00,0.9244,40.38,1.6638,401.25,3410.0,0.9482,74.81,1100.25,1.5062,116.78125,93.45,65.875,0.011325,144.0,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.7,1050.5,22.95,0.9998,312.0,108.859375,118.84375,120.3125,22.4,573.0,10301.0,123.4,116.7,99.68,75.78,77.93,2859.0,108.595,2.0228,1340.0,78.17,2194.0,75.78,1205.9,3.218,2.0314,4.524,1490.0,1.984,18.855,624.9
2009-12-04 06:18:00,0.9246,40.38,1.6642,401.0,3410.0,0.948,74.77,1100.0,1.5064,116.78125,93.45,65.9,0.011327,143.9,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.6,1050.0,22.95,0.9999,312.0,108.859375,118.84375,120.3125,22.4,573.0,10301.0,123.4,116.7,99.68,75.8,77.98,2860.0,108.59,2.0228,1340.0,78.17,2194.0,75.83,1206.5,3.2175,2.0314,4.518,1490.0,1.9842,18.855,624.9
2009-12-04 06:19:00,0.9248,40.37,1.6641,401.0,3410.0,0.9482,74.77,1100.25,1.5064,116.78125,93.45,65.9,0.011326000000000001,143.9,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.7,1050.25,22.95,0.9998,312.0,108.859375,118.828125,120.3125,22.4,573.0,10301.0,123.4,116.7,99.68,75.8,77.97,2861.0,108.59,2.0228,1340.0,78.17,2194.0,75.81,1206.5,3.2175,2.0314,4.513999999999999,1490.0,1.9842,18.855,624.9
2009-12-04 06:20:00,0.9247,40.37,1.6642,401.0,3410.0,0.9482,74.77,1100.25,1.5063,116.78906200000002,93.45,65.9,0.011326000000000001,143.9,565.25,83.15,1620.6,986.5,9995.0,10065.0,1780.0,413.0,589.7,1050.25,22.95,0.9999,311.6,108.859375,118.828125,120.3125,22.4,573.0,10301.0,123.4,116.7,99.68,75.8,77.97,2860.0,108.59,2.0228,1340.0,78.17,2194.0,75.82,1206.2,3.2165,2.0326,4.515,1490.0,1.9842,18.85,624.9
2009-12-04 06:21:00,0.9246,40.37,1.6643,401.0,3410.0,0.9483,74.77,1100.0,1.5063,116.78906200000002,93.45,65.9,0.011325,143.9,565.25,83.15,1620.6,986.5,10000.0,10065.0,1780.0,413.0,589.7,1050.5,22.95,0.9999,311.6,108.859375,118.828125,120.3125,22.4,573.0,10301.0,123.4,116.7,99.68,75.8,77.97,2859.0,108.59,2.0228,1340.0,78.17,2194.0,75.82,1206.3,3.2165,2.0325,4.516,1490.0,1.9842,18.85,624.9
2009-12-04 06:22:00,0.9246,40.37,1.6642,401.0,3410.0,0.9483,74.77,1100.0,1.5063,116.78906200000002,93.45,65.9,0.011325,143.9,565.25,83.15,1620.6,986.5,10000.0,10065.0,1780.0,413.0,589.7,1050.5,22.95,0.9998,311.6,108.859375,118.828125,120.28125,22.4,573.0,10301.0,123.4,116.7,99.68,75.8,77.96,2859.0,108.59,2.0228,1340.0,78.17,2194.0,75.82,1206.0,3.218,2.0325,4.518,1490.0,1.9842,18.845,624.9
2009-12-04 06:23:00,0.9246,40.37,1.6642,401.0,3410.0,0.9484,74.87,1099.75,1.5062,116.78125,93.45,65.9,0.011326000000000001,143.9,565.25,83.15,1620.6,986.5,10000.0,10065.0,1780.0,413.0,589.7,1050.5,22.95,0.9998,311.6,108.86718700000002,118.828125,120.28125,22.4,573.0,10301.0,123.4,116.7,99.68,75.8,77.96,2859.0,108.59,2.0228,1340.0,78.17,2194.0,75.81,1206.0,3.2155,2.0327,4.515,1490.0,1.9842,18.845,624.9
2009-12-04 06:24:00,0.9247,40.37,1.6642,401.0,3410.0,0.9484,74.89,1099.75,1.5063,116.78906200000002,93.45,65.9,0.011325,143.9,565.25,83.15,1620.6,986.5,10000.0,10065.0,1780.0,413.0,589.7,1050.5,22.95,0.9998,311.6,108.86718700000002,118.84375,120.3125,22.4,573.0,10301.0,123.39,116.69,99.72,75.8,77.96,2860.0,108.59,2.0228,1340.0,78.17,2194.0,75.82,1205.9,3.216,2.0327,4.511,1490.0,1.9842,18.845,624.9
