,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2009-03-06 04:48:00,0.6383,30.81,1.4223,361.0,2267.0,0.7788,41.95,689.5,1.2682,117.65625,92.825,61.775,0.010289,108.7,563.0,83.725,7130.0,7200.0,1085.0,353.2,855.5,12.93,0.8655,262.3,108.59375,122.265625,127.71875,47.0,518.0,6644.0,125.1,117.18,100.98,44.34,44.09,1855.0,108.455,11880.0,13319.0,1525.0,44.09,1800.0,44.34,941.0,1.713,1.1766,4.13,1082.0,1.3226,13.435,385.3
2009-03-06 04:49:00,0.639,30.8,1.4225,361.0,2267.0,0.7788,41.95,690.0,1.2686,117.65625,92.825,61.775,0.010289,108.7,563.0,83.725,7130.0,7200.0,1085.5,353.3,855.0,12.93,0.8655,262.2,108.59375,122.265625,127.703125,47.0,518.0,6645.0,125.08,117.17,100.98,44.36,44.1,1857.0,108.445,11880.0,13319.0,1525.0,44.09,1800.0,44.34,941.3,1.709,1.1775,4.132,1082.0,1.3226,13.45,385.3
2009-03-06 04:50:00,0.6388,30.8,1.4226,361.0,2267.0,0.7788,41.95,689.5,1.2684,117.64843700000002,92.825,61.775,0.010291,108.7,563.0,83.725,7130.0,7200.0,1084.75,353.3,854.5,12.93,0.8655,262.2,108.59375,122.25,127.703125,47.0,517.0,6642.0,125.08,117.165,100.92,44.34,44.16,1855.0,108.45,11880.0,13319.0,1525.0,44.09,1800.0,44.34,940.9,1.709,1.1775,4.123,1082.0,1.3226,13.46,385.0
2009-03-06 04:51:00,0.6388,30.8,1.4227,361.0,2267.0,0.7788,41.95,689.25,1.2687,117.65625,92.825,61.775,0.010291,108.7,563.0,83.725,7130.0,7200.0,1084.75,352.9,854.5,12.93,0.8653,262.2,108.59375,122.265625,127.71875,47.0,517.0,6641.0,125.07,117.16,100.72,44.31,44.09,1853.0,108.445,11880.0,13319.0,1525.0,44.09,1800.0,44.32,940.6,1.711,1.1775,4.123,1082.0,1.3226,13.455,384.8
2009-03-06 04:52:00,0.6388,30.8,1.423,361.0,2267.0,0.7791,42.0,689.25,1.2688,117.64843700000002,92.825,61.775,0.010293,108.7,563.0,83.725,7130.0,7200.0,1084.0,352.9,854.5,12.93,0.8655,262.2,108.59375,122.265625,127.703125,47.0,517.0,6642.0,125.07,117.165,100.72,44.29,44.09,1853.0,108.45,11880.0,13319.0,1525.0,44.09,1806.0,44.3,940.9,1.7125,1.1775,4.123,1082.0,1.3226,13.44,384.9
2009-03-06 04:53:00,0.6387,30.8,1.4228,361.0,2267.0,0.7791,42.0,689.0,1.2684,117.65625,92.825,61.775,0.010293,108.7,563.0,83.725,7130.0,7200.0,1084.0,352.9,853.0,12.93,0.8654,262.2,108.59375,122.296875,127.734375,47.0,517.0,6637.0,125.08,117.165,100.72,44.29,44.09,1853.0,108.44,11880.0,13319.0,1525.0,44.09,1806.0,44.33,940.6,1.7125,1.1775,4.123,1082.0,1.3226,13.48,384.9
2009-03-06 04:54:00,0.6387,30.8,1.4222,360.25,2267.0,0.7789,42.0,688.5,1.2683,117.66406200000002,92.825,61.775,0.010295,108.7,563.0,83.725,7130.0,7200.0,1083.5,352.9,853.0,12.9,0.8653,262.2,108.60156200000002,122.296875,127.75,47.0,517.0,6634.0,125.08,117.17,100.72,44.29,44.09,1851.0,108.44,11880.0,13319.0,1525.0,44.09,1803.0,44.31,940.6,1.712,1.1775,4.135,1082.0,1.3226,13.435,384.7
2009-03-06 04:55:00,0.6388,30.8,1.4224,360.25,2268.0,0.7788,42.0,688.5,1.2683,117.65625,92.825,61.775,0.010294,108.7,563.0,83.725,7130.0,7200.0,1083.75,352.9,853.0,12.92,0.8652,262.2,108.59375,122.28125,127.734375,47.0,517.0,6636.0,125.08,117.17,100.72,44.29,44.08,1851.0,108.445,11880.0,13319.0,1525.0,44.09,1803.0,44.3,940.4,1.7125,1.1775,4.138999999999999,1082.0,1.3226,13.435,384.7
2009-03-06 04:56:00,0.6385,30.8,1.4226,360.25,2268.0,0.7788,42.0,688.75,1.2684,117.65625,92.825,61.775,0.010293,108.6,563.0,83.725,7130.0,7200.0,1083.5,352.9,853.0,12.92,0.8654,262.2,108.59375,122.25,127.65625,47.0,517.0,6637.0,125.07,117.17,100.72,44.33,44.12,1851.0,108.445,11880.0,13319.0,1525.0,44.09,1803.0,44.35,940.1,1.71,1.1775,4.138999999999999,1082.0,1.3226,13.44,384.7
2009-03-06 04:57:00,0.6383,30.8,1.4227,360.25,2268.0,0.7788,42.0,688.75,1.2684,117.66406200000002,92.825,61.775,0.0103,108.6,563.0,83.725,7130.0,7200.0,1083.25,352.8,853.0,12.92,0.8654,262.2,108.59375,122.28125,127.703125,47.0,517.0,6635.0,125.08,117.18,100.72,44.33,44.08,1852.0,108.45,11880.0,13319.0,1525.0,44.09,1805.0,44.33,939.9,1.7095,1.1775,4.14,1082.0,1.3226,13.45,384.5
2009-03-06 04:58:00,0.6383,30.8,1.4224,360.25,2269.0,0.7788,42.0,688.75,1.2684,117.66406200000002,92.825,61.775,0.010303,108.6,563.0,83.725,7130.0,7200.0,1083.25,353.0,853.0,12.92,0.8653,262.2,108.60156200000002,122.25,127.640625,47.0,517.0,6635.0,125.08,117.17,100.72,44.31,44.08,1851.0,108.45,11880.0,13319.0,1525.0,44.09,1805.0,44.3,939.6,1.708,1.1775,4.14,1082.0,1.3226,13.45,384.5
2009-03-06 04:59:00,0.6376,30.8,1.4216,360.25,2264.0,0.7779,42.0,688.75,1.2677,117.65625,92.825,61.775,0.010313,108.6,563.0,83.725,7130.0,7200.0,1083.0,352.9,853.0,12.92,0.8648,262.2,108.59375,122.265625,127.65625,47.0,517.0,6635.0,125.1,117.175,100.72,44.31,44.09,1851.0,108.45,11880.0,13319.0,1525.0,44.09,1805.0,44.3,939.7,1.7065,1.1775,4.14,1082.0,1.3226,13.45,384.5
2009-03-06 05:00:00,0.6383,30.8,1.4212,360.25,2267.0,0.778,42.0,689.0,1.268,117.65625,92.825,61.775,0.010317,108.6,563.0,83.725,7130.0,7200.0,1083.25,352.9,853.0,12.92,0.865,262.2,108.59375,122.25,127.609375,47.0,517.0,6639.0,125.13,117.185,100.72,44.31,44.1,1853.0,108.45,11880.0,13319.0,1525.0,44.09,1805.0,44.32,940.4,1.707,1.1775,4.14,1081.7,1.3226,13.45,384.5
2009-03-06 05:01:00,0.6384,30.8,1.4207,360.25,2268.0,0.778,42.0,689.0,1.2672,117.65625,92.825,61.775,0.010313,108.6,563.0,83.725,7130.0,7200.0,1083.5,352.9,853.25,12.92,0.8647,262.2,108.59375,122.25,127.625,47.0,517.0,6640.0,125.12,117.19,100.72,44.49,44.26,1852.0,108.45,11880.0,13319.0,1525.0,44.09,1807.0,44.47,939.9,1.708,1.1801,4.14,1081.7,1.3226,13.45,384.5
2009-03-06 05:02:00,0.6381,30.8,1.4213,360.25,2271.0,0.778,42.0,688.75,1.2672,117.66406200000002,92.825,61.775,0.010312,108.7,563.0,83.725,7130.0,7200.0,1083.5,352.9,853.25,12.93,0.8646,262.2,108.59375,122.25,127.625,47.0,517.0,6637.0,125.12,117.19,100.72,44.58,44.27,1852.0,108.445,11880.0,13319.0,1525.0,44.09,1808.0,44.52,939.9,1.7105,1.1801,4.14,1081.7,1.3245,13.45,384.5
2009-03-06 05:03:00,0.6379,30.8,1.4213,360.25,2270.0,0.7774,42.0,688.5,1.2671,117.65625,92.825,61.775,0.010305,108.7,563.0,83.725,7130.0,7200.0,1082.5,352.8,853.25,12.94,0.8646,262.2,108.59375,122.25,127.625,47.0,517.0,6635.0,125.11,117.19,100.72,44.52,44.26,1851.0,108.445,11880.0,13319.0,1525.0,44.09,1809.0,44.52,939.5,1.709,1.1801,4.144,1081.7,1.3245,13.44,384.5
2009-03-06 05:04:00,0.6376,30.84,1.4206,360.0,2271.0,0.7768,42.0,688.5,1.2664,117.671875,92.825,61.775,0.01031,108.7,563.0,83.725,7130.0,7200.0,1082.75,352.8,855.0,12.94,0.8646,262.2,108.59375,122.28125,127.703125,47.0,517.0,6635.0,125.1,117.185,100.72,44.5,44.2,1851.0,108.445,11880.0,13319.0,1525.0,44.09,1809.0,44.46,939.5,1.7125,1.1801,4.144,1081.7,1.325,13.43,384.5
2009-03-06 05:05:00,0.6375,30.84,1.4209,360.0,2272.0,0.7771,42.1,688.5,1.2672,117.671875,92.825,61.775,0.01031,108.8,563.0,83.725,7130.0,7200.0,1082.5,352.8,853.25,12.94,0.8646,262.2,108.59375,122.265625,127.6875,47.0,517.0,6635.0,125.08,117.175,100.72,44.43,44.2,1852.0,108.445,11880.0,13319.0,1525.0,44.09,1808.0,44.44,939.4,1.712,1.1777,4.144,1081.7,1.325,13.44,384.5
2009-03-06 05:06:00,0.6376,30.84,1.421,360.0,2268.0,0.7771,42.1,688.5,1.2673,117.66406200000002,92.825,61.775,0.010306000000000001,108.8,563.0,83.725,7130.0,7200.0,1082.5,352.8,853.25,12.92,0.865,262.2,108.60156200000002,122.265625,127.6875,47.0,517.0,6635.0,125.08,117.165,100.72,44.46,44.22,1853.0,108.44,11880.0,13319.0,1525.0,44.09,1808.0,44.46,939.1,1.712,1.1777,4.144,1081.7,1.325,13.405,384.5
2009-03-06 05:07:00,0.6377,30.84,1.4213,360.0,2275.0,0.777,42.1,687.75,1.2671,117.67968700000002,92.825,61.775,0.010302,108.8,563.0,83.725,7130.0,7200.0,1081.25,352.8,853.25,12.91,0.8648,262.2,108.60156200000002,122.296875,127.796875,47.0,517.0,6629.0,125.09,117.175,100.72,44.51,44.29,1850.0,108.445,11880.0,13319.0,1525.0,44.09,1808.0,44.52,939.4,1.712,1.1777,4.144,1081.7,1.325,13.44,384.7
2009-03-06 05:08:00,0.6373,30.72,1.4213,360.0,2270.0,0.7765,42.1,687.0,1.2672,117.671875,92.825,61.775,0.0103,108.8,563.0,83.725,7130.0,7200.0,1080.75,352.0,853.75,12.9,0.8647,262.0,108.59375,122.296875,127.765625,47.0,517.0,6620.0,125.1,117.185,100.72,44.49,44.23,1848.0,108.45,11880.0,13319.0,1525.0,44.09,1811.0,44.47,939.7,1.712,1.1777,4.144,1081.7,1.325,13.435,384.7
2009-03-06 05:09:00,0.6374,30.72,1.4213,360.0,2275.0,0.7772,42.1,687.25,1.2673,117.66406200000002,92.825,61.775,0.010303,108.8,563.0,83.725,7130.0,7200.0,1080.75,352.0,853.25,12.92,0.865,262.0,108.59375,122.296875,127.765625,47.0,517.0,6625.0,125.12,117.195,100.72,44.44,44.23,1848.0,108.45,11880.0,13319.0,1525.0,44.09,1811.0,44.47,939.5,1.712,1.1777,4.144,1081.7,1.33,13.41,384.7
2009-03-06 05:10:00,0.6374,30.72,1.4226,360.0,2275.0,0.7774,42.1,687.25,1.2675,117.66406200000002,92.825,61.775,0.0103,108.8,563.0,83.725,7130.0,7200.0,1080.25,352.0,853.25,12.92,0.865,262.0,108.59375,122.28125,127.78125,47.0,517.0,6625.0,125.12,117.2,100.72,44.43,44.19,1849.0,108.45,11880.0,13319.0,1525.0,44.09,1811.0,44.46,939.4,1.712,1.1777,4.144,1081.7,1.33,13.415,384.7
2009-03-06 05:11:00,0.6372,30.71,1.4225,360.0,2271.0,0.7773,42.1,687.0,1.2675,117.67968700000002,92.825,61.775,0.010302,108.8,563.0,83.725,7130.0,7200.0,1080.5,352.0,853.5,12.92,0.865,262.0,108.59375,122.28125,127.78125,47.0,517.0,6623.0,125.12,117.19,100.72,44.41,44.18,1849.0,108.45,11880.0,13319.0,1525.0,44.09,1805.0,44.43,939.5,1.708,1.1777,4.144,1081.7,1.33,13.425,384.7
2009-03-06 05:12:00,0.6374,30.71,1.422,360.0,2271.0,0.7773,42.1,687.0,1.2672,117.66406200000002,92.825,61.775,0.010306999999999998,108.8,563.0,83.725,7130.0,7200.0,1080.0,352.0,852.5,12.9,0.865,262.0,108.59375,122.28125,127.765625,47.0,517.0,6621.0,125.13,117.2,100.72,44.41,44.19,1848.0,108.46,11880.0,13319.0,1525.0,44.09,1805.0,44.4,939.7,1.708,1.1777,4.144,1081.7,1.33,13.43,384.7
2009-03-06 05:13:00,0.637,30.71,1.422,360.0,2271.0,0.7775,42.1,687.0,1.2671,117.67968700000002,92.825,61.775,0.010304,108.8,563.0,83.725,7130.0,7200.0,1080.0,352.0,852.5,12.91,0.8647,261.6,108.59375,122.28125,127.765625,47.0,517.0,6620.0,125.16,117.22,100.72,44.36,44.12,1847.0,108.46,11880.0,13319.0,1525.0,44.09,1805.0,44.37,940.2,1.708,1.1777,4.144,1081.7,1.33,13.43,384.7
2009-03-06 05:14:00,0.6368,30.71,1.4212,359.75,2271.0,0.7779,42.1,686.75,1.2666,117.671875,92.825,61.775,0.010302,108.8,563.0,83.725,7130.0,7200.0,1080.0,352.0,852.5,12.9,0.8645,261.6,108.59375,122.3125,127.796875,47.0,517.0,6621.0,125.2,117.22,100.72,44.39,44.1,1847.0,108.465,11880.0,13319.0,1525.0,44.09,1805.0,44.37,939.7,1.707,1.1777,4.144,1081.7,1.33,13.43,384.7
2009-03-06 05:15:00,0.6368,30.71,1.422,359.0,2271.0,0.7779,42.1,687.0,1.2667,117.671875,92.825,61.775,0.010303,108.8,563.0,83.725,7130.0,7200.0,1080.25,352.0,853.5,12.88,0.8645,261.6,108.59375,122.3125,127.796875,47.0,517.0,6621.0,125.22,117.215,100.72,44.35,44.11,1847.0,108.465,11880.0,13319.0,1525.0,44.09,1805.0,44.35,939.8,1.707,1.1777,4.144,1081.7,1.33,13.43,384.7
2009-03-06 05:16:00,0.6371,30.71,1.4215,359.0,2271.0,0.7775,42.1,687.0,1.2663,117.6875,92.825,61.775,0.01031,108.8,563.0,83.725,7130.0,7200.0,1080.0,352.0,852.5,12.9,0.8643,261.6,108.59375,122.328125,127.796875,47.0,517.0,6625.0,125.2,117.21,100.72,44.35,44.12,1846.0,108.455,11880.0,13319.0,1525.0,44.09,1805.0,44.36,939.7,1.707,1.1777,4.144,1081.7,1.33,13.43,384.8
2009-03-06 05:17:00,0.6372,30.71,1.4213,359.0,2271.0,0.7775,42.1,686.0,1.2664,117.69531200000002,92.825,61.775,0.010313,108.8,563.0,83.725,7130.0,7200.0,1079.25,351.4,852.0,12.9,0.8641,261.6,108.59375,122.328125,127.8125,47.0,517.0,6616.0,125.19,117.22,100.72,44.34,44.12,1845.0,108.455,11880.0,13319.0,1525.0,44.09,1805.0,44.35,939.7,1.7065,1.1777,4.144,1081.7,1.33,13.435,384.8
2009-03-06 05:18:00,0.6372,30.71,1.422,358.75,2271.0,0.7778,42.1,685.5,1.267,117.71093700000002,92.825,61.775,0.010316,108.6,563.0,83.725,7130.0,7190.0,1077.75,351.1,852.0,12.88,0.8645,261.6,108.60156200000002,122.328125,127.796875,47.0,517.0,6612.0,125.18,117.215,100.72,44.3,44.0,1843.0,108.46,11880.0,13319.0,1525.0,44.09,1805.0,44.29,939.6,1.7065,1.1777,4.144,1081.7,1.33,13.435,384.5
2009-03-06 05:19:00,0.6379,30.71,1.4218,358.75,2271.0,0.778,42.1,685.75,1.2671,117.71093700000002,92.825,61.775,0.010315000000000001,108.6,563.0,83.725,7130.0,7190.0,1078.5,351.0,852.75,12.88,0.8647,262.0,108.60156200000002,122.3125,127.796875,47.0,517.0,6615.0,125.15,117.21,100.78,44.29,44.03,1845.0,108.455,11880.0,13319.0,1525.0,44.09,1801.0,44.29,939.7,1.7085,1.1777,4.1419999999999995,1081.7,1.33,13.42,384.5
2009-03-06 05:20:00,0.6377,30.71,1.4217,358.75,2271.0,0.778,42.1,685.25,1.2666,117.71875,92.825,61.775,0.010315000000000001,108.6,563.0,83.725,7130.0,7190.0,1078.25,351.0,852.5,12.88,0.8647,262.0,108.60156200000002,122.328125,127.8125,47.0,517.0,6610.0,125.15,117.2,100.78,44.28,44.05,1843.0,108.45,11880.0,13319.0,1525.0,44.09,1801.0,44.3,940.5,1.7085,1.1777,4.137,1081.7,1.33,13.42,384.5
2009-03-06 05:21:00,0.6377,30.71,1.4221,358.75,2271.0,0.7782,42.1,685.25,1.2668,117.72656200000002,92.825,61.775,0.010314,108.6,563.0,83.725,7130.0,7190.0,1077.5,350.7,852.5,12.88,0.8649,262.0,108.60156200000002,122.328125,127.8125,47.0,517.0,6608.0,125.16,117.205,100.78,44.28,44.04,1843.0,108.45,11880.0,13319.0,1525.0,44.09,1801.0,44.28,940.8,1.7075,1.1777,4.129,1081.7,1.33,13.445,384.5
2009-03-06 05:22:00,0.6376,30.71,1.4219,358.75,2271.0,0.778,42.1,685.0,1.2667,117.71875,92.825,61.775,0.010316,108.6,563.0,83.725,7130.0,7190.0,1077.25,350.7,853.75,12.88,0.8648,262.0,108.60156200000002,122.328125,127.8125,47.0,517.0,6607.0,125.18,117.215,100.78,44.34,44.07,1841.0,108.465,11880.0,13319.0,1525.0,44.09,1801.0,44.34,940.8,1.707,1.1777,4.126,1081.7,1.33,13.44,384.5
2009-03-06 05:23:00,0.6377,30.71,1.4219,358.75,2271.0,0.778,42.1,684.25,1.2663,117.72656200000002,92.825,61.775,0.010337,108.6,563.0,83.725,7130.0,7190.0,1077.0,350.5,853.75,12.88,0.8646,262.0,108.60156200000002,122.34375,127.828125,47.0,517.0,6604.0,125.18,117.22,100.78,44.33,44.03,1839.0,108.465,11880.0,13319.0,1525.0,44.09,1801.0,44.32,940.7,1.707,1.1777,4.126,1081.7,1.33,13.445,384.5
2009-03-06 05:24:00,0.6378,30.71,1.4217,358.75,2265.0,0.778,42.1,683.75,1.2667,117.72656200000002,92.825,61.775,0.010338,108.6,563.0,83.725,7130.0,7180.0,1076.25,350.2,853.75,12.88,0.8649,262.0,108.609375,122.328125,127.828125,47.0,517.0,6598.0,125.17,117.23,100.78,44.28,44.0,1837.0,108.47,11880.0,13319.0,1525.0,44.09,1801.0,44.31,940.2,1.7065,1.1777,4.126,1081.7,1.33,13.43,384.5
2009-03-06 05:25:00,0.6376,30.71,1.422,358.75,2265.0,0.7779,42.1,684.0,1.267,117.71875,92.825,61.775,0.010334000000000001,108.6,563.0,83.725,7130.0,7180.0,1076.75,350.2,853.75,12.88,0.8653,262.0,108.609375,122.328125,127.8125,47.0,517.0,6603.0,125.16,117.215,100.78,44.3,44.0,1837.0,108.465,11880.0,13319.0,1525.0,44.09,1801.0,44.29,940.6,1.707,1.1777,4.126,1081.7,1.33,13.43,384.5
2009-03-06 05:26:00,0.6379,30.71,1.4224,358.75,2265.0,0.7777,42.1,684.0,1.2673,117.72656200000002,92.825,61.775,0.010341,108.6,563.0,83.725,7130.0,7180.0,1076.75,350.1,853.75,12.88,0.8654,262.0,108.609375,122.328125,127.828125,47.0,517.0,6601.0,125.16,117.225,100.78,44.32,44.01,1836.0,108.465,11880.0,13319.0,1525.0,44.09,1801.0,44.3,940.9,1.707,1.1777,4.126,1081.7,1.33,13.43,384.5
2009-03-06 05:27:00,0.638,30.71,1.4225,358.75,2265.0,0.7777,42.1,684.25,1.2672,117.71875,92.825,61.775,0.010338,108.6,563.0,83.725,7130.0,7180.0,1077.0,350.0,853.75,12.88,0.8652,262.0,108.609375,122.3125,127.8125,47.0,517.0,6600.0,125.13,117.21,100.78,44.32,44.01,1838.0,108.46,11880.0,13319.0,1525.0,44.09,1801.0,44.31,940.8,1.708,1.1777,4.126,1081.7,1.33,13.45,384.5
2009-03-06 05:28:00,0.6381,30.71,1.4226,358.75,2265.0,0.7777,42.1,683.75,1.2672,117.72656200000002,92.825,61.775,0.010353,108.6,563.0,83.725,7130.0,7180.0,1076.0,350.0,853.75,12.88,0.8653,262.0,108.609375,122.3125,127.796875,47.0,517.0,6594.0,125.14,117.21,100.78,44.31,44.04,1834.0,108.455,11880.0,13319.0,1525.0,44.09,1801.0,44.3,941.0,1.709,1.1777,4.126,1081.7,1.33,13.45,384.5
2009-03-06 05:29:00,0.6378,30.71,1.4223,358.75,2265.0,0.7782,42.1,683.75,1.2672,117.72656200000002,92.825,61.775,0.010354,108.6,563.0,83.725,7130.0,7180.0,1076.25,349.8,853.75,12.88,0.8654,262.0,108.609375,122.328125,127.78125,47.0,517.0,6596.0,125.14,117.21,100.78,44.34,44.04,1833.0,108.46,11880.0,13319.0,1525.0,44.09,1801.0,44.35,940.9,1.709,1.1777,4.126,1081.7,1.33,13.45,384.5
2009-03-06 05:30:00,0.6379,30.71,1.4217,358.5,2265.0,0.7792,42.1,683.0,1.267,117.75,92.825,61.775,0.010354,108.45,563.0,83.725,7130.0,7180.0,1075.75,349.8,853.75,12.88,0.8653,262.0,108.61718700000002,122.34375,127.828125,47.0,517.0,6590.0,125.15,117.21,100.78,44.34,44.02,1829.0,108.46,11880.0,13319.0,1525.0,44.09,1800.0,44.35,941.0,1.709,1.1777,4.126,1082.0,1.33,13.45,384.5
2009-03-06 05:31:00,0.6377,30.71,1.4216,358.5,2266.0,0.7785,42.1,683.0,1.2667,117.74218700000002,92.825,61.775,0.010345,108.45,563.0,83.725,7130.0,7180.0,1075.25,349.5,853.75,12.88,0.865,262.0,108.609375,122.34375,127.828125,47.0,517.0,6589.0,125.16,117.21,100.78,44.33,44.04,1827.0,108.46,11880.0,13319.0,1525.0,44.09,1800.0,44.34,940.1,1.709,1.1777,4.126,1082.0,1.33,13.435,384.5
2009-03-06 05:32:00,0.6377,30.71,1.4219,358.5,2266.0,0.7786,42.1,683.75,1.2669,117.74218700000002,92.825,61.775,0.010343999999999999,108.45,563.0,83.725,7130.0,7180.0,1076.75,349.5,854.75,12.88,0.8653,262.0,108.61718700000002,122.359375,127.828125,47.0,517.0,6597.0,125.16,117.205,100.78,44.33,44.02,1832.0,108.455,11880.0,13319.0,1525.0,44.09,1800.0,44.34,939.7,1.71,1.1777,4.137,1082.0,1.33,13.435,384.5
2009-03-06 05:33:00,0.6377,30.71,1.4222,358.5,2265.0,0.7788,42.1,684.25,1.2675,117.72656200000002,92.825,61.775,0.010343000000000001,108.45,563.0,83.725,7130.0,7180.0,1076.75,350.3,854.75,12.88,0.8653,262.0,108.609375,122.328125,127.828125,47.0,517.0,6602.0,125.14,117.195,100.62,44.34,44.01,1834.0,108.455,11880.0,13319.0,1525.0,44.09,1800.0,44.34,939.3,1.71,1.1777,4.137,1082.0,1.33,13.415,384.5
2009-03-06 05:34:00,0.6379,30.71,1.4222,358.5,2266.0,0.7788,42.1,684.0,1.2671,117.72656200000002,92.825,61.775,0.01034,108.3,563.0,83.725,7130.0,7180.0,1076.5,350.3,854.75,12.88,0.8654,262.0,108.609375,122.328125,127.8125,47.0,517.0,6600.0,125.15,117.195,100.64,44.44,44.1,1833.0,108.455,11880.0,13319.0,1525.0,44.09,1800.0,44.44,938.9,1.71,1.1765,4.137,1082.0,1.33,13.41,384.3
