,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2017-07-07 03:31:00,0.7587,32.84,1.2982,388.75,1911.0,0.7709,68.25,2408.5,1.1462,117.5078125,145.05,82.8,0.00882,129.15,542.75,115.65,1874.0,999.6,19940.0,19970.0,5596.5,986.0,13.87,1.0451,322.7,133.875,107.984375,124.90625,163.8125,152.09375,13.1,535.25,21280.0,160.49,131.36,160.48,44.96,47.54,3447.0,111.86,16.3,434.0,1.4484,1.5028,2157.0,147.28,47.54,1506.0,44.93,1221.1,2.665,1.4633,2.9139999999999997,906.2,1.5118,15.845,415.2
2017-07-07 03:32:00,0.7587,32.84,1.2981,388.75,1911.0,0.7709,68.25,2408.75,1.14595,117.5078125,145.05,82.8,0.008818000000000001,129.15,542.75,115.65,1874.0,999.6,19940.0,19970.0,5596.5,985.5,13.87,1.045,322.7,133.859375,107.984375,124.875,163.8125,152.09375,13.1,535.25,21281.0,160.48,131.36,160.44,44.96,47.54,3449.0,111.86,16.3,434.0,1.4484,1.5028,2157.0,147.26,47.55,1506.0,44.93,1220.8,2.6645,1.4633,2.9139999999999997,906.2,1.5122,15.845,415.2
2017-07-07 03:33:00,0.7587,32.84,1.298,388.75,1911.0,0.7709,68.25,2409.25,1.14595,117.5078125,145.05,82.8,0.008817499999999999,129.15,542.75,115.65,1874.0,999.7,19945.0,19980.0,5598.25,985.5,13.87,1.045,322.7,133.859375,107.984375,124.890625,163.8125,152.0625,13.05,535.0,21285.0,160.48,131.35,160.42,44.96,47.58,3452.0,111.86,16.15,434.25,1.4484,1.5028,2157.0,147.27,47.55,1506.0,44.95,1220.7,2.665,1.4641,2.912,906.1,1.512,15.84,415.2
2017-07-07 03:34:00,0.7587,32.84,1.2983,389.0,1911.0,0.77105,68.22,2408.75,1.1461,117.5078125,145.05,82.8,0.0088185,129.15,541.75,115.65,1874.0,999.6,19945.0,19980.0,5596.5,985.5,13.9,1.0451,322.6,133.859375,107.984375,124.890625,163.8125,152.0625,13.05,534.75,21281.0,160.47,131.36,160.4,44.98,47.59,3450.0,111.865,16.15,434.25,1.4484,1.5028,2157.0,147.25,47.59,1506.0,44.97,1220.6,2.6655,1.4643,2.9130000000000003,905.5,1.5125,15.835,415.2
2017-07-07 03:35:00,0.759,32.84,1.2984,389.0,1911.0,0.77105,68.22,2408.75,1.1461,117.5078125,145.05,82.8,0.0088195,129.15,541.75,115.65,1874.0,999.7,19945.0,19975.0,5597.0,985.5,13.9,1.045,322.8,133.875,107.984375,124.890625,163.84375,152.09375,13.05,534.75,21282.0,160.48,131.36,160.42,44.96,47.58,3450.0,111.86,16.2,434.25,1.4484,1.5028,2157.0,147.26,47.59,1506.0,44.96,1220.7,2.666,1.4643,2.9130000000000003,905.9,1.5122,15.84,415.2
2017-07-07 03:36:00,0.7589,32.84,1.2984,389.0,1911.0,0.77095,68.22,2408.5,1.14615,117.5,145.05,82.8,0.008819,129.15,541.75,115.65,1874.0,999.5,19940.0,19970.0,5594.75,986.25,13.89,1.0451,322.9,133.859375,107.984375,124.890625,163.75,152.0625,13.05,534.75,21279.0,160.44,131.35,160.34,44.97,47.55,3448.0,111.865,16.2,434.0,1.4484,1.5028,2157.0,147.22,47.58,1506.0,44.93,1220.8,2.666,1.4637,2.9130000000000003,906.0,1.5113,15.835,415.2
2017-07-07 03:37:00,0.7589,32.84,1.2986,388.75,1911.0,0.7709,68.2,2408.25,1.14635,117.5,145.05,82.8,0.0088205,129.15,541.75,115.65,1874.0,999.4,19935.0,19970.0,5593.75,986.0,13.88,1.0453,323.0,133.859375,107.984375,124.890625,163.75,152.03125,13.1,534.75,21277.0,160.44,131.35,160.34,44.93,47.53,3447.0,111.855,16.2,434.0,1.4484,1.5028,2157.0,147.2,47.58,1506.0,44.92,1221.0,2.665,1.4635,2.9130000000000003,906.3,1.5115,15.84,415.2
2017-07-07 03:38:00,0.759,32.84,1.2987,388.75,1911.0,0.77105,68.18,2408.0,1.1465,117.5,145.05,82.8,0.0088205,129.15,541.75,115.65,1874.0,999.5,19935.0,19970.0,5592.5,986.0,13.89,1.0453,323.0,133.84375,107.984375,124.875,163.71875,152.03125,13.1,535.0,21276.0,160.43,131.34,160.32,44.92,47.54,3446.0,111.855,16.25,433.75,1.4484,1.5028,2157.0,147.2,47.58,1506.0,44.92,1221.0,2.665,1.4635,2.9130000000000003,906.3,1.5115,15.845,415.2
2017-07-07 03:39:00,0.7589,32.84,1.2988,388.75,1911.0,0.77105,68.16,2408.0,1.1465,117.5078125,145.05,82.8,0.008820999999999999,129.15,542.0,115.65,1874.0,999.5,19935.0,19970.0,5591.75,985.75,13.88,1.0454,323.0,133.84375,107.984375,124.875,163.6875,152.03125,13.1,535.25,21275.0,160.42,131.35,160.32,44.91,47.53,3446.0,111.855,16.25,433.75,1.4484,1.5028,2157.0,147.18,47.58,1506.0,44.91,1221.1,2.665,1.463,2.911,906.0,1.5111,15.84,415.2
2017-07-07 03:40:00,0.7588,32.83,1.2986,388.75,1911.0,0.771,68.1,2408.0,1.1464,117.5,145.05,82.8,0.008822499999999999,129.15,542.0,115.65,1874.0,999.5,19935.0,19965.0,5593.0,986.0,13.88,1.0454,323.2,133.84375,107.984375,124.875,163.6875,152.0,13.05,534.5,21276.0,160.43,131.34,160.36,44.92,47.53,3446.0,111.855,16.25,433.75,1.4484,1.5028,2157.0,147.22,47.58,1506.0,44.91,1221.3,2.665,1.463,2.911,905.8,1.5113,15.845,415.2
2017-07-07 03:41:00,0.7588,32.84,1.2987,388.75,1911.0,0.7711,68.1,2408.75,1.1463,117.5,145.05,82.8,0.008823000000000001,129.15,541.75,115.65,1874.0,999.7,19935.0,19965.0,5594.25,986.0,13.86,1.0452,323.2,133.828125,107.984375,124.875,163.6875,152.0,13.05,534.5,21281.0,160.46,131.37,160.46,44.92,47.54,3449.0,111.865,16.2,433.75,1.4484,1.5028,2157.0,147.24,47.54,1506.0,44.92,1221.3,2.6655,1.4635,2.911,906.4,1.512,15.86,415.2
2017-07-07 03:42:00,0.7588,32.84,1.299,388.75,1911.0,0.7711,68.1,2408.75,1.14635,117.5078125,145.05,82.8,0.008822499999999999,129.15,541.75,115.65,1874.0,999.7,19935.0,19970.0,5594.5,986.0,13.86,1.0451,323.2,133.84375,107.984375,124.890625,163.6875,152.0,13.05,534.5,21280.0,160.47,131.37,160.46,44.94,47.52,3450.0,111.865,16.2,433.75,1.4484,1.5028,2157.0,147.24,47.54,1506.0,44.91,1221.1,2.6645,1.4633,2.911,906.1,1.511,15.835,415.2
2017-07-07 03:43:00,0.7589,32.84,1.2992,388.75,1911.0,0.7711,68.1,2408.5,1.1462,117.5,145.05,82.8,0.0088245,129.15,541.75,115.65,1874.0,999.7,19935.0,19965.0,5593.5,986.0,13.86,1.0449,323.2,133.84375,107.984375,124.875,163.71875,152.03125,13.05,534.75,21279.0,160.47,131.38,160.42,44.92,47.53,3449.0,111.87,16.2,433.75,1.4484,1.5028,2157.0,147.23,47.51,1506.0,44.91,1221.2,2.665,1.4637,2.91,906.2,1.5109,15.84,415.2
2017-07-07 03:44:00,0.7589,32.82,1.2992,388.75,1911.0,0.77115,68.1,2408.75,1.14625,117.5078125,145.05,82.8,0.0088235,129.15,541.25,115.65,1874.0,999.7,19940.0,19965.0,5593.75,986.0,13.85,1.0449,323.1,133.84375,107.9765625,124.875,163.71875,152.0625,13.05,534.0,21281.0,160.46,131.36,160.38,44.93,47.54,3449.0,111.865,16.2,434.0,1.4484,1.5028,2157.0,147.22,47.51,1506.0,44.92,1221.2,2.6645,1.4643,2.91,906.0,1.5109,15.84,415.2
2017-07-07 03:45:00,0.7587,32.82,1.2993,388.75,1911.0,0.77115,68.1,2408.5,1.1463,117.5078125,145.05,82.8,0.0088235,129.15,541.25,115.65,1874.0,999.5,19935.0,19965.0,5593.25,986.0,13.84,1.0449,323.0,133.84375,107.984375,124.890625,163.71875,152.03125,13.05,534.0,21280.0,160.46,131.36,160.5,44.95,47.57,3449.0,111.865,16.2,434.0,1.4484,1.5028,2157.0,147.22,47.57,1506.0,44.95,1221.2,2.665,1.4648,2.911,906.2,1.5115,15.845,415.2
2017-07-07 03:46:00,0.7587,32.78,1.299,388.5,1911.0,0.77105,68.15,2408.25,1.14625,117.515625,145.05,82.8,0.0088255,129.15,541.0,115.65,1874.0,999.7,19935.0,19965.0,5593.0,984.25,13.85,1.0448,322.8,133.859375,107.984375,124.90625,163.75,152.0625,13.05,534.0,21276.0,160.48,131.38,160.52,44.96,47.56,3448.0,111.865,16.3,434.25,1.4484,1.5028,2157.0,147.24,47.56,1506.0,44.94,1221.4,2.664,1.4646,2.91,906.2,1.5114,15.84,415.2
2017-07-07 03:47:00,0.7588,32.78,1.2989,388.5,1911.0,0.77105,68.15,2409.0,1.1463,117.5078125,145.05,82.8,0.008825,129.15,541.0,115.65,1874.0,999.8,19930.0,19965.0,5594.75,984.25,13.86,1.0448,322.8,133.859375,107.984375,124.890625,163.75,152.0625,13.05,534.0,21280.0,160.46,131.37,160.46,44.94,47.54,3448.0,111.87,16.3,434.0,1.4484,1.5028,2157.0,147.24,47.56,1506.0,44.92,1221.4,2.6635,1.4636,2.91,906.2,1.511,15.84,415.4
2017-07-07 03:48:00,0.759,32.78,1.2988,388.5,1911.0,0.77115,68.15,2409.0,1.14625,117.5078125,145.05,82.8,0.008825,129.15,541.0,115.65,1874.0,1000.0,19935.0,19965.0,5595.25,983.75,13.87,1.0448,322.5,133.875,107.9921875,124.890625,163.75,152.0625,13.05,534.0,21282.0,160.49,131.38,160.48,44.93,47.56,3448.0,111.87,16.25,434.0,1.4484,1.5028,2157.0,147.28,47.54,1506.0,44.94,1221.4,2.6635,1.4642,2.91,906.5,1.5109,15.845,415.7
2017-07-07 03:49:00,0.7591,32.78,1.2986,388.5,1911.0,0.7712,68.15,2409.0,1.1463,117.5234375,145.05,82.8,0.0088265,129.15,540.75,115.65,1874.0,999.9,19935.0,19965.0,5596.25,983.5,13.87,1.0448,322.5,133.890625,107.9921875,124.90625,163.8125,152.09375,13.05,533.25,21281.0,160.55,131.41,160.6,44.93,47.55,3447.0,111.875,16.25,434.25,1.4484,1.5028,2157.0,147.32,47.55,1506.0,44.92,1221.5,2.6635,1.464,2.91,906.5,1.5107,15.845,415.0
2017-07-07 03:50:00,0.759,32.78,1.2984,388.5,1911.0,0.77125,68.15,2409.75,1.1461,117.515625,145.05,82.8,0.008824,129.15,540.5,115.65,1874.0,1000.0,19935.0,19970.0,5598.75,983.5,13.87,1.0448,322.5,133.90625,107.9921875,124.921875,163.8125,152.09375,13.0,533.25,21286.0,160.57,131.42,160.66,44.93,47.55,3449.0,111.88,16.25,434.0,1.4484,1.5028,2157.0,147.34,47.55,1506.0,44.92,1221.4,2.6645,1.464,2.91,906.2,1.5105,15.845,415.0
2017-07-07 03:51:00,0.7591,32.78,1.2982,388.5,1911.0,0.7713,68.15,2409.25,1.14615,117.5234375,145.05,82.8,0.008824,129.15,540.5,115.65,1874.0,999.9,19935.0,19970.0,5598.75,983.75,13.88,1.0447,322.5,133.90625,107.9921875,124.90625,163.8125,152.09375,13.0,533.25,21285.0,160.57,131.4,160.66,44.93,47.57,3449.0,111.875,16.25,434.25,1.4484,1.5028,2157.0,147.33,47.57,1506.0,44.96,1221.4,2.6645,1.4648,2.91,906.2,1.5109,15.84,415.0
2017-07-07 03:52:00,0.759,32.78,1.2981,388.5,1911.0,0.7711,68.15,2409.5,1.14595,117.515625,145.05,82.8,0.008823000000000001,129.15,540.75,115.65,1874.0,999.8,19935.0,19970.0,5597.75,984.25,13.88,1.0444,322.5,133.90625,107.9921875,124.921875,163.84375,152.09375,13.0,533.25,21286.0,160.58,131.4,160.68,44.93,47.56,3449.0,111.875,16.25,434.25,1.4484,1.5028,2157.0,147.34,47.58,1506.0,44.93,1221.3,2.664,1.4644,2.91,906.4,1.5105,15.845,415.0
2017-07-07 03:53:00,0.7589,32.78,1.2981,388.5,1911.0,0.77115,68.15,2408.75,1.14605,117.5234375,145.05,82.8,0.008824,129.15,540.25,115.65,1874.0,999.8,19930.0,19965.0,5596.75,984.25,13.88,1.0445,322.5,133.90625,107.9921875,124.921875,163.8125,152.125,13.0,533.0,21282.0,160.58,131.4,160.7,44.93,47.56,3448.0,111.87,16.25,434.25,1.4484,1.5028,2157.0,147.35,47.58,1506.0,44.94,1221.3,2.6625,1.4643,2.909,906.4,1.5105,15.845,415.6
2017-07-07 03:54:00,0.7588,32.78,1.2979,388.5,1911.0,0.7711,68.15,2409.0,1.1459,117.5234375,145.05,82.8,0.0088215,129.15,540.25,115.65,1874.0,999.8,19930.0,19965.0,5597.0,984.25,13.88,1.0444,322.5,133.890625,107.9921875,124.90625,163.8125,152.09375,13.05,533.0,21282.0,160.57,131.4,160.66,44.93,47.56,3449.0,111.87,16.25,434.0,1.4484,1.5028,2157.0,147.36,47.58,1506.0,44.93,1221.1,2.6625,1.4636,2.907,906.2,1.51,15.84,415.6
2017-07-07 03:55:00,0.7588,32.78,1.2977,388.5,1911.0,0.7711,68.15,2409.0,1.14595,117.5234375,145.05,82.8,0.0088235,129.15,540.25,115.65,1874.0,999.8,19930.0,19960.0,5597.25,984.25,13.86,1.0444,322.5,133.90625,107.9921875,124.921875,163.84375,152.125,13.05,533.0,21282.0,160.59,131.41,160.74,44.91,47.49,3448.0,111.875,16.3,433.5,1.4484,1.5028,2157.0,147.39,47.5,1506.0,44.87,1221.2,2.663,1.4625,2.907,906.4,1.5086,15.84,415.6
2017-07-07 03:56:00,0.7586,32.78,1.2977,388.5,1911.0,0.7708,68.15,2407.75,1.14595,117.5234375,145.05,82.8,0.0088235,129.15,540.0,115.65,1874.0,999.2,19925.0,19955.0,5594.5,984.25,13.86,1.0444,322.5,133.921875,107.9921875,124.921875,163.84375,152.125,13.05,532.75,21272.0,160.59,131.41,160.76,44.74,47.35,3445.0,111.875,16.35,432.5,1.4484,1.5028,2157.0,147.37,47.34,1506.0,44.74,1221.4,2.661,1.4592,2.907,906.3,1.506,15.845,415.6
2017-07-07 03:57:00,0.7586,32.78,1.2977,388.5,1911.0,0.77095,68.15,2408.75,1.146,117.515625,145.05,82.8,0.0088215,129.15,540.0,115.65,1874.0,999.6,19930.0,19960.0,5596.25,984.0,13.87,1.0443,322.5,133.90625,107.984375,124.921875,163.8125,152.125,13.05,533.0,21279.0,160.55,131.38,160.68,44.78,47.38,3447.0,111.87,16.35,433.0,1.4484,1.5028,2157.0,147.34,47.38,1506.0,44.78,1221.1,2.662,1.4597,2.907,906.1,1.5065,15.845,414.7
2017-07-07 03:58:00,0.7585,32.78,1.2982,388.5,1911.0,0.771,68.15,2408.75,1.1461,117.515625,145.05,82.8,0.008822499999999999,129.15,540.0,115.65,1874.0,999.7,19930.0,19960.0,5595.5,984.5,13.86,1.0444,322.5,133.90625,107.984375,124.921875,163.8125,152.125,13.05,533.0,21279.0,160.55,131.38,160.66,44.81,47.4,3447.0,111.86,16.35,433.0,1.4484,1.5028,2157.0,147.33,47.41,1506.0,44.79,1221.1,2.6615,1.4609,2.907,906.0,1.5074,15.84,414.7
2017-07-07 03:59:00,0.7586,32.78,1.2983,388.5,1911.0,0.77105,68.15,2409.0,1.1461,117.5234375,145.05,82.8,0.0088215,129.15,540.0,115.65,1874.0,999.6,19930.0,19965.0,5597.0,984.5,13.85,1.0443,322.7,133.90625,107.984375,124.921875,163.84375,152.125,13.05,533.0,21281.0,160.55,131.39,160.68,44.75,47.36,3448.0,111.86,16.35,432.75,1.4484,1.5028,2157.0,147.35,47.34,1506.0,44.75,1221.0,2.662,1.4594,2.908,906.0,1.5063,15.835,414.7
2017-07-07 04:00:00,0.7586,32.78,1.2983,388.5,1911.0,0.77105,68.15,2409.0,1.1461,117.515625,145.05,82.8,0.0088215,129.15,540.0,115.65,1874.0,999.6,19930.0,19965.0,5596.5,984.5,13.85,1.0444,322.7,133.90625,107.984375,124.90625,163.84375,152.125,13.05,533.0,21281.0,160.51,131.37,160.6,44.78,47.38,3447.0,111.86,16.35,433.0,1.4484,1.5028,2157.0,147.3,47.36,1506.0,44.78,1221.1,2.6625,1.4601,2.908,906.0,1.506,15.835,414.7
2017-07-07 04:01:00,0.7586,32.78,1.2981,388.5,1911.0,0.771,68.15,2408.5,1.14625,117.515625,145.05,82.8,0.008819,129.15,540.0,115.65,1874.0,999.2,19930.0,19965.0,5595.5,984.5,13.83,1.0444,322.7,133.890625,107.984375,124.90625,163.8125,152.09375,13.05,532.75,21277.0,160.52,131.37,160.56,44.78,47.39,3446.0,111.86,16.35,432.75,1.4484,1.5028,2157.0,147.31,47.34,1506.0,44.77,1221.0,2.6635,1.4596,2.9139999999999997,905.9,1.5056,15.835,414.0
2017-07-07 04:02:00,0.7586,32.78,1.2981,388.5,1911.0,0.77085,68.15,2409.25,1.1463,117.515625,145.05,82.8,0.008819,129.15,539.75,115.65,1874.0,999.6,19935.0,19970.0,5597.75,984.5,13.8,1.0445,322.7,133.90625,107.984375,124.921875,163.84375,152.125,13.05,532.75,21283.0,160.51,131.38,160.56,44.75,47.35,3449.0,111.865,16.3,432.5,1.4484,1.5028,2157.0,147.29,47.36,1506.0,44.73,1221.0,2.6635,1.4592,2.9130000000000003,906.2,1.5045,15.84,413.6
2017-07-07 04:03:00,0.7587,32.78,1.2985,388.5,1911.0,0.7709,68.15,2409.25,1.14645,117.5078125,145.05,82.8,0.008817499999999999,129.15,539.75,115.65,1874.0,1000.0,19940.0,19970.0,5599.25,984.5,13.81,1.0445,322.7,133.890625,107.984375,124.90625,163.8125,152.09375,13.05,532.75,21283.0,160.49,131.37,160.54,44.77,47.38,3450.0,111.865,16.3,432.5,1.4484,1.5028,2157.0,147.28,47.38,1506.0,44.76,1220.9,2.6635,1.4593,2.9130000000000003,905.7,1.5051,15.835,413.8
2017-07-07 04:04:00,0.7587,32.8,1.2984,388.5,1911.0,0.7709,68.15,2409.25,1.14655,117.515625,145.05,82.8,0.0088195,129.15,539.75,115.65,1874.0,1000.1,19940.0,19970.0,5598.5,984.5,13.8,1.0445,322.5,133.90625,107.984375,124.921875,163.84375,152.125,13.05,532.75,21282.0,160.53,131.38,160.58,44.78,47.4,3450.0,111.865,16.3,432.75,1.4484,1.5028,2157.0,147.31,47.4,1506.0,44.78,1221.0,2.6635,1.4603,2.915,906.2,1.5053,15.835,413.8
2017-07-07 04:05:00,0.7588,32.8,1.2983,388.25,1911.0,0.771,68.15,2409.0,1.14645,117.515625,145.05,82.8,0.0088195,129.15,539.5,115.65,1874.0,999.9,19935.0,19970.0,5597.5,984.5,13.81,1.0446,322.5,133.90625,107.984375,124.921875,163.84375,152.125,13.05,532.5,21279.0,160.5,131.38,160.56,44.81,47.41,3448.0,111.865,16.3,433.0,1.4484,1.5028,2157.0,147.27,47.42,1506.0,44.8,1221.0,2.662,1.4607,2.9130000000000003,905.9,1.5061,15.835,413.8
2017-07-07 04:06:00,0.7586,32.8,1.2983,388.25,1911.0,0.771,68.15,2408.75,1.14635,117.5078125,145.05,82.8,0.008819,129.15,539.5,115.65,1874.0,999.8,19935.0,19965.0,5598.0,984.5,13.81,1.0446,322.5,133.90625,107.984375,124.90625,163.84375,152.125,13.0,532.5,21277.0,160.49,131.37,160.52,44.81,47.42,3448.0,111.865,16.3,433.0,1.4484,1.5028,2157.0,147.3,47.42,1506.0,44.8,1220.8,2.661,1.4607,2.912,905.8,1.506,15.83,413.8
2017-07-07 04:07:00,0.7587,32.8,1.2984,388.25,1911.0,0.77115,68.15,2409.0,1.14645,117.5078125,145.05,82.8,0.008817499999999999,129.15,539.25,115.65,1874.0,1000.2,19935.0,19970.0,5597.5,984.5,13.81,1.0446,322.5,133.90625,107.984375,124.921875,163.84375,152.09375,13.0,532.5,21277.0,160.51,131.38,160.62,44.83,47.44,3448.0,111.865,16.3,433.0,1.4484,1.5028,2157.0,147.31,47.43,1506.0,44.83,1220.8,2.662,1.4613,2.911,905.6,1.5068,15.835,413.8
2017-07-07 04:08:00,0.7587,32.8,1.2983,388.5,1911.0,0.7712,68.15,2409.25,1.14625,117.515625,145.05,82.8,0.008817,129.15,539.25,115.65,1874.0,1000.2,19940.0,19975.0,5598.5,984.5,13.82,1.0445,322.5,133.90625,107.984375,124.921875,163.875,152.125,13.0,532.5,21279.0,160.52,131.38,160.62,44.85,47.46,3448.0,111.87,16.3,433.25,1.4484,1.5028,2157.0,147.3,47.46,1506.0,44.83,1220.7,2.662,1.4617,2.911,905.4,1.5073,15.835,413.8
2017-07-07 04:09:00,0.7585,32.8,1.2985,388.5,1911.0,0.77105,68.03,2409.0,1.14625,117.5078125,145.05,82.8,0.0088135,129.15,539.5,115.65,1874.0,999.9,19940.0,19975.0,5597.75,984.5,13.81,1.0444,322.5,133.90625,107.984375,124.90625,163.84375,152.125,13.0,532.5,21278.0,160.51,131.38,160.54,44.84,47.44,3446.0,111.87,16.3,433.25,1.4484,1.5028,2157.0,147.29,47.44,1506.0,44.83,1220.6,2.6605,1.4613,2.911,905.3,1.5068,15.825,413.8
2017-07-07 04:10:00,0.7584,32.8,1.2984,388.5,1911.0,0.77105,68.03,2409.0,1.14615,117.515625,145.05,82.8,0.0088155,129.15,539.25,115.65,1874.0,999.9,19940.0,19975.0,5598.0,984.5,13.81,1.0444,322.5,133.90625,107.984375,124.90625,163.8125,152.125,13.0,532.5,21278.0,160.52,131.39,160.6,44.83,47.44,3446.0,111.87,16.3,433.25,1.4484,1.5028,2157.0,147.29,47.44,1506.0,44.81,1220.6,2.6605,1.4613,2.911,905.2,1.5065,15.83,413.3
2017-07-07 04:11:00,0.7584,32.8,1.2983,388.5,1911.0,0.77105,68.03,2409.25,1.1461,117.515625,145.05,82.8,0.0088145,129.15,539.25,115.65,1874.0,1000.1,19940.0,19975.0,5598.5,984.5,13.8,1.0443,322.8,133.90625,107.984375,124.90625,163.84375,152.125,13.0,532.25,21278.0,160.51,131.39,160.56,44.84,47.47,3447.0,111.87,16.35,433.25,1.4484,1.5028,2157.0,147.28,47.46,1506.0,44.84,1220.6,2.66,1.4617,2.9130000000000003,905.2,1.5068,15.815,412.7
2017-07-07 04:12:00,0.7585,32.8,1.2984,388.5,1911.0,0.7711,68.03,2409.25,1.1461,117.515625,145.05,82.8,0.008815,129.15,539.25,115.65,1874.0,1000.2,19940.0,19975.0,5598.0,984.5,13.8,1.0443,322.8,133.90625,107.984375,124.90625,163.84375,152.125,13.0,532.25,21276.0,160.51,131.39,160.58,44.84,47.46,3446.0,111.87,16.35,433.5,1.4484,1.5028,2157.0,147.28,47.46,1506.0,44.83,1220.5,2.66,1.4618,2.9130000000000003,904.9,1.507,15.82,412.7
2017-07-07 04:13:00,0.7586,32.8,1.2983,388.5,1911.0,0.7711,68.03,2409.25,1.14605,117.515625,145.05,82.8,0.008814,129.15,539.25,115.65,1874.0,1000.5,19945.0,19980.0,5598.5,984.5,13.8,1.0443,322.8,133.90625,107.984375,124.90625,163.84375,152.125,13.0,532.5,21278.0,160.52,131.39,160.58,44.85,47.47,3448.0,111.87,16.3,433.5,1.4484,1.5028,2157.0,147.28,47.46,1506.0,44.84,1220.5,2.66,1.4618,2.912,905.5,1.5068,15.815,412.7
2017-07-07 04:14:00,0.7585,32.8,1.2982,388.25,1911.0,0.7711,68.03,2409.5,1.1459,117.515625,145.05,82.8,0.008815,129.15,539.25,115.65,1874.0,1000.6,19945.0,19980.0,5599.25,984.5,13.8,1.0441,322.8,133.90625,107.984375,124.921875,163.84375,152.125,13.0,532.5,21278.0,160.54,131.39,160.62,44.85,47.46,3449.0,111.87,16.3,433.5,1.4484,1.5028,2157.0,147.29,47.46,1506.0,44.84,1220.5,2.6595,1.462,2.912,905.1,1.5071,15.815,412.7
2017-07-07 04:15:00,0.7586,32.8,1.298,388.5,1911.0,0.7711,68.06,2409.25,1.1457,117.515625,145.05,82.8,0.008815,129.15,539.25,115.65,1874.0,1000.5,19945.0,19980.0,5598.75,984.5,13.8,1.044,322.8,133.90625,107.984375,124.921875,163.875,152.125,13.0,532.5,21277.0,160.58,131.4,160.7,44.85,47.48,3449.0,111.87,16.3,433.5,1.4484,1.5028,2157.0,147.32,47.46,1506.0,44.85,1220.4,2.6575,1.462,2.91,905.2,1.5073,15.82,412.7
2017-07-07 04:16:00,0.7586,32.84,1.2981,388.5,1911.0,0.77105,68.06,2409.75,1.14565,117.515625,145.05,82.8,0.008813,129.15,539.25,115.65,1874.0,1000.5,19945.0,19980.0,5601.0,984.75,13.79,1.0439,322.7,133.90625,107.984375,124.921875,163.84375,152.125,13.0,532.5,21279.0,160.56,131.39,160.7,44.82,47.44,3450.0,111.87,16.3,433.25,1.4484,1.5028,2157.0,147.32,47.48,1506.0,44.82,1220.4,2.658,1.4614,2.91,904.8,1.5058,15.82,412.9
2017-07-07 04:17:00,0.7586,32.85,1.2982,388.25,1911.0,0.771,68.06,2409.0,1.14575,117.515625,145.05,82.8,0.008814,129.15,538.75,115.65,1874.0,1000.3,19945.0,19980.0,5599.0,984.75,13.76,1.044,322.7,133.90625,107.984375,124.921875,163.84375,152.125,13.0,532.25,21276.0,160.57,131.4,160.68,44.8,47.41,3449.0,111.87,16.3,433.0,1.4484,1.5028,2157.0,147.32,47.48,1506.0,44.78,1220.5,2.656,1.4611,2.911,905.0,1.5054,15.825,412.2
2017-07-07 04:18:00,0.7585,32.86,1.2978,388.25,1911.0,0.771,68.07,2409.25,1.14565,117.515625,145.05,82.8,0.008814,129.15,538.75,115.65,1874.0,1000.0,19945.0,19980.0,5599.25,984.75,13.78,1.0439,322.7,133.90625,107.984375,124.921875,163.84375,152.125,13.0,532.25,21277.0,160.57,131.4,160.66,44.82,47.43,3450.0,111.87,16.3,433.25,1.4484,1.5028,2157.0,147.3,47.48,1506.0,44.8,1220.6,2.6565,1.4619,2.912,905.0,1.5061,15.825,412.3
2017-07-07 04:19:00,0.7586,32.86,1.2979,388.75,1911.0,0.77105,68.07,2409.75,1.1458,117.53125,145.05,82.8,0.008814,129.2,539.0,115.65,1874.0,1000.1,19950.0,19985.0,5600.5,985.0,13.78,1.0439,322.7,133.9375,107.984375,124.9375,163.90625,152.15625,13.0,532.75,21280.0,160.59,131.41,160.74,44.78,47.4,3451.0,111.87,16.25,433.25,1.4484,1.5028,2157.0,147.31,47.4,1506.0,44.78,1220.5,2.6575,1.4613,2.9160000000000004,905.0,1.5056,15.82,412.3
2017-07-07 04:20:00,0.7587,32.86,1.2978,388.75,1911.0,0.77115,68.07,2410.0,1.1459,117.5234375,145.05,82.8,0.008814,129.3,539.0,115.65,1874.0,1000.1,19950.0,19985.0,5602.5,985.0,13.78,1.0439,322.7,133.9375,107.984375,124.9375,163.9375,152.15625,13.0,533.0,21282.0,160.61,131.42,160.76,44.79,47.42,3452.0,111.875,16.25,433.25,1.4484,1.5028,2157.0,147.33,47.42,1506.0,44.8,1220.5,2.6575,1.4619,2.915,905.0,1.5066,15.825,412.3
