,@3N#,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,LRC#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2010-05-07 00:52:00,113.03906200000002,0.8872,37.98,1.4796,370.5,3137.0,0.9555,81.15,1126.25,1.2695,116.72656200000002,115.675,84.15,0.010863,132.6,517.25,96.1,1382.7,924.8,10465.0,10405.0,1892.5,670.4,958.0,13.33,0.8984,279.4,109.125,119.625,130.09375,122.6875,28.85,505.5,10496.0,127.29,120.01,107.5,77.46,80.32,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.44,1200.0,3.091,2.125,3.923,1667.0,2.163,17.62,431.0
2010-05-07 00:53:00,113.03906200000002,0.887,37.98,1.4783,370.75,3137.0,0.9556,81.15,1126.0,1.2694,116.734375,115.675,84.15,0.010875,132.6,517.25,96.1,1382.7,924.8,10465.0,10405.0,1892.5,670.4,958.0,13.33,0.8985,279.4,109.125,119.640625,130.09375,122.6875,28.85,505.5,10494.0,127.29,120.01,107.5,77.4,80.31,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.4,1199.9,3.0885,2.1234,3.924,1666.3,2.163,17.615,431.0
2010-05-07 00:54:00,113.03906200000002,0.8869,37.98,1.4792,370.75,3137.0,0.9554,81.15,1125.75,1.2695,116.734375,115.675,84.15,0.010865999999999999,132.6,517.25,96.1,1382.7,924.8,10465.0,10405.0,1891.75,670.4,958.0,13.33,0.8986,279.4,109.125,119.640625,130.09375,122.71875,28.85,505.5,10492.0,127.29,120.01,107.5,77.4,80.3,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.39,1200.1,3.0905,2.1234,3.924,1666.3,2.163,17.615,431.0
2010-05-07 00:55:00,113.03906200000002,0.8867,37.98,1.4788,370.75,3137.0,0.9553,81.15,1126.0,1.2696,116.734375,115.675,84.05,0.010869,132.6,517.25,96.1,1382.7,924.8,10465.0,10405.0,1892.75,670.2,958.0,13.33,0.8987,279.4,109.125,119.625,130.09375,122.75,28.85,505.25,10493.0,127.29,120.01,107.5,77.4,80.3,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.37,1200.0,3.0905,2.1233,3.924,1666.3,2.163,17.615,431.0
2010-05-07 00:56:00,113.03906200000002,0.8865,37.98,1.4772,370.75,3137.0,0.9554,81.15,1126.25,1.2693,116.734375,115.675,84.05,0.010865999999999999,132.6,517.25,96.1,1382.7,924.8,10465.0,10405.0,1892.75,670.2,958.0,13.33,0.8985,279.4,109.125,119.640625,130.09375,122.71875,28.85,505.25,10493.0,127.29,120.01,107.5,77.35,80.25,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.37,1199.6,3.09,2.1232,3.924,1666.3,2.163,17.61,431.0
2010-05-07 00:57:00,113.03906200000002,0.8865,37.98,1.4733,370.75,3137.0,0.9554,81.15,1126.25,1.2691,116.734375,115.675,84.05,0.010868000000000001,132.6,517.25,96.1,1382.7,924.8,10465.0,10405.0,1893.5,670.2,958.0,13.33,0.8986,279.4,109.13281200000002,119.640625,130.09375,122.71875,28.85,505.25,10494.0,127.29,120.01,107.5,77.37,80.28,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.35,1199.3,3.09,2.1232,3.924,1666.3,2.163,17.6,431.0
2010-05-07 00:58:00,113.03906200000002,0.8867,38.01,1.4751,370.75,3137.0,0.955,81.15,1126.25,1.2696,116.74218700000002,115.675,84.05,0.010867,132.6,517.25,96.1,1382.7,924.8,10465.0,10405.0,1893.0,670.2,958.75,13.33,0.8989,279.3,109.13281200000002,119.65625,130.09375,122.71875,28.85,505.25,10493.0,127.29,120.01,107.5,77.38,80.31,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.36,1199.5,3.09,2.1232,3.9219999999999997,1666.3,2.163,17.59,431.0
2010-05-07 00:59:00,113.03906200000002,0.8868,38.01,1.4749,370.75,3137.0,0.9553,81.15,1126.25,1.2702,116.72656200000002,115.675,84.05,0.01086,132.6,517.25,96.1,1382.7,924.8,10465.0,10405.0,1892.75,670.6,958.25,13.33,0.8992,279.3,109.13281200000002,119.625,130.09375,122.6875,28.85,505.25,10495.0,127.29,120.01,107.5,77.42,80.31,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.43,1199.8,3.091,2.1232,3.9219999999999997,1667.0,2.163,17.6,431.0
2010-05-07 01:00:00,113.03906200000002,0.8868,38.01,1.4757,371.0,3137.0,0.9553,81.15,1126.25,1.27,116.71875,115.675,84.05,0.010851999999999999,132.6,517.25,96.1,1382.7,924.8,10465.0,10405.0,1892.75,670.6,959.0,13.33,0.8992,279.3,109.13281200000002,119.625,130.09375,122.6875,28.85,505.25,10496.0,127.29,120.01,107.5,77.42,80.31,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.41,1199.6,3.0915,2.1232,3.9219999999999997,1667.0,2.163,17.6,431.0
2010-05-07 01:01:00,113.03906200000002,0.8872,38.05,1.4761,371.0,3137.0,0.9555,81.15,1126.25,1.2703,116.71875,115.675,84.05,0.010859,132.6,517.25,96.1,1382.7,924.8,10465.0,10405.0,1893.0,670.6,958.25,13.33,0.8995,279.5,109.13281200000002,119.625,130.09375,122.6875,28.85,505.5,10496.0,127.29,120.01,107.5,77.42,80.34,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.47,1199.9,3.0925,2.125,3.9219999999999997,1667.3,2.163,17.595,431.0
2010-05-07 01:02:00,113.03906200000002,0.8871,38.05,1.4745,371.0,3137.0,0.955,81.15,1126.25,1.2697,116.71875,115.675,84.05,0.010860999999999999,132.6,518.0,96.1,1382.7,924.8,10465.0,10405.0,1892.75,671.3,959.5,13.33,0.8991,279.5,109.125,119.640625,130.09375,122.6875,28.85,505.5,10494.0,127.29,120.01,107.5,77.39,80.38,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.39,1199.7,3.092,2.1251,3.9219999999999997,1667.3,2.163,17.595,431.0
2010-05-07 01:03:00,113.03906200000002,0.8872,38.05,1.4752,371.0,3137.0,0.9552,81.15,1126.25,1.2698,116.734375,115.675,84.05,0.010859,132.6,518.0,96.1,1382.7,924.8,10465.0,10405.0,1893.5,670.7,959.5,13.33,0.8993,279.5,109.125,119.65625,130.09375,122.6875,28.85,505.5,10495.0,127.29,120.01,107.5,77.39,80.35,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.46,1199.7,3.092,2.1251,3.9219999999999997,1667.3,2.163,17.59,431.0
2010-05-07 01:04:00,113.03906200000002,0.8868,38.05,1.4742,371.0,3137.0,0.9549,81.15,1125.75,1.2695,116.734375,115.675,84.05,0.010856000000000001,132.6,518.0,96.1,1382.7,924.8,10465.0,10405.0,1892.5,670.5,958.25,13.33,0.8991,279.5,109.125,119.65625,130.09375,122.6875,28.85,505.25,10494.0,127.29,120.01,107.5,77.39,80.35,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.4,1199.3,3.0875,2.1251,3.9219999999999997,1667.3,2.163,17.58,431.0
2010-05-07 01:05:00,113.03906200000002,0.8864,38.01,1.4737,371.0,3137.0,0.9547,81.15,1125.75,1.2693,116.74218700000002,115.675,84.05,0.010856000000000001,132.6,518.0,96.1,1382.7,924.8,10465.0,10405.0,1892.5,670.5,958.25,13.33,0.899,279.5,109.13281200000002,119.65625,130.09375,122.71875,28.85,505.25,10494.0,127.29,120.01,107.5,77.37,80.25,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.36,1199.4,3.0875,2.1251,3.9219999999999997,1667.3,2.163,17.58,431.0
2010-05-07 01:06:00,113.03906200000002,0.8859,38.0,1.4729,371.0,3137.0,0.954,81.15,1124.5,1.269,116.75,115.675,84.05,0.010862,132.6,518.0,96.1,1382.7,924.8,10465.0,10405.0,1889.75,669.4,959.0,13.33,0.899,279.5,109.13281200000002,119.65625,130.09375,122.71875,28.85,505.25,10480.0,127.29,120.01,107.5,77.35,80.23,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.3,1199.4,3.0865,2.1251,3.9219999999999997,1667.3,2.163,17.575,431.0
2010-05-07 01:07:00,113.03906200000002,0.8855,38.0,1.4732,371.0,3137.0,0.9536,81.15,1124.5,1.2685,116.75781200000002,115.675,84.05,0.010872,132.6,518.0,96.1,1382.7,924.8,10465.0,10405.0,1890.25,669.6,959.0,13.33,0.899,279.5,109.13281200000002,119.671875,130.09375,122.71875,28.85,505.25,10480.0,127.29,120.01,107.5,77.3,80.2,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.31,1199.5,3.0855,2.1209,3.9219999999999997,1667.3,2.163,17.57,431.0
2010-05-07 01:08:00,113.03906200000002,0.8854,38.0,1.4733,371.0,3137.0,0.9535,81.02,1125.0,1.2685,116.765625,115.675,84.0,0.010879999999999999,132.6,518.0,96.1,1382.7,924.8,10465.0,10390.0,1891.5,670.2,959.0,13.33,0.899,279.5,109.13281200000002,119.703125,130.09375,122.78125,28.85,505.25,10485.0,127.29,120.01,107.5,77.29,80.15,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.3,1200.0,3.0855,2.1205,3.9219999999999997,1666.0,2.163,17.575,431.0
2010-05-07 01:09:00,113.03906200000002,0.8843,38.0,1.4721,371.0,3137.0,0.9529,81.02,1123.75,1.2671,116.78125,115.675,84.0,0.010878,132.6,518.0,96.1,1382.7,924.8,10465.0,10390.0,1889.25,669.4,959.0,13.33,0.8986,279.5,109.13281200000002,119.734375,130.09375,122.8125,28.85,505.25,10476.0,127.29,120.01,107.5,77.24,80.14,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.25,1199.9,3.085,2.1205,3.9219999999999997,1666.0,2.163,17.555,431.0
2010-05-07 01:10:00,113.03906200000002,0.883,38.02,1.4722,370.75,3137.0,0.952,81.02,1123.5,1.2665,116.78906200000002,115.675,84.0,0.010894,132.6,518.0,96.1,1382.7,924.8,10465.0,10380.0,1887.5,669.3,958.25,13.33,0.8986,279.5,109.13281200000002,119.734375,130.09375,122.84375,28.85,505.0,10471.0,127.29,120.01,107.5,77.17,80.06,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.17,1200.6,3.084,2.1205,3.9219999999999997,1666.0,2.163,17.54,431.0
2010-05-07 01:11:00,113.03906200000002,0.8836,38.02,1.4724,370.75,3137.0,0.9525,81.02,1123.75,1.2672,116.78906200000002,115.675,84.0,0.010892,132.6,518.0,96.1,1382.7,924.8,10465.0,10380.0,1888.25,669.5,958.25,13.33,0.899,279.5,109.13281200000002,119.75,130.09375,122.8125,28.85,505.0,10475.0,127.29,120.01,107.5,77.18,80.06,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.19,1200.6,3.0865,2.1205,3.9219999999999997,1666.0,2.163,17.55,431.0
2010-05-07 01:12:00,113.03906200000002,0.8844,37.98,1.473,370.75,3137.0,0.9525,81.02,1123.75,1.2678,116.75781200000002,115.675,84.0,0.010879999999999999,132.6,518.0,96.1,1382.7,924.8,10465.0,10380.0,1888.75,669.6,958.25,13.33,0.8991,279.5,109.13281200000002,119.703125,130.09375,122.78125,28.85,505.0,10476.0,127.29,120.01,107.5,77.22,80.04,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.25,1200.6,3.088,2.1188,3.9219999999999997,1666.0,2.163,17.56,431.0
2010-05-07 01:13:00,113.03906200000002,0.8848,37.98,1.4727,370.75,3137.0,0.952,81.02,1123.25,1.2675,116.75781200000002,115.675,84.0,0.010882,132.6,518.0,96.1,1382.7,924.8,10465.0,10380.0,1887.5,669.8,958.25,13.33,0.8985,279.5,109.13281200000002,119.703125,130.09375,122.78125,28.85,505.0,10472.0,127.29,120.01,107.5,77.21,80.04,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.22,1200.4,3.087,2.1188,3.9219999999999997,1666.0,2.163,17.555,431.0
2010-05-07 01:14:00,113.03906200000002,0.8847,37.98,1.4731,370.5,3137.0,0.9524,81.02,1123.75,1.2678,116.74218700000002,115.675,84.0,0.010870999999999999,132.6,518.0,96.1,1382.7,924.8,10465.0,10380.0,1888.75,670.0,958.0,13.33,0.899,279.5,109.125,119.65625,130.09375,122.71875,28.85,505.0,10476.0,127.29,120.01,107.5,77.21,80.04,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.23,1200.4,3.0875,2.118,3.9219999999999997,1666.0,2.163,17.565,431.0
2010-05-07 01:15:00,113.03906200000002,0.8848,38.0,1.4742,370.5,3137.0,0.9524,81.02,1123.75,1.268,116.734375,115.675,84.0,0.010869,132.6,518.0,96.1,1382.7,924.8,10465.0,10380.0,1887.75,670.1,958.0,13.33,0.8988,279.5,109.125,119.640625,130.09375,122.6875,28.85,505.0,10474.0,127.29,120.01,107.5,77.26,80.04,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.24,1200.2,3.0895,2.1185,3.9219999999999997,1666.0,2.163,17.565,431.0
2010-05-07 01:16:00,113.03906200000002,0.8851,38.0,1.4729,370.5,3137.0,0.952,81.02,1124.0,1.2679,116.734375,115.675,84.0,0.010872,132.6,517.25,96.1,1382.7,924.8,10465.0,10380.0,1888.25,670.1,958.25,13.33,0.8985,279.5,109.125,119.65625,130.09375,122.6875,28.85,505.25,10478.0,127.29,120.01,107.5,77.2,80.08,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.17,1200.2,3.0885,2.1185,3.9219999999999997,1666.0,2.163,17.565,431.0
2010-05-07 01:17:00,113.03906200000002,0.8854,38.0,1.4724,370.5,3137.0,0.9519,81.02,1124.25,1.2681,116.75,115.675,84.0,0.010869,132.6,517.25,96.1,1382.7,924.8,10465.0,10380.0,1889.0,670.1,957.75,13.33,0.8988,279.5,109.13281200000002,119.671875,130.09375,122.6875,28.85,505.25,10479.0,127.29,120.01,107.5,77.23,80.18,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.22,1200.3,3.0875,2.1185,3.9219999999999997,1666.0,2.163,17.565,431.0
2010-05-07 01:18:00,113.03906200000002,0.8854,38.0,1.4737,370.75,3137.0,0.9524,81.02,1125.5,1.2686,116.734375,115.675,84.0,0.010869,132.6,517.25,96.1,1382.7,924.8,10465.0,10380.0,1891.75,670.7,957.75,13.33,0.8992,279.5,109.13281200000002,119.640625,130.09375,122.6875,28.85,505.25,10491.0,127.29,120.01,107.5,77.24,80.21,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.29,1200.6,3.091,2.1185,3.923,1666.0,2.163,17.575,431.0
2010-05-07 01:19:00,113.03906200000002,0.8855,38.0,1.473,370.75,3137.0,0.9522,81.02,1125.5,1.2686,116.72656200000002,115.675,84.0,0.010873,132.6,517.25,96.1,1382.7,924.8,10465.0,10380.0,1891.0,670.8,957.75,13.33,0.8993,279.5,109.125,119.625,130.09375,122.6875,28.85,505.25,10491.0,127.29,120.01,107.5,77.32,80.26,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.29,1200.9,3.0915,2.1185,3.924,1666.0,2.163,17.575,431.0
2010-05-07 01:20:00,113.03906200000002,0.8853,38.0,1.4721,370.75,3137.0,0.9523,81.02,1125.5,1.2683,116.734375,115.675,84.0,0.010868000000000001,132.6,517.25,96.1,1382.7,924.8,10465.0,10375.0,1891.0,670.9,957.75,13.33,0.8993,279.5,109.125,119.640625,130.09375,122.6875,28.85,505.25,10491.0,127.29,120.01,107.5,77.32,80.3,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.34,1200.6,3.0915,2.1185,3.9219999999999997,1666.0,2.163,17.575,431.0
2010-05-07 01:21:00,113.03906200000002,0.8861,38.0,1.471,370.75,3137.0,0.9526,81.02,1125.5,1.2686,116.74218700000002,115.675,84.0,0.010865000000000001,132.6,517.25,96.1,1382.7,924.8,10465.0,10375.0,1891.25,670.5,958.0,13.33,0.8992,279.5,109.125,119.671875,130.09375,122.6875,28.85,505.0,10491.0,127.29,120.01,107.5,77.39,80.32,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.43,1200.5,3.0905,2.1185,3.923,1666.0,2.163,17.575,431.0
2010-05-07 01:22:00,113.03906200000002,0.8853,38.0,1.4694,370.75,3137.0,0.9521,81.02,1124.5,1.2682,116.75,115.675,84.0,0.010887,132.6,517.25,96.1,1382.7,924.8,10465.0,10365.0,1888.5,669.9,958.0,13.33,0.8993,279.5,109.13281200000002,119.671875,130.09375,122.71875,28.85,505.25,10480.0,127.29,120.01,107.5,77.39,80.32,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.33,1200.2,3.092,2.1185,3.924,1665.6,2.163,17.565,431.0
2010-05-07 01:23:00,113.03906200000002,0.885,38.0,1.468,371.0,3137.0,0.9519,81.02,1124.0,1.268,116.75781200000002,115.675,84.0,0.010892,132.6,517.25,96.1,1382.7,924.8,10465.0,10360.0,1888.0,669.3,958.0,13.33,0.8993,279.5,109.13281200000002,119.6875,130.09375,122.75,28.85,505.0,10477.0,127.29,120.01,107.5,77.23,80.2,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.31,1200.5,3.086,2.1199,3.924,1665.6,2.163,17.565,431.0
2010-05-07 01:24:00,113.03906200000002,0.885,38.0,1.467,370.75,3137.0,0.9522,81.02,1124.0,1.2686,116.734375,115.675,84.0,0.010879,132.6,517.25,96.1,1382.7,924.8,10465.0,10360.0,1887.75,669.4,958.0,13.33,0.8994,279.5,109.125,119.671875,130.09375,122.78125,28.85,505.0,10477.0,127.29,120.01,107.5,77.33,80.24,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.31,1200.4,3.0875,2.1199,3.9210000000000003,1665.6,2.163,17.565,431.0
2010-05-07 01:25:00,113.03906200000002,0.8848,38.0,1.4671,370.75,3137.0,0.9519,81.02,1124.25,1.2684,116.734375,115.675,84.0,0.010877,132.6,517.25,96.1,1382.7,924.8,10465.0,10360.0,1889.0,669.4,958.0,13.33,0.8995,279.5,109.125,119.671875,130.09375,122.71875,28.85,505.0,10480.0,127.29,120.01,107.5,77.36,80.24,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.33,1200.6,3.0885,2.1226,3.923,1665.6,2.163,17.565,431.0
2010-05-07 01:26:00,113.03906200000002,0.884,38.0,1.4658,370.5,3137.0,0.9514,81.02,1123.25,1.2678,116.71875,115.675,84.0,0.010884,132.6,518.0,96.1,1382.7,924.8,10465.0,10360.0,1887.5,669.3,958.0,13.33,0.8993,279.5,109.125,119.65625,130.09375,122.71875,28.85,505.0,10473.0,127.29,120.01,107.5,77.32,80.23,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.27,1200.4,3.0865,2.1208,3.923,1665.6,2.163,17.555,431.0
2010-05-07 01:27:00,113.03906200000002,0.8842,38.0,1.4644,370.75,3137.0,0.9518,81.02,1123.25,1.2676,116.71875,115.675,84.0,0.010881,132.6,518.0,96.1,1382.7,924.8,10465.0,10360.0,1886.75,669.1,958.0,13.33,0.8992,279.5,109.125,119.65625,130.09375,122.75,28.85,505.0,10470.0,127.29,120.01,107.5,77.22,80.17,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.24,1200.9,3.0865,2.1203,3.924,1665.6,2.163,17.56,431.0
2010-05-07 01:28:00,113.03906200000002,0.8841,38.0,1.4642,370.75,3137.0,0.9518,81.02,1122.25,1.2677,116.71875,115.675,84.0,0.010889,132.6,518.0,96.1,1382.7,924.8,10465.0,10360.0,1885.5,668.8,957.75,13.33,0.8996,279.5,109.125,119.671875,130.09375,122.71875,28.85,505.0,10468.0,127.29,120.01,107.5,77.2,80.18,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.22,1200.9,3.0855,2.1203,3.924,1665.6,2.163,17.565,431.0
2010-05-07 01:29:00,113.03906200000002,0.8836,38.0,1.463,370.75,3137.0,0.9515,81.02,1121.75,1.2675,116.734375,115.675,84.0,0.010893,132.6,518.25,96.1,1382.7,924.8,10465.0,10360.0,1884.75,668.3,958.0,13.33,0.8992,279.6,109.125,119.6875,130.09375,122.78125,28.85,505.25,10461.0,127.29,120.01,107.5,77.2,80.16,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.21,1200.8,3.0845,2.1203,3.924,1665.6,2.163,17.55,431.0
2010-05-07 01:30:00,113.03906200000002,0.8837,38.0,1.4603,370.75,3137.0,0.9504,81.02,1122.25,1.2668,116.734375,115.675,84.0,0.010895,132.6,518.25,96.1,1382.7,924.8,10465.0,10360.0,1885.5,668.3,958.0,13.33,0.8993,279.6,109.125,119.6875,130.09375,122.75,28.85,504.5,10462.0,127.29,120.01,107.5,77.18,80.12,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.16,1201.0,3.0855,2.1203,3.924,1664.8,2.163,17.55,431.0
2010-05-07 01:31:00,113.03906200000002,0.8838,38.0,1.4612,370.75,3137.0,0.9505,81.01,1122.75,1.2675,116.75,115.675,84.0,0.010889,132.6,518.25,96.1,1382.7,924.8,10465.0,10360.0,1886.5,668.8,957.75,13.33,0.8997,279.6,109.13281200000002,119.703125,130.09375,122.78125,28.85,504.5,10468.0,127.29,120.01,107.5,77.22,80.21,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.26,1201.4,3.084,2.1198,3.924,1665.5,2.163,17.54,431.0
2010-05-07 01:32:00,113.03906200000002,0.8842,38.0,1.4629,370.75,3137.0,0.9507,81.01,1122.75,1.2677,116.75,115.675,84.0,0.010886,132.6,518.25,96.1,1382.7,924.8,10465.0,10345.0,1885.5,668.7,957.75,13.33,0.8999,279.6,109.13281200000002,119.6875,130.09375,122.78125,28.85,504.5,10466.0,127.29,120.01,107.5,77.27,80.25,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.33,1202.1,3.087,2.1198,3.925,1665.5,2.163,17.57,431.0
2010-05-07 01:33:00,113.03906200000002,0.8841,38.0,1.4638,370.75,3137.0,0.9511,81.01,1123.0,1.268,116.75,115.675,84.0,0.010891,132.6,518.25,96.1,1382.7,924.8,10465.0,10345.0,1886.5,668.7,957.5,13.33,0.8994,279.6,109.13281200000002,119.6875,130.09375,122.78125,28.85,505.0,10469.0,127.29,120.01,107.5,77.35,80.25,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.37,1202.2,3.087,2.1198,3.925,1665.5,2.163,17.57,431.0
2010-05-07 01:34:00,113.03906200000002,0.8845,38.02,1.4645,370.25,3137.0,0.9515,81.0,1123.25,1.2681,116.74218700000002,115.675,84.0,0.010882,132.6,518.25,96.1,1382.7,924.8,10465.0,10350.0,1887.0,669.2,957.5,13.33,0.8991,279.6,109.13281200000002,119.6875,130.09375,122.75,28.85,505.0,10473.0,127.29,120.01,107.5,77.35,80.31,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.36,1202.0,3.087,2.1198,3.93,1665.5,2.163,17.575,431.0
2010-05-07 01:35:00,113.03906200000002,0.8841,38.05,1.4634,370.25,3137.0,0.9513,81.0,1123.25,1.2679,116.75,115.675,84.0,0.010884,132.6,518.25,96.1,1382.7,924.8,10465.0,10350.0,1887.0,669.2,957.5,13.33,0.899,279.6,109.13281200000002,119.6875,130.09375,122.75,28.85,505.0,10473.0,127.29,120.01,107.5,77.35,80.29,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.31,1201.6,3.086,2.1198,3.93,1666.0,2.163,17.565,431.0
2010-05-07 01:36:00,113.03906200000002,0.884,38.04,1.4629,370.25,3137.0,0.9511,81.0,1122.75,1.268,116.765625,115.675,84.0,0.010882,132.6,518.25,96.1,1382.7,924.8,10465.0,10350.0,1885.5,669.2,957.5,13.33,0.8985,279.6,109.13281200000002,119.71875,130.09375,122.78125,28.85,505.0,10468.0,127.29,120.01,107.5,77.35,80.24,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.31,1201.0,3.086,2.1198,3.928,1666.0,2.163,17.555,431.0
2010-05-07 01:37:00,113.03906200000002,0.8836,38.04,1.4625,370.25,3137.0,0.9508,81.0,1123.5,1.268,116.765625,115.675,84.0,0.010884999999999999,132.6,518.25,96.1,1382.7,924.8,10465.0,10350.0,1886.75,669.4,957.5,13.33,0.8989,279.6,109.13281200000002,119.71875,130.09375,122.78125,28.85,505.0,10471.0,127.29,120.01,107.5,77.35,80.21,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.31,1200.9,3.087,2.1198,3.928,1665.9,2.163,17.555,431.0
2010-05-07 01:38:00,113.03906200000002,0.8832,38.04,1.4628,370.5,3137.0,0.9507,81.0,1122.75,1.2682,116.75,115.675,84.0,0.010884,132.6,518.25,96.1,1382.7,924.8,10465.0,10350.0,1886.75,669.4,957.25,13.33,0.8987,279.6,109.13281200000002,119.71875,130.09375,122.78125,28.85,505.0,10470.0,127.29,120.01,107.5,77.26,80.12,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.24,1201.3,3.087,2.1198,3.928,1665.9,2.163,17.55,431.0
2010-05-07 01:39:00,113.03906200000002,0.8831,38.04,1.4638,370.5,3137.0,0.9499,81.0,1123.0,1.2681,116.75,115.675,84.0,0.010888,132.6,518.25,96.1,1382.7,924.8,10465.0,10350.0,1885.75,668.8,957.25,13.33,0.8987,279.6,109.13281200000002,119.71875,130.09375,122.78125,28.85,505.0,10468.0,127.29,120.01,107.5,77.22,80.15,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.21,1201.3,3.078,2.1198,3.928,1665.9,2.163,17.55,431.0
2010-05-07 01:40:00,113.03906200000002,0.8832,38.0,1.464,370.5,3137.0,0.9505,81.0,1122.25,1.2681,116.75,115.675,84.0,0.010888,132.6,518.25,96.1,1382.7,924.8,10465.0,10350.0,1885.0,668.5,957.0,13.33,0.8987,279.2,109.13281200000002,119.71875,130.09375,122.78125,28.85,505.0,10466.0,127.29,120.01,107.5,77.22,80.15,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.22,1201.4,3.079,2.1198,3.928,1665.9,2.163,17.555,431.0
2010-05-07 01:41:00,113.03906200000002,0.8835,37.97,1.4647,370.0,3137.0,0.951,81.0,1122.5,1.268,116.765625,115.675,84.0,0.010881,132.6,518.25,96.1,1382.7,924.8,10465.0,10350.0,1885.75,668.7,956.25,13.33,0.8986,279.0,109.13281200000002,119.71875,130.09375,122.8125,28.85,504.5,10465.0,127.29,120.01,107.5,77.22,80.15,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.21,1200.8,3.0765,2.1198,3.928,1665.9,2.163,17.56,431.0
2010-05-07 01:42:00,113.03906200000002,0.8831,37.95,1.4636,370.0,3137.0,0.9508,81.0,1122.25,1.2675,116.77343700000002,115.675,84.0,0.010884,132.6,518.25,96.1,1382.7,924.8,10465.0,10350.0,1885.0,668.7,955.75,13.33,0.8983,279.0,109.13281200000002,119.734375,130.09375,122.8125,28.85,504.5,10464.0,127.29,120.01,107.5,77.19,80.1,2487.0,109.745,2.1175,2.1486,1324.0,80.5,2390.0,77.16,1200.7,3.071,2.1198,3.9219999999999997,1665.9,2.163,17.555,431.0
