,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,IHO#,IRB#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2008-11-07 04:09:00,0.6691,34.25,1.5722,384.25,1935.0,0.8373,43.27,925.0,1.2827,115.61718700000002,99.3,55.25,0.010267,117.0,568.25,93.5,8690.0,8780.0,1266.25,504.7,915.25,12.0,0.8546,267.7,108.08593700000002,115.453125,116.984375,57.21,526.75,8869.0,117.52,113.125,93.62,61.78,58.36,2555.0,106.165,19779.0,13329.0,57.44,1266.0,61.78,741.1,1.77,1.964,6.932,874.0,1.3602,10.265,330.1
2008-11-07 04:10:00,0.6697,34.25,1.5728,384.25,1935.0,0.8373,43.27,924.75,1.283,115.625,99.3,55.25,0.010264,117.0,568.25,93.5,8690.0,8780.0,1265.5,504.7,915.25,12.0,0.8549,267.7,108.08593700000002,115.4375,116.984375,57.21,526.75,8862.0,117.54,113.125,93.62,61.75,58.36,2554.0,106.165,19779.0,13329.0,57.44,1266.0,61.78,741.3,1.768,1.964,6.932,873.8,1.3602,10.27,330.1
2008-11-07 04:11:00,0.6704,34.25,1.5732,382.75,1935.0,0.8373,43.29,924.75,1.2825,115.63281200000002,99.3,55.25,0.01027,117.0,568.25,93.5,8690.0,8785.0,1265.0,504.7,915.25,11.97,0.8549,267.7,108.08593700000002,115.453125,117.0,57.21,526.5,8861.0,117.52,113.12,93.62,61.8,58.39,2554.0,106.16,19779.0,13329.0,57.44,1266.0,61.8,741.3,1.768,1.964,6.932,873.8,1.3602,10.27,330.1
2008-11-07 04:12:00,0.6691,34.23,1.5731,382.75,1938.0,0.8373,43.3,924.0,1.282,115.625,99.3,55.25,0.010274,117.0,568.25,93.5,8690.0,8780.0,1264.75,504.7,915.25,11.96,0.855,267.7,108.078125,115.453125,117.0,57.21,526.25,8855.0,117.5,113.09,93.62,61.77,58.3,2547.0,106.14,19779.0,13329.0,57.44,1266.0,61.78,740.3,1.771,1.968,6.932,873.8,1.3602,10.27,330.1
2008-11-07 04:13:00,0.6691,34.23,1.573,383.0,1938.0,0.8373,43.3,923.25,1.2822,115.625,99.3,55.25,0.010281,117.0,568.25,93.5,8690.0,8780.0,1264.5,504.7,915.25,11.95,0.855,267.7,108.08593700000002,115.453125,116.984375,57.21,526.25,8849.0,117.51,113.09,93.62,61.66,58.23,2547.0,106.14,19779.0,13329.0,57.44,1266.0,61.7,740.3,1.77,1.968,6.932,873.8,1.3602,10.26,330.1
2008-11-07 04:14:00,0.6689,34.22,1.5727,382.75,1938.0,0.8373,43.3,923.75,1.2818,115.625,99.3,55.25,0.01028,116.85,568.25,93.5,8690.0,8770.0,1264.5,504.7,915.25,11.95,0.8551,267.7,108.08593700000002,115.453125,116.96875,57.21,526.75,8852.0,117.52,113.095,93.66,61.66,58.34,2547.0,106.14,19779.0,13329.0,57.44,1266.0,61.75,740.3,1.77,1.9646,6.932,873.8,1.3602,10.27,330.1
2008-11-07 04:15:00,0.6687,34.21,1.572,382.75,1938.0,0.837,43.32,922.5,1.2815,115.61718700000002,99.3,55.25,0.010279,116.85,568.25,93.5,8690.0,8765.0,1263.0,504.7,915.0,11.96,0.8551,267.7,108.078125,115.453125,116.96875,57.21,526.75,8842.0,117.5,113.08,93.66,61.75,58.38,2544.0,106.13,19779.0,13329.0,57.44,1266.0,61.8,739.7,1.77,1.9646,6.932,873.8,1.3602,10.23,330.1
2008-11-07 04:16:00,0.6687,34.21,1.5719,382.75,1938.0,0.837,43.32,923.25,1.2816,115.625,99.3,55.25,0.010279,116.85,568.25,93.5,8690.0,8755.0,1263.5,504.2,915.0,11.96,0.8551,267.7,108.078125,115.4375,116.984375,57.21,526.75,8844.0,117.5,113.1,93.66,61.78,58.37,2545.0,106.14,19779.0,13329.0,57.44,1266.0,61.8,739.6,1.769,1.9646,6.932,873.8,1.3602,10.24,330.1
2008-11-07 04:17:00,0.6687,34.21,1.571,382.75,1938.0,0.8372,43.32,922.5,1.2812,115.625,99.3,55.25,0.01028,116.85,568.25,93.5,8690.0,8745.0,1262.5,504.2,915.0,11.98,0.8551,267.7,108.078125,115.453125,116.984375,57.21,526.75,8839.0,117.53,113.115,93.66,61.78,58.41,2540.0,106.145,19779.0,13329.0,57.44,1266.0,61.78,739.5,1.77,1.9646,6.932,873.8,1.3602,10.24,330.1
2008-11-07 04:18:00,0.6685,34.21,1.5708,382.75,1938.0,0.8372,43.32,922.75,1.281,115.625,99.3,55.25,0.010281,116.7,568.25,93.5,8690.0,8740.0,1263.0,504.2,914.25,11.97,0.855,267.7,108.078125,115.453125,116.984375,57.21,526.75,8844.0,117.53,113.12,93.66,61.87,58.4,2543.0,106.15,19779.0,13329.0,57.44,1266.0,61.85,739.8,1.7715,1.9646,6.932,873.8,1.3619,10.245,330.1
2008-11-07 04:19:00,0.6681,34.21,1.5706,382.75,1938.0,0.8366,43.32,921.75,1.2805,115.625,99.3,55.25,0.01028,116.7,570.25,93.5,8690.0,8735.0,1261.25,502.5,914.25,11.97,0.8549,267.7,108.078125,115.46875,117.015625,57.21,527.0,8833.0,117.54,113.155,93.66,61.82,58.42,2538.0,106.17,19779.0,13329.0,57.44,1266.0,61.83,739.4,1.772,1.9646,6.944,873.8,1.3619,10.23,330.1
2008-11-07 04:20:00,0.6681,34.21,1.5711,382.75,1940.0,0.8366,43.32,921.0,1.2806,115.625,99.3,55.25,0.010286,116.7,570.25,93.5,8690.0,8740.0,1261.0,502.3,914.25,11.97,0.855,267.7,108.078125,115.453125,116.984375,57.21,527.0,8832.0,117.52,113.14,93.68,61.72,58.28,2541.0,106.165,19779.0,13329.0,57.44,1266.0,61.66,739.0,1.7735,1.9646,6.943,873.8,1.3631,10.235,330.1
2008-11-07 04:21:00,0.6681,34.21,1.5702,382.5,1940.0,0.8366,43.32,921.75,1.2805,115.625,99.3,55.25,0.010284,116.7,570.25,93.5,8690.0,8740.0,1262.0,502.3,914.0,11.97,0.855,267.7,108.07031200000002,115.4375,117.0,57.21,527.0,8833.0,117.5,113.13,93.68,61.63,58.24,2540.0,106.165,19779.0,13329.0,57.44,1266.0,61.67,739.4,1.772,1.9665,6.943,873.8,1.3638,10.21,330.1
2008-11-07 04:22:00,0.6682,34.21,1.5697,382.75,1940.0,0.837,43.32,921.75,1.2803,115.625,99.3,55.25,0.010284,116.5,570.25,93.5,8690.0,8740.0,1262.0,502.3,915.0,11.94,0.8546,267.7,108.07031200000002,115.4375,117.0,57.21,526.75,8835.0,117.5,113.13,93.6,61.69,58.28,2539.0,106.165,19779.0,13329.0,57.44,1266.0,61.69,739.0,1.772,1.9671,6.943,873.8,1.3638,10.245,330.1
2008-11-07 04:23:00,0.6682,34.21,1.5696,382.75,1940.0,0.8366,43.32,921.75,1.2802,115.625,99.3,55.25,0.010281,116.5,570.25,93.5,8690.0,8740.0,1261.75,502.3,915.0,11.94,0.8546,267.6,108.078125,115.4375,116.984375,57.21,526.75,8834.0,117.52,113.145,93.6,61.64,58.27,2539.0,106.165,19779.0,13329.0,57.44,1266.0,61.68,738.6,1.772,1.9671,6.943,873.8,1.3638,10.245,330.1
2008-11-07 04:24:00,0.6682,34.22,1.5703,382.75,1940.0,0.8364,43.25,921.75,1.2805,115.63281200000002,99.3,55.25,0.010283,116.5,570.25,93.5,8690.0,8715.0,1262.0,502.3,916.75,11.94,0.8546,267.6,108.08593700000002,115.4375,116.984375,57.21,526.75,8834.0,117.53,113.16,93.6,61.86,58.46,2538.0,106.175,19779.0,13329.0,57.44,1266.0,61.86,738.3,1.772,1.9703,6.943,871.0,1.3638,10.21,330.1
2008-11-07 04:25:00,0.6682,34.24,1.5702,384.25,1939.0,0.8364,43.25,921.5,1.2805,115.625,99.3,55.25,0.010283,116.5,570.25,93.5,8690.0,8715.0,1262.0,502.3,914.75,11.94,0.8543,267.6,108.078125,115.4375,116.984375,57.21,526.75,8835.0,117.52,113.165,93.6,61.86,58.43,2538.0,106.175,19779.0,13329.0,57.44,1266.0,61.82,737.5,1.7755,1.9703,6.943,871.0,1.3631,10.21,330.1
2008-11-07 04:26:00,0.6682,34.24,1.5707,384.25,1939.0,0.8367,43.25,921.0,1.281,115.61718700000002,99.3,55.25,0.010283,116.5,570.25,93.5,8690.0,8710.0,1262.0,502.3,914.75,11.95,0.8547,267.6,108.078125,115.421875,116.984375,57.21,526.75,8832.0,117.54,113.16,93.6,61.81,58.41,2536.0,106.165,19779.0,13329.0,57.44,1266.0,61.81,738.6,1.7755,1.9703,6.943,869.0,1.3631,10.21,330.1
2008-11-07 04:27:00,0.6682,34.24,1.5713,384.25,1939.0,0.8367,43.25,919.5,1.2808,115.63281200000002,99.3,55.25,0.010287000000000001,116.5,570.25,93.5,8690.0,8710.0,1259.75,501.8,914.75,11.95,0.8544,267.6,108.078125,115.4375,116.984375,57.21,526.75,8816.0,117.57,113.17,93.74,61.85,58.42,2531.0,106.17,19779.0,13329.0,57.44,1266.0,61.85,738.1,1.7755,1.9703,6.943,869.0,1.3631,10.205,330.1
2008-11-07 04:28:00,0.6682,34.24,1.5744,384.25,1939.0,0.8366,43.25,920.0,1.2809,115.63281200000002,99.3,55.25,0.010286,116.5,570.25,93.5,8690.0,8700.0,1260.25,502.1,914.75,11.94,0.8547,267.6,108.078125,115.4375,116.984375,57.21,526.75,8820.0,117.57,113.175,93.8,61.89,58.45,2535.0,106.17,19779.0,13329.0,57.44,1266.0,61.89,738.4,1.7755,1.9703,6.943,869.0,1.3629,10.225,330.1
2008-11-07 04:29:00,0.6682,34.24,1.5736,384.25,1936.0,0.8372,43.25,919.75,1.2807,115.63281200000002,99.3,55.25,0.010292,116.5,570.25,93.5,8690.0,8715.0,1259.75,502.1,914.75,11.93,0.8548,267.6,108.078125,115.4375,116.96875,57.21,526.75,8821.0,117.57,113.18,93.8,61.83,58.46,2532.0,106.175,19779.0,13329.0,57.44,1266.0,61.84,739.0,1.7685,1.9703,6.943,869.0,1.3629,10.23,330.1
2008-11-07 04:30:00,0.6682,34.24,1.5741,384.25,1939.0,0.8372,43.25,919.25,1.2808,115.63281200000002,99.3,55.25,0.010292,116.5,570.25,93.5,8690.0,8715.0,1260.0,502.1,914.75,11.93,0.8544,267.6,108.078125,115.4375,117.0,57.21,526.75,8821.0,117.55,113.165,93.8,61.77,58.46,2533.0,106.175,19779.0,13329.0,57.44,1266.0,61.81,739.2,1.7665,1.9703,6.943,869.0,1.3629,10.2,330.1
2008-11-07 04:31:00,0.6682,34.24,1.5754,384.25,1940.0,0.8386,43.25,920.5,1.2813,115.625,99.3,55.25,0.010287000000000001,116.5,570.25,93.5,8690.0,8730.0,1262.25,502.1,914.75,11.93,0.8549,267.6,108.07031200000002,115.40625,116.984375,57.21,526.75,8828.0,117.57,113.17,93.8,61.83,58.42,2540.0,106.175,19779.0,13329.0,57.44,1266.0,61.84,739.5,1.7665,1.9703,6.943,869.0,1.3629,10.2,330.1
2008-11-07 04:32:00,0.6682,34.24,1.5754,384.25,1940.0,0.8386,43.25,920.25,1.2819,115.63281200000002,99.3,55.25,0.010287000000000001,116.5,570.25,93.5,8690.0,8730.0,1261.75,502.1,914.75,11.93,0.855,267.6,108.078125,115.421875,117.0,57.21,526.75,8825.0,117.57,113.17,93.8,61.81,58.47,2539.0,106.175,19779.0,13329.0,57.44,1265.0,61.89,740.0,1.7665,1.9703,6.943,869.0,1.3629,10.21,330.1
2008-11-07 04:33:00,0.6689,34.24,1.5753,384.0,1945.0,0.8384,43.25,920.75,1.2821,115.625,99.3,55.25,0.010283,116.5,570.25,93.5,8690.0,8730.0,1262.25,502.1,916.75,11.93,0.8552,267.6,108.078125,115.40625,117.0,57.21,526.75,8830.0,117.54,113.155,93.8,61.81,58.42,2537.0,106.175,19779.0,13329.0,57.44,1266.0,61.85,740.0,1.77,1.9703,6.943,869.0,1.3629,10.21,330.1
2008-11-07 04:34:00,0.6688,34.25,1.5756,383.0,1945.0,0.839,43.25,920.25,1.2824,115.625,99.3,55.25,0.010282,116.5,570.25,93.5,8690.0,8730.0,1262.75,502.1,916.75,11.93,0.8555,267.7,108.078125,115.40625,116.984375,57.21,526.75,8828.0,117.5,113.115,93.8,61.81,58.42,2537.0,106.145,19779.0,13329.0,57.44,1267.0,61.87,739.6,1.77,1.9703,6.943,869.0,1.3629,10.215,330.1
2008-11-07 04:35:00,0.6688,34.28,1.5754,383.25,1948.0,0.8379,43.25,919.75,1.2813,115.63281200000002,99.3,55.25,0.010284,116.5,570.25,93.5,8690.0,8730.0,1261.25,502.1,916.75,11.94,0.8551,267.7,108.078125,115.421875,116.984375,57.21,526.75,8824.0,117.53,113.12,93.8,61.82,58.42,2535.0,106.145,19779.0,13329.0,57.44,1268.0,61.84,739.4,1.77,1.9691,6.943,869.0,1.3629,10.2,330.1
2008-11-07 04:36:00,0.6688,34.22,1.5757,383.25,1948.0,0.8379,43.25,919.5,1.2816,115.63281200000002,99.3,55.25,0.010284,116.5,570.25,93.5,8690.0,8710.0,1260.75,502.1,916.75,11.94,0.8549,267.7,108.078125,115.421875,116.984375,57.21,526.75,8816.0,117.56,113.135,93.8,61.81,58.45,2535.0,106.15,19779.0,13329.0,57.44,1272.0,61.82,739.4,1.77,1.9691,6.943,869.0,1.3629,10.19,330.1
2008-11-07 04:37:00,0.6688,34.22,1.5753,383.25,1948.0,0.8388,43.25,919.75,1.2816,115.640625,99.3,55.25,0.010286,116.5,570.25,93.5,8690.0,8700.0,1261.0,501.6,915.0,11.94,0.8553,267.7,108.078125,115.421875,117.0,57.21,526.75,8815.0,117.55,113.14,93.8,61.85,58.47,2534.0,106.155,19779.0,13329.0,57.44,1268.0,61.86,739.4,1.77,1.9691,6.943,869.0,1.3629,10.2,330.1
2008-11-07 04:38:00,0.6688,34.22,1.5755,383.0,1946.0,0.8388,43.25,919.75,1.2816,115.640625,99.3,55.25,0.010284999999999999,116.5,570.25,93.5,8690.0,8710.0,1260.75,501.6,915.0,11.93,0.8551,267.7,108.078125,115.4375,117.0,57.21,526.75,8817.0,117.59,113.175,93.8,61.85,58.46,2534.0,106.17,19779.0,13329.0,57.44,1268.0,61.86,739.4,1.777,1.9691,6.943,869.0,1.3629,10.2,330.1
2008-11-07 04:39:00,0.6687,34.22,1.5754,383.0,1946.0,0.8378,43.25,920.25,1.2819,115.640625,99.3,55.25,0.010283,116.5,570.25,93.5,8690.0,8725.0,1262.0,501.6,915.0,11.93,0.8553,267.7,108.078125,115.4375,117.0,57.21,526.75,8828.0,117.56,113.145,93.8,61.88,58.46,2538.0,106.165,19779.0,13329.0,57.44,1268.0,61.87,739.6,1.777,1.9687,6.943,869.0,1.3629,10.205,330.1
2008-11-07 04:40:00,0.6687,34.22,1.5763,383.0,1947.0,0.8375,43.25,919.75,1.2817,115.640625,99.3,55.25,0.010282,116.5,570.25,93.5,8690.0,8730.0,1261.75,501.6,915.0,11.93,0.8553,267.7,108.078125,115.421875,117.0,57.21,526.75,8822.0,117.51,113.12,93.72,61.88,58.48,2538.0,106.155,19779.0,13329.0,57.44,1269.0,61.83,739.8,1.775,1.9687,6.943,869.0,1.3629,10.195,330.1
2008-11-07 04:41:00,0.6687,34.22,1.5772,382.75,1947.0,0.8374,43.25,919.5,1.282,115.64843700000002,99.3,55.25,0.010276,116.7,570.25,93.5,8690.0,8730.0,1261.0,501.6,915.0,11.94,0.8551,267.7,108.078125,115.4375,117.015625,57.21,526.75,8818.0,117.51,113.125,93.72,61.88,58.5,2536.0,106.155,19779.0,13329.0,57.44,1269.0,61.9,739.8,1.773,1.9704,6.943,869.0,1.361,10.195,330.1
2008-11-07 04:42:00,0.6687,34.22,1.5773,383.25,1947.0,0.8374,43.25,919.25,1.2819,115.640625,99.3,55.25,0.010269,116.7,570.25,93.5,8690.0,8730.0,1260.5,501.6,915.0,11.94,0.8553,267.7,108.078125,115.4375,117.0,57.21,526.75,8816.0,117.51,113.14,93.72,61.88,58.52,2537.0,106.16,19779.0,13329.0,57.44,1269.0,61.89,740.0,1.773,1.9705,6.943,869.0,1.361,10.205,330.1
2008-11-07 04:43:00,0.6687,34.22,1.577,383.25,1947.0,0.8374,43.25,918.75,1.2818,115.63281200000002,99.3,55.25,0.01027,116.7,570.25,93.5,8690.0,8730.0,1260.0,501.6,915.0,11.94,0.8553,267.7,108.078125,115.4375,117.015625,57.21,526.75,8813.0,117.56,113.16,93.72,61.88,58.49,2535.0,106.165,19779.0,13329.0,57.44,1269.0,61.86,739.7,1.7805,1.9694,6.943,869.0,1.361,10.2,330.1
2008-11-07 04:44:00,0.6687,34.27,1.5768,383.25,1947.0,0.8387,43.25,918.25,1.281,115.63281200000002,99.3,55.25,0.010272,116.7,570.25,93.55,8690.0,8720.0,1260.0,501.6,915.0,11.94,0.8549,267.7,108.078125,115.4375,117.015625,57.21,526.75,8808.0,117.55,113.155,93.72,61.87,58.51,2532.0,106.165,19779.0,13329.0,57.44,1269.0,61.88,739.2,1.782,1.9694,6.943,870.0,1.361,10.18,330.1
2008-11-07 04:45:00,0.6681,34.27,1.576,383.25,1947.0,0.8387,43.25,918.25,1.2808,115.63281200000002,99.3,55.25,0.010275,116.7,570.25,93.55,8690.0,8715.0,1261.5,501.3,915.0,11.94,0.8546,267.7,108.078125,115.4375,117.015625,57.21,526.75,8809.0,117.55,113.16,93.8,61.94,58.58,2532.0,106.165,19779.0,13329.0,57.44,1269.0,62.02,739.6,1.782,1.9694,6.943,868.7,1.361,10.175,330.1
2008-11-07 04:46:00,0.6681,34.26,1.5765,384.0,1946.0,0.8387,43.25,919.0,1.2813,115.63281200000002,99.3,55.25,0.010275,116.7,570.25,93.55,8690.0,8715.0,1261.5,501.3,916.0,11.94,0.8548,267.7,108.078125,115.453125,117.015625,57.21,526.75,8814.0,117.53,113.14,93.8,62.1,58.7,2533.0,106.16,19779.0,13329.0,57.44,1269.0,62.13,739.6,1.78,1.9722,6.943,868.7,1.3599,10.17,330.1
2008-11-07 04:47:00,0.6683,34.26,1.576,384.5,1946.0,0.837,43.25,918.5,1.2812,115.640625,99.3,55.3,0.010291,116.7,570.25,93.55,8690.0,8715.0,1261.0,501.3,916.0,11.94,0.8545,267.7,108.08593700000002,115.453125,117.03125,57.21,526.75,8805.0,117.55,113.155,93.82,62.17,58.79,2532.0,106.165,19779.0,13329.0,57.44,1267.0,62.2,739.4,1.78,1.9773,6.943,868.7,1.3605,10.16,330.1
2008-11-07 04:48:00,0.6683,34.35,1.5758,384.5,1946.0,0.8376,43.25,918.5,1.281,115.64843700000002,99.3,55.3,0.010289,116.7,570.25,93.55,8690.0,8715.0,1261.25,501.3,916.0,11.94,0.8545,267.7,108.08593700000002,115.453125,117.03125,57.21,527.5,8809.0,117.54,113.15,93.82,62.22,58.79,2532.0,106.16,19779.0,13329.0,57.44,1267.0,62.2,739.7,1.783,1.9773,6.943,868.7,1.3605,10.17,330.1
2008-11-07 04:49:00,0.6682,34.35,1.5758,384.0,1946.0,0.8378,43.25,918.0,1.2809,115.65625,99.3,55.3,0.010288,116.7,570.25,93.55,8690.0,8715.0,1261.25,501.6,916.0,11.96,0.8546,267.7,108.08593700000002,115.46875,117.046875,57.21,527.5,8804.0,117.53,113.145,93.82,62.26,58.82,2530.0,106.16,19779.0,13329.0,57.44,1267.0,62.25,739.7,1.783,1.9773,6.957999999999999,868.7,1.3605,10.17,329.0
2008-11-07 04:50:00,0.6682,34.35,1.5762,384.0,1946.0,0.8378,43.25,917.75,1.2807,115.65625,99.3,55.3,0.010287000000000001,116.7,570.25,93.55,8690.0,8705.0,1260.5,501.6,916.0,11.96,0.8545,267.7,108.08593700000002,115.46875,117.046875,57.21,527.5,8803.0,117.54,113.15,93.82,62.35,58.93,2529.0,106.16,19779.0,13329.0,57.44,1267.0,62.34,739.7,1.7865,1.9773,6.957999999999999,868.7,1.3625,10.17,329.0
2008-11-07 04:51:00,0.6692,34.35,1.5761,383.5,1946.0,0.8378,43.25,918.25,1.2811,115.63281200000002,99.3,55.3,0.010284999999999999,116.7,570.25,93.55,8690.0,8705.0,1261.25,501.6,916.0,11.96,0.8547,267.7,108.08593700000002,115.46875,117.03125,57.21,527.5,8807.0,117.54,113.155,93.82,62.37,58.95,2531.0,106.16,19779.0,13329.0,57.44,1267.0,62.32,739.9,1.785,1.9773,6.957999999999999,868.7,1.3645,10.17,329.6
2008-11-07 04:52:00,0.6687,34.35,1.5756,383.5,1946.0,0.8378,43.25,919.0,1.2815,115.63281200000002,99.3,55.3,0.010275,116.7,570.25,93.55,8690.0,8705.0,1262.0,501.6,916.0,11.96,0.8548,267.7,108.08593700000002,115.46875,117.03125,57.21,527.5,8814.0,117.54,113.155,93.82,62.34,58.97,2535.0,106.16,19779.0,13329.0,57.44,1267.0,62.37,740.2,1.785,1.9773,6.957999999999999,868.7,1.365,10.18,329.6
2008-11-07 04:53:00,0.6691,34.34,1.5757,383.5,1946.0,0.8378,43.25,919.5,1.2813,115.625,99.3,55.3,0.010274,116.7,570.25,93.55,8690.0,8730.0,1262.75,501.6,916.0,11.96,0.8549,267.7,108.08593700000002,115.453125,117.03125,57.21,527.5,8823.0,117.55,113.15,93.82,62.34,58.97,2539.0,106.155,19779.0,13329.0,57.44,1267.0,62.32,740.3,1.785,1.9773,6.955,868.7,1.365,10.175,329.6
2008-11-07 04:54:00,0.669,34.34,1.5755,383.5,1946.0,0.8378,43.25,919.25,1.2815,115.64843700000002,99.3,55.3,0.010278,116.7,570.25,93.55,8690.0,8730.0,1261.75,501.6,916.75,11.97,0.8549,267.7,108.09375,115.5,117.0625,57.21,527.0,8816.0,117.56,113.17,93.82,62.32,58.95,2536.0,106.165,19779.0,13329.0,57.44,1267.0,62.32,740.8,1.785,1.9773,6.955,876.7,1.3623,10.2,329.7
2008-11-07 04:55:00,0.6693,34.29,1.5748,383.5,1946.0,0.8378,43.25,920.0,1.2808,115.64843700000002,99.3,55.3,0.010274,116.7,570.25,93.55,8690.0,8730.0,1262.5,501.9,917.0,11.98,0.8546,267.7,108.09375,115.484375,117.078125,57.21,527.0,8821.0,117.54,113.165,93.82,62.25,58.89,2538.0,106.155,19779.0,13329.0,57.44,1265.0,62.27,740.9,1.7895,1.9773,6.955,876.7,1.3623,10.185,329.7
2008-11-07 04:56:00,0.6693,34.29,1.5748,383.25,1946.0,0.838,43.25,920.75,1.281,115.64843700000002,99.3,55.3,0.010267,116.7,570.25,93.55,8690.0,8735.0,1263.75,501.9,917.0,11.98,0.8545,267.7,108.08593700000002,115.515625,117.046875,57.21,527.0,8829.0,117.57,113.175,93.82,62.35,58.95,2541.0,106.165,19779.0,13329.0,57.44,1265.0,62.32,740.6,1.7895,1.9773,6.955,876.7,1.3623,10.145,329.7
2008-11-07 04:57:00,0.6693,34.29,1.5744,383.25,1946.0,0.838,43.25,920.0,1.281,115.64843700000002,99.3,55.3,0.010270999999999999,116.7,570.25,93.55,8690.0,8735.0,1263.25,501.9,917.0,11.98,0.8547,267.7,108.08593700000002,115.515625,117.09375,57.21,527.0,8825.0,117.57,113.19,93.82,62.3,58.92,2539.0,106.17,19779.0,13329.0,57.44,1265.0,62.33,740.6,1.7895,1.9773,6.959,876.7,1.3623,10.15,329.7
2008-11-07 04:58:00,0.669,34.29,1.5755,383.5,1946.0,0.838,43.25,919.5,1.2813,115.64843700000002,99.3,55.3,0.010272,116.7,570.25,93.55,8690.0,8740.0,1262.0,501.9,917.0,11.98,0.8548,267.7,108.08593700000002,115.515625,117.09375,57.21,527.0,8819.0,117.57,113.195,93.82,62.36,58.95,2536.0,106.17,19779.0,13329.0,57.44,1265.0,62.37,740.7,1.7895,1.9773,6.96,876.7,1.3623,10.15,329.7
2008-11-07 04:59:00,0.6693,34.42,1.575,383.5,1946.0,0.838,43.35,919.25,1.2817,115.64843700000002,99.3,55.3,0.010272,116.7,570.25,93.55,8690.0,8735.0,1262.0,502.0,917.0,11.99,0.855,267.4,108.08593700000002,115.53125,117.09375,57.21,527.0,8817.0,117.58,113.195,93.82,62.32,58.89,2533.0,106.17,19779.0,13329.0,57.44,1265.0,62.33,739.8,1.7875,1.9773,6.96,876.7,1.3623,10.14,329.7
2008-11-07 05:00:00,0.6699,34.45,1.576,383.5,1946.0,0.8375,43.35,918.75,1.2818,115.64843700000002,99.3,55.3,0.010273000000000001,116.6,570.25,93.55,8690.0,8725.0,1262.25,502.0,917.0,11.99,0.8551,267.5,108.08593700000002,115.515625,117.109375,57.21,527.0,8809.0,117.53,113.165,93.82,62.31,58.89,2531.0,106.17,19779.0,13329.0,57.44,1266.0,62.31,739.9,1.787,1.9773,6.96,876.7,1.3623,10.145,329.7
2008-11-07 05:01:00,0.6699,34.45,1.5775,384.25,1946.0,0.8375,43.35,919.0,1.2821,115.640625,99.3,55.3,0.010273000000000001,116.6,570.25,93.55,8690.0,8735.0,1263.75,502.0,916.75,11.99,0.855,267.1,108.08593700000002,115.515625,117.046875,57.21,527.0,8817.0,117.5,113.145,93.82,62.37,58.92,2534.0,106.16,19779.0,13329.0,57.44,1266.0,62.44,740.7,1.7855,1.9773,6.96,876.7,1.3664,10.15,329.7
2008-11-07 05:02:00,0.6698,34.45,1.5775,384.25,1949.0,0.8375,43.38,920.0,1.2822,115.640625,99.3,55.3,0.010278,116.6,570.25,93.55,8690.0,8735.0,1264.0,502.0,917.75,11.99,0.855,267.1,108.08593700000002,115.53125,117.0625,57.21,527.0,8822.0,117.51,113.145,93.82,62.37,58.96,2537.0,106.16,19779.0,13329.0,57.44,1266.0,62.44,740.4,1.7855,1.9773,6.96,876.7,1.3664,10.165,329.7
2008-11-07 05:03:00,0.6698,34.45,1.5791,384.25,1949.0,0.8371,43.38,919.75,1.2826,115.640625,99.3,55.3,0.010265999999999999,116.6,570.25,93.55,8690.0,8735.0,1264.0,502.0,918.75,12.03,0.8549,267.1,108.08593700000002,115.515625,117.0625,57.21,527.5,8821.0,117.51,113.135,93.82,62.34,58.9,2537.0,106.16,19779.0,13329.0,57.44,1266.0,62.32,741.0,1.7895,1.9773,6.96,876.7,1.3664,10.155,329.7
2008-11-07 05:04:00,0.6698,34.47,1.5782,384.0,1949.0,0.8361,43.35,919.0,1.2819,115.64843700000002,99.3,55.3,0.010278,116.6,570.25,93.55,8690.0,8740.0,1262.75,502.0,918.75,12.03,0.8542,267.1,108.08593700000002,115.546875,117.0625,57.21,527.5,8815.0,117.53,113.155,93.82,62.34,58.9,2535.0,106.16,19779.0,13329.0,57.44,1266.0,62.31,740.9,1.785,1.9773,6.96,876.7,1.3664,10.145,329.7
2008-11-07 05:05:00,0.6698,34.47,1.5798,384.0,1949.0,0.8361,43.35,919.25,1.2824,115.64843700000002,99.3,55.3,0.010275,116.6,570.25,93.55,8690.0,8740.0,1262.5,502.0,918.75,12.0,0.8545,267.1,108.08593700000002,115.5625,117.125,57.21,527.5,8816.0,117.52,113.14,93.82,62.34,58.92,2534.0,106.155,19779.0,13329.0,57.44,1266.0,62.37,740.9,1.79,1.9773,6.96,876.7,1.3664,10.145,329.7
2008-11-07 05:06:00,0.6705,34.47,1.5794,384.0,1949.0,0.8372,43.35,920.75,1.2826,115.640625,99.3,55.3,0.010268000000000001,116.6,570.25,93.55,8690.0,8750.0,1265.0,502.0,917.25,12.0,0.8545,267.1,108.08593700000002,115.546875,117.109375,57.21,527.5,8830.0,117.51,113.14,93.82,62.32,58.94,2541.0,106.155,19779.0,13329.0,57.44,1266.0,62.38,740.8,1.79,1.9773,6.96,876.7,1.3664,10.17,329.7
