,@AD#,@BO#,@BP#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,LRC#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2016-01-08 15:16:00,0.6965,29.67,1.4523,357.25,2998.0,0.7073,61.45,1930.25,1.0925,119.3828125,156.6,59.925,0.008512,119.0,472.25,132.825,1595.6,17370.0,17400.0,4302.75,1052.9,864.25,14.53,1.0071,268.6,108.8515625,127.453125,161.34375,156.375,23.65,477.75,16380.0,159.75,131.28,154.14,33.07,33.53,3028.0,111.62,28.9,311.5,1.0497,1.129,1438.0,151.29,33.54,2152.0,33.1,1102.3,2.015,1.0498,2.489,880.9,1.131,13.93,421.0
2016-01-08 15:17:00,0.6965,29.67,1.4524,357.25,2998.0,0.7072,61.45,1928.75,1.0926,119.3984375,156.6,59.925,0.0085135,119.0,472.25,132.825,1594.7,17365.0,17395.0,4299.25,1052.1,864.25,14.53,1.0073,268.6,108.8515625,127.484375,161.4375,156.5,23.75,477.75,16367.0,159.77,131.28,154.16,33.07,33.53,3026.0,111.62,28.9,311.5,1.0497,1.129,1438.0,151.29,33.54,2152.0,33.08,1102.5,2.015,1.0493,2.488,880.9,1.1309,13.935,421.0
2016-01-08 15:18:00,0.6966,29.67,1.4523,357.25,2998.0,0.7071,61.45,1928.0,1.0928,119.390625,156.6,59.925,0.008514,119.0,472.25,132.825,1594.4,17350.0,17380.0,4297.75,1052.1,864.25,14.53,1.0075,268.6,108.8515625,127.46875,161.40625,156.46875,23.8,477.75,16364.0,159.77,131.28,154.16,33.07,33.51,3024.0,111.62,28.9,311.5,1.0497,1.129,1438.0,151.29,33.54,2152.0,33.07,1102.9,2.015,1.0489,2.489,881.2,1.1294,13.94,421.0
2016-01-08 15:19:00,0.6966,29.67,1.4523,357.25,2998.0,0.7071,61.45,1927.5,1.0928,119.390625,156.6,59.925,0.0085135,119.0,472.25,132.825,1594.1,17350.0,17380.0,4296.5,1051.7,864.25,14.53,1.0076,268.6,108.8515625,127.484375,161.4375,156.46875,23.75,477.75,16357.0,159.77,131.28,154.16,33.07,33.5,3025.0,111.62,28.9,311.25,1.0497,1.129,1438.0,151.29,33.54,2152.0,33.06,1102.8,2.016,1.049,2.488,881.2,1.1299,13.94,421.0
2016-01-08 15:20:00,0.6965,29.67,1.4524,357.25,2998.0,0.7072,61.45,1926.25,1.0928,119.3984375,156.6,59.925,0.008514,119.0,472.25,132.825,1593.7,17340.0,17375.0,4293.25,1051.2,864.25,14.53,1.0076,268.6,108.8515625,127.46875,161.4375,156.46875,23.8,477.75,16348.0,159.77,131.28,154.16,33.07,33.51,3023.0,111.62,28.9,311.25,1.0497,1.129,1438.0,151.29,33.54,2152.0,33.09,1102.5,2.016,1.0489,2.487,880.7,1.1301,13.94,421.0
2016-01-08 15:21:00,0.6966,29.67,1.4524,357.25,2998.0,0.7072,61.45,1926.5,1.0927,119.390625,156.6,59.925,0.0085135,119.0,472.25,132.825,1593.5,17340.0,17375.0,4293.25,1051.4,864.25,14.53,1.0077,268.6,108.8515625,127.46875,161.4375,156.4375,23.8,477.75,16350.0,159.76,131.27,154.16,33.08,33.5,3022.0,111.62,28.9,311.0,1.0497,1.129,1438.0,151.29,33.54,2152.0,33.08,1102.5,2.016,1.0487,2.489,880.8,1.1306,13.94,421.0
2016-01-08 15:22:00,0.6965,29.67,1.4524,357.25,2998.0,0.7072,61.45,1926.25,1.0929,119.3984375,156.6,59.925,0.008514,119.0,472.25,132.825,1593.2,17330.0,17365.0,4293.25,1051.0,864.25,14.53,1.0079,268.6,108.8515625,127.484375,161.5,156.5,23.85,477.75,16345.0,159.78,131.27,154.16,33.04,33.47,3022.0,111.62,28.9,310.75,1.0497,1.129,1438.0,151.29,33.47,2152.0,33.05,1102.5,2.016,1.048,2.487,881.0,1.1305,13.94,421.0
2016-01-08 15:23:00,0.6966,29.67,1.4523,357.25,2998.0,0.7073,61.45,1927.5,1.0928,119.3984375,156.6,59.925,0.008513,119.0,472.25,132.825,1594.0,17345.0,17380.0,4296.0,1051.7,864.25,14.53,1.0078,268.6,108.8515625,127.484375,161.5,156.5,23.8,477.75,16358.0,159.78,131.28,154.2,33.05,33.49,3024.0,111.62,28.9,310.75,1.0497,1.129,1438.0,151.29,33.47,2152.0,33.07,1102.4,2.0155,1.0485,2.4859999999999998,881.0,1.1311,13.935,421.0
2016-01-08 15:24:00,0.6965,29.67,1.4522,357.25,2998.0,0.7072,61.45,1927.25,1.0928,119.390625,156.6,59.925,0.008513,119.0,472.25,132.825,1593.9,17345.0,17375.0,4295.25,1051.7,864.25,14.53,1.0078,268.6,108.8515625,127.46875,161.5,156.5,23.8,477.75,16358.0,159.77,131.28,154.2,33.08,33.51,3024.0,111.62,28.9,311.0,1.0497,1.129,1438.0,151.29,33.47,2152.0,33.08,1102.3,2.016,1.049,2.4859999999999998,881.0,1.1322,13.94,421.0
2016-01-08 15:25:00,0.6965,29.67,1.4523,357.25,2998.0,0.7073,61.45,1927.25,1.0928,119.3828125,156.6,59.925,0.008513,119.0,472.25,132.825,1593.9,17340.0,17375.0,4294.5,1051.8,864.25,14.53,1.0078,268.6,108.8515625,127.484375,161.46875,156.5,23.85,477.75,16357.0,159.77,131.28,154.2,33.08,33.51,3024.0,111.62,28.95,311.0,1.0497,1.129,1438.0,151.29,33.47,2152.0,33.09,1102.4,2.016,1.0494,2.487,881.0,1.1322,13.94,421.0
2016-01-08 15:26:00,0.6967,29.67,1.4523,357.25,2998.0,0.7073,61.45,1927.25,1.0929,119.390625,156.6,59.925,0.0085135,119.0,472.25,132.825,1594.2,17350.0,17380.0,4294.5,1051.5,864.25,14.53,1.0078,268.6,108.8515625,127.46875,161.46875,156.46875,23.8,477.75,16357.0,159.76,131.28,154.18,33.08,33.52,3023.0,111.62,28.95,311.25,1.0497,1.129,1438.0,151.29,33.47,2152.0,33.09,1102.0,2.0155,1.0496,2.489,881.0,1.1322,13.93,421.0
2016-01-08 15:27:00,0.6966,29.67,1.4523,357.25,2998.0,0.7074,61.45,1928.0,1.0928,119.3828125,156.6,59.925,0.0085125,119.0,472.25,132.825,1594.6,17350.0,17385.0,4296.25,1051.8,864.25,14.53,1.0077,268.6,108.8515625,127.46875,161.46875,156.5,23.8,477.75,16365.0,159.77,131.28,154.18,33.08,33.52,3024.0,111.62,28.95,311.25,1.0497,1.129,1438.0,151.29,33.47,2152.0,33.08,1101.8,2.016,1.0496,2.489,881.0,1.1321,13.93,421.0
2016-01-08 15:28:00,0.6964,29.67,1.4523,357.25,2998.0,0.7073,61.45,1925.75,1.093,119.3984375,156.6,59.925,0.0085145,119.0,472.25,132.825,1593.6,17330.0,17365.0,4290.0,1050.9,864.25,14.53,1.0078,268.6,108.8515625,127.484375,161.5,156.5,23.9,477.75,16346.0,159.77,131.28,154.18,33.07,33.5,3023.0,111.62,29.0,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.07,1102.0,2.016,1.0491,2.489,881.0,1.1315,13.93,421.0
2016-01-08 15:29:00,0.6963,29.67,1.4521,357.25,2998.0,0.7072,61.45,1925.0,1.0928,119.390625,156.6,59.925,0.0085145,119.0,472.25,132.825,1592.9,17330.0,17360.0,4290.5,1050.6,864.25,14.53,1.0078,268.6,108.859375,127.484375,161.46875,156.5,23.95,477.75,16340.0,159.77,131.28,154.18,33.07,33.5,3022.0,111.62,29.0,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.07,1102.0,2.0155,1.0493,2.489,881.0,1.1322,13.925,421.0
2016-01-08 15:30:00,0.6962,29.67,1.4522,357.25,2998.0,0.7071,61.45,1924.25,1.0929,119.3984375,156.6,59.925,0.008515,119.0,472.25,132.825,1592.9,17325.0,17355.0,4288.5,1050.1,864.25,14.53,1.0079,268.6,108.859375,127.484375,161.5,156.5,24.0,477.75,16332.0,159.77,131.28,154.18,33.05,33.47,3022.0,111.62,29.0,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.05,1101.9,2.016,1.0491,2.4859999999999998,881.0,1.1315,13.925,421.0
2016-01-08 15:31:00,0.6962,29.67,1.4521,357.25,2998.0,0.707,61.45,1922.5,1.0931,119.40625,156.6,59.925,0.008517,119.0,472.25,132.825,1592.2,17310.0,17345.0,4284.75,1049.5,864.25,14.53,1.008,268.6,108.859375,127.5,161.53125,156.5625,24.15,477.75,16321.0,159.79,131.28,154.22,33.05,33.48,3019.0,111.62,29.05,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.05,1101.9,2.0155,1.0491,2.481,881.0,1.1309,13.925,421.0
2016-01-08 15:32:00,0.6962,29.67,1.452,357.25,2998.0,0.707,61.45,1921.0,1.0932,119.40625,156.6,59.925,0.008517,119.0,472.25,132.825,1591.5,17305.0,17340.0,4281.25,1048.8,864.25,14.53,1.0081,268.6,108.859375,127.5,161.53125,156.53125,24.2,477.75,16307.0,159.78,131.28,154.24,33.05,33.47,3018.0,111.62,29.1,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.04,1101.9,2.016,1.0486,2.479,881.0,1.1309,13.925,421.0
2016-01-08 15:33:00,0.6962,29.67,1.4516,357.25,2998.0,0.7068,61.45,1920.5,1.0933,119.4140625,156.6,59.925,0.0085185,119.0,472.25,132.825,1591.2,17300.0,17330.0,4281.0,1048.3,864.25,14.53,1.0082,268.6,108.859375,127.5,161.5625,156.5625,24.25,477.75,16306.0,159.79,131.28,154.24,33.02,33.45,3017.0,111.62,29.1,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.04,1102.3,2.016,1.0488,2.481,881.0,1.1309,13.93,421.0
2016-01-08 15:34:00,0.6962,29.67,1.4516,357.25,2998.0,0.7069,61.45,1922.25,1.0933,119.421875,156.6,59.925,0.008517499999999999,119.0,472.25,132.825,1592.1,17310.0,17340.0,4284.5,1049.1,864.25,14.53,1.0081,268.6,108.859375,127.53125,161.65625,156.65625,24.15,477.75,16318.0,159.8,131.28,154.24,33.04,33.46,3019.0,111.62,29.05,310.75,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.05,1103.0,2.0155,1.0483,2.478,881.0,1.1307,13.935,421.0
2016-01-08 15:35:00,0.6962,29.67,1.4517,357.25,2998.0,0.707,61.45,1921.25,1.0936,119.421875,156.6,59.925,0.008517499999999999,119.0,472.25,132.825,1591.7,17300.0,17335.0,4281.5,1048.4,864.25,14.53,1.0083,268.6,108.859375,127.53125,161.71875,156.65625,24.25,477.75,16314.0,159.78,131.28,154.28,33.07,33.48,3018.0,111.62,29.15,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.05,1102.6,2.016,1.0488,2.476,881.3,1.1315,13.935,421.0
2016-01-08 15:36:00,0.6961,29.67,1.4519,357.25,2998.0,0.7069,61.45,1919.5,1.0936,119.4140625,156.6,59.925,0.0085185,119.0,472.25,132.825,1590.4,17295.0,17320.0,4276.75,1047.0,864.25,14.53,1.0087,268.6,108.859375,127.515625,161.6875,156.65625,24.35,477.75,16299.0,159.79,131.28,154.26,33.07,33.49,3012.0,111.62,29.25,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.05,1102.6,2.016,1.0491,2.476,881.3,1.1318,13.945,421.0
2016-01-08 15:37:00,0.696,29.67,1.4518,357.25,2998.0,0.707,61.45,1921.0,1.0937,119.40625,156.6,59.925,0.008518000000000001,119.0,472.25,132.825,1591.2,17295.0,17325.0,4281.0,1048.0,864.25,14.53,1.0085,268.6,108.859375,127.484375,161.625,156.59375,24.2,477.75,16312.0,159.79,131.28,154.26,33.07,33.49,3015.0,111.62,29.25,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.05,1102.4,2.017,1.0491,2.476,881.3,1.1316,13.94,421.0
2016-01-08 15:38:00,0.6961,29.67,1.4517,357.25,2998.0,0.7072,61.45,1922.0,1.0936,119.40625,156.6,59.925,0.008518000000000001,119.0,472.25,132.825,1591.8,17305.0,17335.0,4283.25,1048.4,864.25,14.53,1.0085,268.6,108.859375,127.5,161.625,156.59375,24.15,477.75,16320.0,159.79,131.28,154.26,33.07,33.49,3016.0,111.62,29.2,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.08,1102.4,2.017,1.0489,2.476,881.3,1.1308,13.935,421.0
2016-01-08 15:39:00,0.6961,29.67,1.4518,357.25,2998.0,0.7072,61.45,1921.75,1.0937,119.3984375,156.6,59.925,0.008518000000000001,119.0,472.25,132.825,1591.8,17305.0,17335.0,4282.5,1048.0,864.25,14.53,1.0085,268.6,108.859375,127.484375,161.59375,156.59375,24.2,477.75,16315.0,159.79,131.28,154.22,33.08,33.48,3016.0,111.62,29.2,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.07,1102.3,2.017,1.0486,2.475,881.3,1.1289,13.94,421.0
2016-01-08 15:40:00,0.6961,29.67,1.4519,357.25,2998.0,0.7072,61.45,1919.5,1.0937,119.40625,156.6,59.925,0.0085185,119.0,472.25,132.825,1589.9,17290.0,17320.0,4278.25,1047.1,864.25,14.53,1.0086,268.6,108.859375,127.5,161.65625,156.65625,24.3,477.75,16300.0,159.79,131.28,154.22,33.08,33.5,3012.0,111.62,29.2,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.07,1102.4,2.017,1.0485,2.4730000000000003,881.6,1.1289,13.94,421.0
2016-01-08 15:41:00,0.696,29.67,1.4518,357.25,2998.0,0.7071,61.45,1920.5,1.0937,119.40625,156.6,59.925,0.008518000000000001,119.0,472.25,132.825,1590.8,17295.0,17325.0,4280.75,1047.5,864.25,14.53,1.0086,268.6,108.859375,127.5,161.6875,156.625,24.25,477.75,16307.0,159.79,131.28,154.3,33.08,33.49,3013.0,111.62,29.2,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.06,1102.4,2.017,1.0485,2.471,881.6,1.1285,13.94,421.0
2016-01-08 15:42:00,0.6958,29.67,1.4518,357.25,2998.0,0.7071,61.45,1917.5,1.0937,119.4140625,156.6,59.925,0.00852,119.0,472.25,132.825,1588.5,17275.0,17300.0,4274.5,1045.8,864.25,14.53,1.0088,268.6,108.859375,127.515625,161.75,156.71875,24.45,477.75,16281.0,159.81,131.28,154.3,33.02,33.45,3006.0,111.62,29.3,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.02,1102.6,2.0165,1.0476,2.474,881.4,1.1273,13.94,421.0
2016-01-08 15:43:00,0.6959,29.67,1.4518,357.25,2998.0,0.7071,61.45,1918.5,1.0938,119.4140625,156.6,59.925,0.0085195,119.0,472.25,132.825,1588.8,17275.0,17305.0,4275.75,1046.3,864.25,14.53,1.0087,268.6,108.859375,127.515625,161.71875,156.65625,24.4,477.75,16287.0,159.8,131.28,154.3,33.02,33.46,3006.0,111.62,29.35,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.03,1102.7,2.0165,1.0479,2.475,881.4,1.1272,13.935,421.0
2016-01-08 15:44:00,0.6959,29.67,1.4518,357.25,2998.0,0.7072,61.45,1919.25,1.0938,119.4140625,156.6,59.925,0.0085205,119.0,472.25,132.825,1588.9,17270.0,17300.0,4277.25,1046.9,864.25,14.53,1.0088,268.6,108.859375,127.515625,161.6875,156.65625,24.35,477.75,16295.0,159.79,131.28,154.3,33.03,33.48,3008.0,111.62,29.35,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.02,1102.4,2.016,1.0476,2.475,881.4,1.1273,13.935,421.0
2016-01-08 15:45:00,0.696,29.67,1.4518,357.25,2998.0,0.7072,61.45,1918.75,1.0938,119.4140625,156.6,59.925,0.008520999999999999,119.0,472.25,132.825,1588.9,17270.0,17305.0,4275.5,1046.5,864.25,14.53,1.0086,268.6,108.859375,127.515625,161.65625,156.625,24.35,477.75,16294.0,159.79,131.28,154.3,33.03,33.46,3007.0,111.62,29.35,311.0,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.02,1102.5,2.0165,1.0476,2.476,881.4,1.1271,13.94,421.0
2016-01-08 15:46:00,0.6959,29.67,1.4517,357.25,2998.0,0.707,61.45,1918.75,1.0937,119.4140625,156.6,59.925,0.0085195,119.0,472.25,132.825,1587.6,17275.0,17305.0,4275.0,1046.1,864.25,14.53,1.0087,268.6,108.859375,127.515625,161.65625,156.65625,24.35,477.75,16294.0,159.79,131.29,154.3,33.01,33.45,3006.0,111.62,29.4,310.75,1.0497,1.129,1438.0,151.29,33.5,2152.0,33.0,1102.9,2.017,1.0469,2.476,881.6,1.1273,13.94,421.0
2016-01-08 15:47:00,0.6958,29.67,1.4519,357.25,2998.0,0.707,61.45,1917.0,1.0936,119.4140625,156.6,59.925,0.00852,119.0,472.25,132.825,1587.5,17270.0,17300.0,4270.0,1045.2,864.25,14.53,1.0084,268.6,108.859375,127.5,161.65625,156.65625,24.5,477.75,16281.0,159.82,131.29,154.3,32.95,33.4,3003.0,111.62,29.4,310.5,1.0497,1.1268,1438.0,151.29,33.43,2152.0,32.95,1102.9,2.016,1.0465,2.477,881.3,1.1251,13.94,421.0
2016-01-08 15:48:00,0.6958,29.67,1.4519,357.25,2998.0,0.7069,61.45,1916.75,1.0937,119.421875,156.6,59.925,0.0085205,119.0,472.25,132.825,1587.2,17265.0,17300.0,4268.75,1044.8,864.25,14.53,1.0086,268.6,108.859375,127.53125,161.71875,156.6875,24.55,477.75,16277.0,159.81,131.29,154.3,32.92,33.36,3005.0,111.62,29.45,310.5,1.0497,1.1268,1438.0,151.29,33.39,2152.0,32.93,1102.9,2.0165,1.046,2.477,880.6,1.1251,13.94,421.0
2016-01-08 15:49:00,0.6957,29.67,1.4523,357.25,2998.0,0.7069,61.45,1916.0,1.0936,119.4296875,156.6,59.925,0.00852,119.0,472.25,132.825,1587.4,17265.0,17300.0,4267.0,1044.1,864.25,14.53,1.008,268.6,108.859375,127.515625,161.71875,156.6875,24.6,477.75,16270.0,159.83,131.29,154.3,32.91,33.37,3005.0,111.62,29.5,310.25,1.0497,1.1268,1438.0,151.29,33.36,2152.0,32.92,1103.0,2.0165,1.0456,2.479,880.8,1.1248,13.94,421.0
2016-01-08 15:50:00,0.6958,29.67,1.4524,357.25,2998.0,0.7069,61.45,1914.5,1.0936,119.4296875,156.6,59.925,0.008522,119.0,472.25,132.825,1586.4,17255.0,17290.0,4262.25,1044.1,864.25,14.53,1.0082,268.6,108.859375,127.53125,161.75,156.71875,24.75,477.75,16265.0,159.84,131.29,154.32,32.93,33.37,3003.0,111.62,29.5,310.25,1.0497,1.1268,1438.0,151.29,33.36,2152.0,32.92,1103.3,2.0165,1.0459,2.48,881.4,1.1256,13.945,421.0
2016-01-08 15:51:00,0.6956,29.67,1.4523,357.25,2998.0,0.707,61.45,1916.0,1.0936,119.4296875,156.6,59.925,0.0085195,119.0,472.25,132.825,1586.9,17260.0,17285.0,4266.25,1044.2,864.25,14.53,1.008,268.6,108.859375,127.53125,161.75,156.6875,24.6,477.75,16274.0,159.84,131.29,154.32,32.92,33.36,3005.0,111.62,29.55,310.25,1.0497,1.1268,1438.0,151.29,33.36,2152.0,32.91,1103.7,2.016,1.0451,2.48,881.4,1.1251,13.95,421.0
2016-01-08 15:52:00,0.6956,29.67,1.4527,357.25,2998.0,0.7069,61.45,1915.0,1.0936,119.421875,156.6,59.925,0.0085195,119.0,472.25,132.825,1586.4,17260.0,17290.0,4264.25,1043.8,864.25,14.53,1.008,268.6,108.8671875,127.515625,161.71875,156.6875,24.7,477.75,16263.0,159.83,131.29,154.32,32.87,33.34,3003.0,111.62,29.55,310.0,1.0497,1.1268,1438.0,151.29,33.33,2152.0,32.88,1103.9,2.016,1.0449,2.481,881.4,1.1255,13.95,421.0
2016-01-08 15:53:00,0.6957,29.67,1.4528,357.25,2998.0,0.7069,61.45,1915.75,1.0933,119.4140625,156.6,59.925,0.008517,119.0,472.25,132.825,1586.6,17270.0,17305.0,4266.75,1043.7,864.25,14.53,1.0076,268.6,108.859375,127.5,161.65625,156.625,24.6,477.75,16270.0,159.83,131.29,154.3,32.86,33.33,3004.0,111.62,29.5,310.0,1.0497,1.1268,1438.0,151.29,33.33,2152.0,32.86,1103.4,2.016,1.045,2.478,881.2,1.1255,13.945,421.0
2016-01-08 15:54:00,0.6955,29.67,1.4528,357.25,2998.0,0.7068,61.45,1914.75,1.0934,119.421875,156.6,59.925,0.0085185,119.0,472.25,132.825,1586.1,17260.0,17295.0,4264.5,1042.4,864.25,14.53,1.0078,268.6,108.859375,127.515625,161.625,156.59375,24.65,477.75,16263.0,159.82,131.29,154.3,32.86,33.33,3003.0,111.62,29.5,310.0,1.0497,1.1268,1438.0,151.29,33.33,2152.0,32.87,1103.2,2.016,1.045,2.48,881.4,1.1255,13.945,421.0
2016-01-08 15:55:00,0.6954,29.67,1.4527,357.25,2998.0,0.7068,61.45,1911.75,1.0935,119.421875,156.6,59.925,0.008519,119.0,472.25,132.825,1584.6,17250.0,17280.0,4260.5,1041.2,864.25,14.53,1.0078,268.6,108.859375,127.515625,161.65625,156.59375,24.9,477.75,16241.0,159.83,131.29,154.28,32.87,33.33,3000.0,111.62,29.55,310.0,1.0497,1.1268,1438.0,151.29,33.35,2152.0,32.88,1103.4,2.0155,1.0451,2.48,881.3,1.1257,13.94,421.0
2016-01-08 15:56:00,0.6952,29.67,1.4527,357.25,2998.0,0.7067,61.45,1912.25,1.0934,119.421875,156.6,59.925,0.00852,119.0,472.25,132.825,1585.4,17250.0,17280.0,4259.5,1040.8,864.25,14.53,1.0078,268.6,108.859375,127.484375,161.59375,156.59375,24.95,477.75,16240.0,159.83,131.28,154.3,32.89,33.34,3000.0,111.62,29.65,310.0,1.0497,1.1268,1438.0,151.29,33.34,2152.0,32.88,1103.3,2.0155,1.0451,2.48,881.3,1.1249,13.945,421.0
2016-01-08 15:57:00,0.6953,29.67,1.4528,357.25,2998.0,0.7068,61.45,1912.0,1.0937,119.4296875,156.6,59.925,0.00852,119.0,472.25,132.825,1584.9,17250.0,17285.0,4260.5,1040.4,864.25,14.53,1.008,268.6,108.8671875,127.53125,161.65625,156.625,25.05,477.75,16237.0,159.83,131.28,154.3,32.9,33.36,2997.0,111.62,29.8,310.5,1.0497,1.1268,1438.0,151.29,33.34,2152.0,32.89,1103.6,2.016,1.0462,2.479,881.3,1.1251,13.945,421.0
2016-01-08 15:58:00,0.6954,29.67,1.4528,357.25,2998.0,0.7068,61.45,1911.25,1.0937,119.4296875,156.6,59.925,0.008522,119.0,472.25,132.825,1584.9,17235.0,17275.0,4258.75,1040.6,864.25,14.53,1.0081,268.6,108.859375,127.53125,161.65625,156.65625,25.05,477.75,16228.0,159.82,131.28,154.3,32.89,33.38,2998.0,111.62,30.0,310.5,1.0497,1.1268,1438.0,151.29,33.34,2152.0,32.9,1103.4,2.0155,1.0465,2.479,881.3,1.1248,13.945,421.0
2016-01-08 15:59:00,0.6953,29.67,1.4528,357.25,2998.0,0.7069,61.45,1911.75,1.0938,119.4375,156.6,59.925,0.008522499999999999,119.0,472.25,132.825,1586.3,17245.0,17275.0,4258.75,1040.5,864.25,14.53,1.0081,268.6,108.8671875,127.53125,161.6875,156.625,24.95,477.75,16233.0,159.85,131.28,154.3,32.89,33.37,3001.0,111.62,29.95,310.5,1.0497,1.1268,1438.0,151.29,33.34,2152.0,32.89,1103.6,2.015,1.0468,2.478,881.1,1.1247,13.945,421.0
2016-01-08 16:00:00,0.6954,29.67,1.4527,357.25,2998.0,0.7068,61.45,1913.75,1.0936,119.4375,156.6,59.925,0.008520999999999999,119.0,472.25,132.825,1586.1,17265.0,17295.0,4261.5,1041.6,864.25,14.53,1.008,268.6,108.8671875,127.53125,161.65625,156.625,24.75,477.75,16251.0,159.81,131.27,154.32,32.9,33.38,3003.0,111.615,29.7,310.5,1.0497,1.1268,1438.0,151.29,33.36,2152.0,32.91,1103.8,2.016,1.0469,2.476,881.6,1.1247,13.945,421.0
2016-01-08 16:01:00,0.6953,29.67,1.4527,357.25,2998.0,0.7067,61.45,1911.25,1.0938,119.4375,156.6,59.925,0.0085215,119.0,472.25,132.825,1585.3,17245.0,17280.0,4258.75,1041.5,864.25,14.53,1.0081,268.6,108.8671875,127.546875,161.6875,156.65625,25.1,477.75,16231.0,159.81,131.27,154.32,32.9,33.35,3003.0,111.615,29.7,310.5,1.0497,1.1268,1438.0,151.29,33.36,2152.0,32.88,1103.5,2.015,1.0464,2.478,881.6,1.1246,13.945,421.0
2016-01-08 16:02:00,0.6954,29.67,1.4526,357.25,2998.0,0.7068,61.45,1912.25,1.0937,119.4296875,156.6,59.925,0.0085195,119.0,472.25,132.825,1585.8,17255.0,17290.0,4261.5,1042.2,864.25,14.53,1.0081,268.6,108.8671875,127.53125,161.71875,156.6875,25.0,477.75,16239.0,159.81,131.27,154.32,32.88,33.37,3003.0,111.615,29.7,310.5,1.0497,1.1268,1438.0,151.29,33.36,2152.0,32.88,1103.3,2.015,1.0462,2.477,881.0,1.1246,13.94,421.0
2016-01-08 16:03:00,0.6956,29.67,1.4526,357.25,2998.0,0.7068,61.45,1912.5,1.0938,119.4453125,156.6,59.925,0.0085195,119.0,472.25,132.825,1586.8,17265.0,17300.0,4261.75,1042.5,864.25,14.53,1.0081,268.6,108.8671875,127.546875,161.71875,156.65625,24.9,477.75,16242.0,159.81,131.27,154.32,32.88,33.36,3003.0,111.615,29.7,310.5,1.0497,1.1268,1438.0,151.29,33.36,2152.0,32.88,1103.3,2.0165,1.0462,2.478,881.0,1.1258,13.945,421.0
2016-01-08 16:04:00,0.6957,29.67,1.4524,357.25,2998.0,0.7069,61.45,1910.5,1.0938,119.4453125,156.6,59.925,0.0085205,119.0,472.25,132.825,1586.8,17250.0,17290.0,4258.0,1041.7,864.25,14.53,1.0081,268.6,108.875,127.546875,161.71875,156.6875,25.0,477.75,16227.0,159.81,131.27,154.32,32.88,33.34,3001.0,111.615,29.7,310.25,1.0497,1.1268,1438.0,151.29,33.36,2152.0,32.88,1103.5,2.0165,1.0464,2.476,881.0,1.1257,13.945,421.0
2016-01-08 16:05:00,0.6956,29.67,1.4524,357.25,2998.0,0.7068,61.45,1911.0,1.0938,119.4453125,156.6,59.925,0.008520999999999999,119.0,472.25,132.825,1586.8,17260.0,17290.0,4260.0,1041.6,864.25,14.53,1.0081,268.6,108.875,127.546875,161.71875,156.6875,25.0,477.75,16232.0,159.81,131.27,154.32,32.89,33.34,3001.0,111.615,29.7,310.25,1.0497,1.1268,1438.0,151.29,33.36,2152.0,32.89,1103.3,2.016,1.0462,2.477,881.2,1.1246,13.935,421.0
2016-01-08 16:06:00,0.6956,29.67,1.4522,357.25,2998.0,0.7066,61.45,1911.75,1.0938,119.4453125,156.6,59.925,0.0085185,119.0,472.25,132.825,1586.8,17265.0,17290.0,4261.5,1041.9,864.25,14.53,1.0081,268.6,108.875,127.5625,161.71875,156.6875,24.95,477.75,16238.0,159.81,131.27,154.32,32.89,33.34,3001.0,111.615,29.7,310.25,1.0497,1.1268,1438.0,151.29,33.33,2152.0,32.88,1103.1,2.0155,1.0464,2.475,881.2,1.1253,13.935,421.0
