,@AD#,@BP#,@CD#,@ES#,@EU#,@FV#,@JY#,@NIY#,@NKD#,@NQ#,@RTY#,@SF#,@TU#,@TY#,@UB#,@US#,@VX#,@YM#
2015-04-03 00:01:00,0.7567,1.4818,0.7953,2060.75,1.0882,120.3828125,0.008364,19395.0,19440.0,4306.5,1251.9,1.0445,109.625,129.125,170.28125,164.375,15.6,17682.0
2015-04-03 00:02:00,0.7567,1.4818,0.7953,2060.75,1.0883,120.3828125,0.008362999999999999,19395.0,19440.0,4307.25,1251.9,1.0445,109.625,129.125,170.28125,164.375,15.6,17684.0
2015-04-03 00:03:00,0.7567,1.4818,0.7953,2061.0,1.0883,120.3828125,0.008362999999999999,19395.0,19435.0,4307.25,1251.9,1.0445,109.625,129.125,170.28125,164.375,15.6,17687.0
2015-04-03 00:04:00,0.7567,1.4818,0.7953,2061.0,1.0883,120.3828125,0.008362999999999999,19395.0,19435.0,4307.75,1251.9,1.0445,109.625,129.125,170.28125,164.375,15.6,17684.0
2015-04-03 00:05:00,0.7567,1.4818,0.7953,2061.0,1.0883,120.3828125,0.008362999999999999,19395.0,19435.0,4307.75,1251.9,1.0445,109.625,129.125,170.28125,164.375,15.6,17687.0
2015-04-03 00:06:00,0.7565,1.4818,0.7953,2060.75,1.0883,120.3828125,0.008362999999999999,19395.0,19435.0,4307.5,1251.9,1.0445,109.625,129.125,170.28125,164.375,15.6,17687.0
2015-04-03 00:07:00,0.7566,1.4818,0.7953,2060.25,1.0883,120.3828125,0.008365000000000001,19375.0,19415.0,4306.0,1251.9,1.0445,109.625,129.140625,170.28125,164.375,15.6,17677.0
2015-04-03 00:08:00,0.7568,1.4818,0.7953,2060.0,1.0883,120.390625,0.008364,19375.0,19415.0,4306.5,1251.9,1.0445,109.625,129.140625,170.28125,164.375,15.6,17678.0
2015-04-03 00:09:00,0.7569,1.4818,0.7953,2060.0,1.0883,120.390625,0.008364,19380.0,19415.0,4306.5,1251.9,1.0445,109.625,129.140625,170.28125,164.375,15.6,17678.0
2015-04-03 00:10:00,0.757,1.4818,0.7953,2060.25,1.0883,120.390625,0.008364,19380.0,19415.0,4306.0,1251.9,1.0445,109.625,129.140625,170.28125,164.375,15.6,17676.0
2015-04-03 00:11:00,0.7571,1.4818,0.7955,2060.25,1.0883,120.390625,0.008364,19385.0,19425.0,4306.0,1251.9,1.0445,109.625,129.140625,170.28125,164.375,15.6,17679.0
2015-04-03 00:12:00,0.757,1.4818,0.7955,2060.0,1.0883,120.3984375,0.008364,19380.0,19420.0,4306.5,1251.9,1.0445,109.625,129.171875,170.28125,164.375,15.6,17680.0
2015-04-03 00:13:00,0.7571,1.4818,0.7955,2060.0,1.0883,120.3984375,0.008364,19385.0,19425.0,4306.75,1251.9,1.0445,109.625,129.15625,170.28125,164.375,15.6,17675.0
2015-04-03 00:14:00,0.7571,1.4821,0.7956,2060.5,1.0886,120.3984375,0.008364,19385.0,19425.0,4306.75,1251.9,1.0445,109.625,129.171875,170.28125,164.375,15.6,17681.0
2015-04-03 00:15:00,0.757,1.4821,0.7956,2060.75,1.0885,120.3984375,0.008364,19385.0,19425.0,4308.0,1251.9,1.0445,109.625,129.171875,170.28125,164.375,15.6,17683.0
2015-04-03 00:16:00,0.757,1.4821,0.7956,2060.75,1.0885,120.3984375,0.008364,19390.0,19430.0,4307.0,1251.9,1.0445,109.625,129.171875,170.28125,164.375,15.6,17683.0
2015-04-03 00:17:00,0.7571,1.4821,0.7956,2060.75,1.0886,120.3984375,0.008364,19390.0,19430.0,4307.75,1251.9,1.0445,109.625,129.171875,170.28125,164.375,15.6,17683.0
2015-04-03 00:18:00,0.7571,1.4821,0.7956,2060.5,1.0885,120.390625,0.008362999999999999,19390.0,19430.0,4308.0,1251.9,1.0445,109.625,129.15625,170.28125,164.375,15.6,17683.0
2015-04-03 00:19:00,0.7571,1.4822,0.7956,2060.5,1.0885,120.3828125,0.008362999999999999,19390.0,19425.0,4307.5,1251.9,1.0446,109.625,129.15625,170.28125,164.375,15.6,17683.0
2015-04-03 00:20:00,0.7571,1.4822,0.7956,2060.5,1.0885,120.3828125,0.008362999999999999,19385.0,19425.0,4307.5,1251.9,1.0446,109.625,129.15625,170.28125,164.375,15.6,17683.0
2015-04-03 00:21:00,0.757,1.4822,0.7956,2060.75,1.0885,120.3828125,0.008362999999999999,19385.0,19425.0,4307.5,1251.9,1.0446,109.625,129.15625,170.28125,164.375,15.6,17683.0
2015-04-03 00:22:00,0.7571,1.4822,0.7956,2060.75,1.0887,120.3828125,0.008364,19385.0,19425.0,4307.5,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17683.0
2015-04-03 00:23:00,0.7571,1.4822,0.7956,2060.75,1.0887,120.3828125,0.008364,19385.0,19425.0,4307.5,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17683.0
2015-04-03 00:24:00,0.7571,1.4822,0.7956,2060.75,1.0887,120.3828125,0.008364,19390.0,19430.0,4307.25,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17684.0
2015-04-03 00:25:00,0.7569,1.4822,0.7956,2060.5,1.0887,120.3828125,0.008364,19395.0,19435.0,4307.25,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17680.0
2015-04-03 00:26:00,0.7568,1.4822,0.7956,2060.5,1.0887,120.3828125,0.008364,19390.0,19430.0,4306.75,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17680.0
2015-04-03 00:27:00,0.7568,1.4822,0.7956,2060.25,1.0889,120.3828125,0.008364,19390.0,19425.0,4306.25,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17680.0
2015-04-03 00:28:00,0.7568,1.4822,0.7955,2060.0,1.0889,120.3828125,0.008365000000000001,19385.0,19425.0,4306.5,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17675.0
2015-04-03 00:29:00,0.7568,1.4822,0.7955,2060.0,1.0889,120.3828125,0.008365000000000001,19385.0,19425.0,4306.5,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17677.0
2015-04-03 00:30:00,0.7567,1.4822,0.7955,2059.75,1.0889,120.3828125,0.008365000000000001,19385.0,19425.0,4306.25,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17672.0
2015-04-03 00:31:00,0.7567,1.4822,0.7955,2059.5,1.0889,120.3828125,0.008365000000000001,19380.0,19415.0,4305.25,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17669.0
2015-04-03 00:32:00,0.7567,1.4822,0.7955,2059.5,1.0889,120.3828125,0.008365000000000001,19380.0,19420.0,4305.5,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17666.0
2015-04-03 00:33:00,0.7567,1.4822,0.7953,2059.5,1.0888,120.3828125,0.008364,19390.0,19430.0,4306.0,1251.9,1.0444,109.625,129.15625,170.28125,164.375,15.6,17666.0
2015-04-03 00:34:00,0.7566,1.4822,0.7953,2059.25,1.0888,120.3828125,0.008364,19390.0,19430.0,4304.75,1251.7,1.0444,109.625,129.15625,170.28125,164.375,15.6,17662.0
2015-04-03 00:35:00,0.7566,1.4821,0.7953,2059.0,1.0889,120.3828125,0.008364,19405.0,19440.0,4304.5,1251.7,1.0444,109.625,129.15625,170.28125,164.375,15.6,17658.0
2015-04-03 00:36:00,0.7566,1.4821,0.7953,2059.0,1.0889,120.3828125,0.008364,19400.0,19435.0,4304.5,1251.7,1.0444,109.625,129.171875,170.28125,164.375,15.6,17657.0
2015-04-03 00:37:00,0.7567,1.4821,0.7953,2058.75,1.0889,120.3828125,0.008365000000000001,19400.0,19435.0,4304.5,1251.7,1.0446,109.625,129.171875,170.28125,164.375,15.6,17655.0
2015-04-03 00:38:00,0.7567,1.4821,0.7953,2058.75,1.089,120.3828125,0.008368,19395.0,19435.0,4304.25,1251.7,1.0447,109.625,129.171875,170.28125,164.375,15.6,17654.0
2015-04-03 00:39:00,0.7567,1.4822,0.7953,2058.75,1.089,120.3828125,0.008368,19395.0,19435.0,4304.75,1251.7,1.0449,109.625,129.15625,170.28125,164.375,15.6,17653.0
2015-04-03 00:40:00,0.7566,1.4821,0.7953,2059.0,1.0887,120.3828125,0.008368,19395.0,19435.0,4304.5,1251.5,1.0449,109.625,129.15625,170.28125,164.375,15.6,17654.0
2015-04-03 00:41:00,0.7567,1.4821,0.7953,2059.0,1.0887,120.3828125,0.008368,19400.0,19440.0,4304.75,1251.5,1.0449,109.625,129.15625,170.28125,164.375,15.6,17654.0
2015-04-03 00:42:00,0.7567,1.4821,0.7952,2059.0,1.0887,120.3828125,0.008367,19400.0,19440.0,4304.75,1251.5,1.0449,109.625,129.15625,170.28125,164.375,15.6,17656.0
2015-04-03 00:43:00,0.7567,1.4821,0.7952,2059.0,1.0887,120.3828125,0.008366,19400.0,19440.0,4304.75,1251.5,1.0449,109.625,129.15625,170.28125,164.40625,15.65,17655.0
2015-04-03 00:44:00,0.7567,1.4821,0.7952,2058.75,1.0887,120.3828125,0.008366,19400.0,19440.0,4304.5,1251.5,1.0449,109.625,129.15625,170.28125,164.40625,15.65,17652.0
2015-04-03 00:45:00,0.7567,1.4821,0.7952,2058.75,1.0887,120.3828125,0.008366,19400.0,19440.0,4305.0,1251.5,1.0449,109.625,129.15625,170.28125,164.40625,15.65,17654.0
2015-04-03 00:46:00,0.7566,1.4821,0.7952,2059.0,1.0886,120.390625,0.008367,19395.0,19435.0,4305.0,1251.5,1.0449,109.625,129.15625,170.28125,164.40625,15.65,17654.0
2015-04-03 00:47:00,0.7565,1.4819,0.7952,2059.0,1.0885,120.390625,0.008366,19400.0,19435.0,4305.5,1251.5,1.0449,109.625,129.171875,170.28125,164.40625,15.65,17654.0
2015-04-03 00:48:00,0.7567,1.4818,0.7952,2059.0,1.0885,120.390625,0.008366,19400.0,19435.0,4305.5,1251.5,1.0449,109.625,129.171875,170.28125,164.40625,15.65,17654.0
2015-04-03 00:49:00,0.7567,1.4819,0.7952,2059.25,1.0885,120.390625,0.008366,19400.0,19435.0,4305.75,1251.5,1.0449,109.625,129.171875,170.28125,164.40625,15.65,17657.0
2015-04-03 00:50:00,0.7567,1.4819,0.7952,2059.0,1.0887,120.390625,0.008366,19400.0,19440.0,4305.75,1251.5,1.0449,109.625,129.171875,170.28125,164.40625,15.65,17655.0
2015-04-03 00:51:00,0.7568,1.4819,0.7953,2059.0,1.0887,120.390625,0.008367,19400.0,19440.0,4305.75,1251.5,1.0449,109.625,129.171875,170.28125,164.40625,15.65,17655.0
2015-04-03 00:52:00,0.7569,1.4821,0.7953,2059.25,1.0889,120.390625,0.008367,19400.0,19440.0,4305.75,1251.5,1.0447,109.625,129.171875,170.28125,164.375,15.65,17657.0
2015-04-03 00:53:00,0.7571,1.4821,0.7953,2059.25,1.0889,120.390625,0.008367,19400.0,19440.0,4305.75,1251.5,1.0447,109.625,129.171875,170.28125,164.375,15.65,17657.0
2015-04-03 00:54:00,0.757,1.4822,0.7954,2059.25,1.089,120.390625,0.008367,19400.0,19440.0,4306.0,1251.5,1.045,109.625,129.171875,170.28125,164.375,15.65,17661.0
2015-04-03 00:55:00,0.757,1.4822,0.7954,2059.25,1.0891,120.3984375,0.008367,19400.0,19440.0,4306.0,1251.5,1.045,109.625,129.171875,170.28125,164.375,15.65,17660.0
2015-04-03 00:56:00,0.7569,1.4822,0.7952,2059.75,1.089,120.3984375,0.008367,19405.0,19445.0,4306.5,1251.5,1.045,109.625,129.171875,170.28125,164.375,15.65,17665.0
2015-04-03 00:57:00,0.7568,1.4821,0.7952,2059.75,1.0889,120.3984375,0.008365000000000001,19405.0,19445.0,4306.5,1251.5,1.045,109.625,129.171875,170.28125,164.375,15.65,17668.0
2015-04-03 00:58:00,0.7568,1.4821,0.7952,2059.5,1.0889,120.3984375,0.008365000000000001,19405.0,19445.0,4306.5,1251.5,1.045,109.625,129.171875,170.28125,164.375,15.65,17666.0
2015-04-03 00:59:00,0.7568,1.4821,0.7952,2059.75,1.0889,120.3984375,0.008365000000000001,19410.0,19445.0,4306.5,1251.5,1.045,109.625,129.171875,170.28125,164.375,15.65,17665.0
2015-04-03 01:00:00,0.7568,1.4821,0.7952,2059.75,1.0889,120.3984375,0.008366,19410.0,19445.0,4306.5,1251.5,1.0456,109.625,129.171875,170.28125,164.40625,15.65,17665.0
2015-04-03 01:01:00,0.7568,1.4821,0.7952,2059.75,1.089,120.3984375,0.008366,19405.0,19445.0,4306.5,1251.9,1.0457,109.625,129.171875,170.28125,164.40625,15.65,17665.0
2015-04-03 01:02:00,0.757,1.4821,0.7952,2059.5,1.089,120.3984375,0.008366,19395.0,19435.0,4306.5,1251.9,1.0457,109.625,129.171875,170.28125,164.40625,15.65,17663.0
2015-04-03 01:03:00,0.7571,1.4822,0.7953,2059.75,1.0891,120.3984375,0.008367,19395.0,19425.0,4306.5,1251.9,1.0457,109.625,129.171875,170.28125,164.40625,15.65,17663.0
2015-04-03 01:04:00,0.7571,1.4822,0.7953,2059.75,1.0891,120.3984375,0.008367,19395.0,19435.0,4306.5,1251.9,1.0457,109.625,129.171875,170.28125,164.40625,15.65,17666.0
2015-04-03 01:05:00,0.757,1.4822,0.7953,2060.25,1.0891,120.3984375,0.008365000000000001,19400.0,19435.0,4307.75,1251.9,1.0457,109.625,129.171875,170.28125,164.40625,15.65,17669.0
2015-04-03 01:06:00,0.7571,1.4822,0.7953,2060.25,1.089,120.3984375,0.008366,19400.0,19435.0,4307.25,1251.9,1.0457,109.625,129.171875,170.28125,164.40625,15.65,17668.0
2015-04-03 01:07:00,0.7574,1.4823,0.7954,2060.0,1.0891,120.3984375,0.008366,19400.0,19435.0,4307.0,1251.9,1.0456,109.625,129.171875,170.28125,164.40625,15.65,17668.0
2015-04-03 01:08:00,0.7577,1.4823,0.7954,2060.5,1.0892,120.3984375,0.008366,19415.0,19455.0,4307.5,1252.4,1.0456,109.625,129.15625,170.28125,164.40625,15.6,17670.0
2015-04-03 01:09:00,0.7573,1.4822,0.7953,2060.75,1.0887,120.3984375,0.008362999999999999,19430.0,19470.0,4307.75,1253.3,1.0456,109.625,129.171875,170.28125,164.40625,15.6,17671.0
2015-04-03 01:10:00,0.7573,1.4822,0.7954,2060.25,1.0888,120.3984375,0.008364,19425.0,19465.0,4306.5,1253.3,1.0456,109.625,129.171875,170.28125,164.40625,15.6,17669.0
2015-04-03 01:11:00,0.7574,1.4822,0.7954,2060.25,1.0888,120.3984375,0.008364,19425.0,19465.0,4306.5,1253.3,1.0456,109.625,129.171875,170.28125,164.40625,15.6,17669.0
2015-04-03 01:12:00,0.7574,1.4822,0.7954,2060.25,1.0889,120.3984375,0.008365000000000001,19425.0,19465.0,4306.5,1253.3,1.0456,109.625,129.171875,170.28125,164.40625,15.6,17670.0
2015-04-03 01:13:00,0.7573,1.4822,0.7954,2060.0,1.0889,120.3984375,0.008365000000000001,19410.0,19445.0,4306.25,1252.6,1.0456,109.625,129.171875,170.28125,164.40625,15.6,17668.0
2015-04-03 01:14:00,0.7573,1.4822,0.7954,2060.25,1.0889,120.3984375,0.008365000000000001,19415.0,19450.0,4306.25,1252.6,1.0456,109.625,129.171875,170.28125,164.40625,15.6,17668.0
2015-04-03 01:15:00,0.7572,1.4822,0.7954,2060.25,1.089,120.3984375,0.008365000000000001,19415.0,19450.0,4306.25,1252.6,1.0456,109.625,129.171875,170.28125,164.40625,15.6,17668.0
2015-04-03 01:16:00,0.7572,1.4824,0.7954,2060.25,1.089,120.3984375,0.008365000000000001,19405.0,19445.0,4306.25,1252.6,1.0456,109.625,129.171875,170.28125,164.40625,15.6,17669.0
2015-04-03 01:17:00,0.7572,1.4824,0.7954,2060.25,1.089,120.3984375,0.008365000000000001,19410.0,19450.0,4306.25,1252.6,1.0456,109.625,129.171875,170.28125,164.40625,15.6,17669.0
2015-04-03 01:18:00,0.7572,1.4824,0.7954,2060.5,1.089,120.3984375,0.008365000000000001,19420.0,19460.0,4306.25,1252.6,1.0456,109.625,129.171875,170.28125,164.40625,15.6,17670.0
2015-04-03 01:19:00,0.7572,1.4824,0.7954,2060.25,1.089,120.3984375,0.008365000000000001,19420.0,19460.0,4306.25,1252.6,1.0456,109.625,129.1875,170.28125,164.40625,15.6,17670.0
2015-04-03 01:20:00,0.7571,1.4824,0.7954,2060.0,1.089,120.3984375,0.008365000000000001,19420.0,19455.0,4306.5,1252.6,1.0456,109.625,129.1875,170.28125,164.40625,15.6,17669.0
2015-04-03 01:21:00,0.7572,1.4826,0.7954,2060.0,1.089,120.3984375,0.008365000000000001,19425.0,19465.0,4306.5,1252.6,1.0456,109.625,129.1875,170.28125,164.40625,15.6,17665.0
2015-04-03 01:22:00,0.7572,1.4827,0.7954,2060.0,1.089,120.3984375,0.008365000000000001,19425.0,19465.0,4306.5,1252.6,1.0456,109.625,129.1875,170.28125,164.40625,15.6,17667.0
