,@3N#,@AD#,@BO#,@BP#,@BTC#,@C#,@CC#,@CD#,@CT#,@ES#,@EU#,@FV#,@GF#,@HE#,@JY#,@KC#,@KW#,@LE#,@MFS#,@MME#,@NIY#,@NKD#,@NQ#,@RTY#,@S#,@SB#,@SF#,@SM#,@TN#,@TU#,@TY#,@UB#,@US#,@VX#,@W#,@YM#,BD#,BL#,BX#,CRD#,EB#,EX#,EZ#,FVS#,GAS#,IHO#,IRB#,OAT#,QBZ#,QC#,QCL#,QGC#,QHG#,QHO#,QNG#,QPL#,QRB#,QSI#,QW#
2021-01-08 05:31:00,116.40625,0.7781,43.69,1.3595,40385.0,495.75,2560.0,0.7888,80.0,3807.75,1.2257,125.6953125,137.375,69.525,0.0096345,119.4,598.75,114.9,2202.0,1345.6,28185.0,28210.0,12979.75,2099.4,1364.75,15.78,1.1308,433.9,153.984375,110.44140625,136.90625,205.4375,169.09375,23.2,648.0,31039.0,177.47,135.19,224.14,51.18,54.83,3629.0,112.285,21.0,442.75,1.552,1.4975,167.72,54.83,1711.0,51.17,1892.2,3.7015,1.552,2.66,1116.4,1.4981,26.64,437.0
2021-01-08 05:32:00,116.40625,0.7781,43.68,1.3597,40455.0,495.75,2560.0,0.7888,80.0,3807.5,1.2258,125.6953125,137.375,69.525,0.009635,119.4,598.75,114.9,2202.0,1345.4,28180.0,28210.0,12978.0,2099.9,1364.25,15.79,1.1308,433.9,153.984375,110.44140625,136.90625,205.40625,169.09375,23.2,648.0,31037.0,177.47,135.19,224.14,51.19,54.84,3628.0,112.285,21.0,442.75,1.552,1.4975,167.72,54.83,1711.0,51.18,1893.1,3.7015,1.5527,2.66,1116.4,1.4982,26.65,437.0
2021-01-08 05:33:00,116.40625,0.7782,43.66,1.3598,40415.0,495.75,2562.0,0.78885,80.01,3807.5,1.226,125.6875,137.375,69.525,0.009636,119.4,598.75,114.9,2202.0,1345.4,28180.0,28210.0,12978.25,2099.5,1364.0,15.78,1.1309,433.7,153.96875,110.4375,136.890625,205.375,169.09375,23.2,648.25,31036.0,177.45,135.19,224.12,51.17,54.82,3628.0,112.285,21.0,442.75,1.552,1.4975,167.7,54.83,1713.0,51.16,1893.6,3.7025,1.5527,2.661,1120.2,1.4982,26.68,437.2
2021-01-08 05:34:00,116.40625,0.77805,43.66,1.3597,40415.0,495.75,2561.0,0.7888,80.01,3806.5,1.2259,125.6875,137.375,69.525,0.0096345,119.55,598.5,114.9,2202.0,1345.3,28165.0,28190.0,12976.25,2099.6,1364.0,15.77,1.1309,433.6,153.953125,110.44140625,136.890625,205.34375,169.0625,23.2,647.5,31029.0,177.46,135.19,224.1,51.15,54.83,3627.0,112.285,21.0,442.75,1.552,1.4975,167.7,54.81,1713.0,51.16,1893.0,3.702,1.5529,2.661,1119.7,1.498,26.7,437.1
2021-01-08 05:35:00,116.40625,0.778,43.68,1.3596,40535.0,495.5,2561.0,0.78885,80.01,3806.75,1.2259,125.6796875,137.375,69.525,0.0096345,119.5,598.5,114.9,2202.0,1345.4,28165.0,28195.0,12979.25,2099.6,1364.25,15.77,1.1309,433.6,153.953125,110.4375,136.890625,205.3125,169.0625,23.2,647.25,31031.0,177.44,135.18,224.06,51.15,54.83,3626.0,112.285,21.0,443.0,1.552,1.4975,167.7,54.83,1713.0,51.17,1893.2,3.7015,1.5531,2.662,1119.4,1.4983,26.69,437.1
2021-01-08 05:36:00,116.40625,0.7781,43.69,1.3599,40845.0,495.5,2562.0,0.78895,80.01,3807.0,1.22575,125.6875,137.375,69.525,0.0096355,119.65,598.5,114.9,2202.0,1345.8,28160.0,28190.0,12978.0,2100.3,1364.25,15.77,1.131,433.6,153.953125,110.4375,136.890625,205.3125,169.0625,23.2,647.25,31033.0,177.44,135.17,224.06,51.15,54.84,3627.0,112.28,21.0,443.0,1.552,1.4975,167.7,54.86,1713.0,51.17,1892.7,3.7015,1.5536,2.662,1119.9,1.4982,26.69,437.1
2021-01-08 05:37:00,116.40625,0.77815,43.71,1.36,40835.0,495.5,2563.0,0.78895,80.01,3808.25,1.2258,125.6875,137.375,69.525,0.009635,119.5,598.5,114.9,2202.0,1346.1,28170.0,28190.0,12981.75,2102.0,1364.25,15.78,1.1309,433.5,153.9375,110.4375,136.890625,205.25,169.03125,23.1,647.0,31044.0,177.44,135.18,224.06,51.15,54.89,3628.0,112.28,21.0,443.5,1.5541,1.4975,167.7,54.86,1713.0,51.22,1892.2,3.702,1.5544,2.662,1119.5,1.4996,26.665,437.1
2021-01-08 05:38:00,116.40625,0.77825,43.73,1.3599,40745.0,496.0,2563.0,0.789,80.01,3808.75,1.22595,125.6875,137.375,69.525,0.009635,119.4,599.0,114.9,2202.0,1346.0,28185.0,28190.0,12982.75,2102.2,1365.25,15.78,1.131,433.8,153.921875,110.4375,136.875,205.21875,169.0,23.1,647.75,31051.0,177.42,135.18,224.02,51.15,54.88,3630.0,112.28,21.0,443.5,1.5541,1.4975,167.68,54.88,1713.0,51.21,1891.4,3.7015,1.554,2.656,1119.5,1.4995,26.675,437.1
2021-01-08 05:39:00,116.40625,0.77805,43.78,1.3597,40640.0,496.25,2562.0,0.78885,80.01,3807.75,1.2257,125.6875,137.375,69.525,0.009633,119.35,599.0,114.9,2202.0,1345.7,28180.0,28205.0,12978.75,2102.0,1365.75,15.78,1.1309,433.9,153.9375,110.4375,136.875,205.25,169.0,23.15,647.75,31042.0,177.43,135.17,224.04,51.19,54.86,3628.0,112.28,21.0,443.5,1.5541,1.4975,167.69,54.85,1711.0,51.19,1891.3,3.7015,1.5535,2.662,1121.0,1.4981,26.66,435.9
2021-01-08 05:40:00,116.40625,0.77805,43.75,1.3596,41210.0,496.0,2560.0,0.7889,79.99,3808.0,1.22565,125.6875,137.375,69.525,0.0096335,119.65,599.0,114.9,2202.0,1345.7,28180.0,28205.0,12979.75,2103.2,1365.5,15.79,1.1309,433.7,153.9375,110.4375,136.875,205.25,169.0,23.15,647.75,31046.0,177.43,135.18,224.04,51.19,54.87,3629.0,112.28,21.0,443.5,1.5541,1.4975,167.69,54.85,1713.0,51.2,1891.1,3.703,1.5542,2.662,1121.0,1.499,26.66,435.8
2021-01-08 05:41:00,116.40625,0.778,43.76,1.3594,41445.0,496.0,2561.0,0.7889,80.03,3807.5,1.22565,125.6875,137.375,69.525,0.009634,119.8,598.75,114.9,2202.0,1345.7,28180.0,28205.0,12977.75,2102.6,1365.75,15.78,1.1309,434.0,153.953125,110.4453125,136.890625,205.3125,169.03125,23.15,647.75,31041.0,177.45,135.19,224.1,51.2,54.86,3628.0,112.285,21.0,443.25,1.5541,1.4975,167.7,54.85,1712.0,51.18,1890.9,3.7035,1.5537,2.662,1120.4,1.4989,26.665,435.8
2021-01-08 05:42:00,116.40625,0.7778,43.76,1.3592,41070.0,496.0,2558.0,0.7888,80.01,3806.75,1.22555,125.6953125,137.375,69.525,0.009633,119.8,598.75,114.9,2202.0,1345.5,28180.0,28205.0,12976.25,2102.0,1365.5,15.78,1.1309,433.8,153.953125,110.4453125,136.890625,205.3125,169.0625,23.15,647.5,31034.0,177.45,135.18,224.12,51.2,54.86,3628.0,112.28,21.0,443.5,1.554,1.4975,167.7,54.85,1708.0,51.19,1890.9,3.7025,1.554,2.6630000000000003,1120.4,1.4989,26.635,435.8
2021-01-08 05:43:00,116.40625,0.7776,43.77,1.3592,41265.0,496.0,2555.0,0.7887,80.01,3806.0,1.2255,125.6953125,137.375,69.525,0.009633,119.75,598.75,114.9,2202.0,1345.2,28170.0,28205.0,12975.0,2101.5,1365.5,15.78,1.131,433.9,153.96875,110.44140625,136.890625,205.34375,169.09375,23.2,647.75,31030.0,177.44,135.18,224.1,51.16,54.82,3627.0,112.28,21.0,443.0,1.553,1.4975,167.7,54.81,1706.0,51.15,1891.2,3.701,1.5528,2.66,1119.8,1.4973,26.635,435.8
2021-01-08 05:44:00,116.40625,0.7776,43.78,1.3593,41185.0,496.0,2554.0,0.78865,79.99,3804.5,1.22575,125.6953125,137.375,69.525,0.0096345,119.7,599.0,114.9,2202.0,1344.9,28150.0,28185.0,12970.75,2099.1,1365.75,15.77,1.1313,433.8,153.96875,110.44140625,136.90625,205.34375,169.0625,23.25,648.0,31014.0,177.46,135.18,224.16,51.17,54.82,3624.0,112.28,21.05,443.0,1.553,1.4975,167.71,54.83,1703.0,51.15,1891.3,3.701,1.553,2.661,1119.8,1.4977,26.64,436.0
2021-01-08 05:45:00,116.40625,0.77765,43.77,1.3594,41225.0,496.0,2552.0,0.7886,79.99,3805.0,1.22575,125.6953125,137.375,69.525,0.009635,119.7,599.0,114.9,2202.0,1345.0,28150.0,28185.0,12973.25,2100.8,1365.0,15.78,1.1313,433.7,153.953125,110.44140625,136.875,205.34375,169.09375,23.25,648.0,31019.0,177.46,135.19,224.14,51.17,54.83,3625.0,112.28,21.05,442.75,1.553,1.4975,167.71,54.83,1704.0,51.16,1890.9,3.701,1.5531,2.66,1120.3,1.4978,26.63,436.2
2021-01-08 05:46:00,116.40625,0.7777,43.76,1.3595,41255.0,496.0,2551.0,0.7887,79.99,3804.75,1.22565,125.6953125,137.375,69.525,0.009636,119.7,599.0,114.9,2202.0,1345.0,28155.0,28185.0,12972.5,2100.5,1365.25,15.77,1.1312,433.7,153.953125,110.4453125,136.890625,205.34375,169.0625,23.2,648.25,31016.0,177.46,135.18,224.14,51.17,54.85,3626.0,112.28,21.05,443.0,1.553,1.4975,167.71,54.82,1703.0,51.17,1890.8,3.702,1.553,2.66,1119.2,1.4976,26.65,435.8
2021-01-08 05:47:00,116.40625,0.7777,43.72,1.3592,41500.0,496.0,2553.0,0.7887,79.99,3805.0,1.2255,125.6953125,137.375,69.525,0.0096355,119.8,599.0,114.9,2202.0,1344.7,28155.0,28185.0,12973.5,2100.6,1365.0,15.79,1.1311,433.7,153.953125,110.44140625,136.890625,205.34375,169.0625,23.2,648.25,31015.0,177.44,135.18,224.08,51.17,54.85,3626.0,112.28,21.05,443.25,1.553,1.4975,167.7,54.82,1703.0,51.17,1891.2,3.7005,1.5536,2.662,1118.8,1.4985,26.65,436.4
2021-01-08 05:48:00,116.40625,0.77765,43.71,1.3591,41610.0,496.0,2553.0,0.78865,79.99,3806.0,1.22555,125.6953125,137.375,69.525,0.0096335,119.85,599.0,114.9,2202.0,1344.7,28155.0,28185.0,12974.75,2101.8,1364.75,15.79,1.1306,433.8,153.953125,110.44140625,136.890625,205.3125,169.0625,23.2,648.25,31022.0,177.44,135.18,224.02,51.22,54.89,3627.0,112.28,21.05,443.5,1.553,1.4975,167.7,54.88,1703.0,51.21,1891.2,3.701,1.5544,2.659,1118.3,1.4986,26.66,436.4
2021-01-08 05:49:00,116.40625,0.7777,43.72,1.359,41590.0,495.75,2551.0,0.78865,79.99,3806.0,1.22555,125.6875,137.375,69.525,0.0096335,119.9,599.0,114.9,2202.0,1344.9,28160.0,28190.0,12975.5,2102.2,1364.75,15.79,1.1306,433.8,153.953125,110.4453125,136.890625,205.28125,169.0625,23.2,648.25,31026.0,177.44,135.17,224.02,51.22,54.89,3628.0,112.28,21.05,443.25,1.5546,1.4975,167.69,54.89,1703.0,51.22,1891.2,3.702,1.5547,2.655,1116.9,1.4994,26.655,436.4
2021-01-08 05:50:00,116.40625,0.7777,43.72,1.359,41555.0,496.0,2551.0,0.7887,80.02,3806.75,1.2257,125.6875,137.375,69.525,0.0096335,119.9,599.25,114.9,2202.0,1345.5,28160.0,28190.0,12977.25,2102.4,1365.5,15.79,1.1305,433.8,153.953125,110.44140625,136.890625,205.28125,169.0625,23.2,648.5,31026.0,177.44,135.18,223.98,51.24,54.9,3627.0,112.28,21.0,443.5,1.555,1.4975,167.69,54.89,1703.0,51.22,1891.5,3.7015,1.5551,2.656,1118.2,1.5003,26.665,436.5
2021-01-08 05:51:00,116.40625,0.77765,43.73,1.359,41620.0,496.0,2556.0,0.7886,80.02,3806.25,1.22565,125.6875,137.375,69.525,0.0096335,120.0,599.25,114.9,2202.0,1345.2,28165.0,28190.0,12975.75,2102.7,1365.25,15.79,1.1305,433.8,153.953125,110.44140625,136.890625,205.28125,169.03125,23.15,648.5,31027.0,177.44,135.18,224.0,51.24,54.89,3626.0,112.28,21.0,443.5,1.555,1.4975,167.69,54.9,1706.0,51.22,1891.1,3.7015,1.5551,2.655,1118.4,1.5002,26.645,436.6
2021-01-08 05:52:00,116.40625,0.77765,43.71,1.3591,41420.0,496.25,2557.0,0.78855,80.02,3805.75,1.2256,125.6875,137.375,69.525,0.0096335,120.05,599.25,114.9,2202.0,1345.3,28155.0,28185.0,12975.0,2102.0,1365.25,15.79,1.1306,433.8,153.953125,110.44140625,136.875,205.28125,169.03125,23.15,648.75,31023.0,177.43,135.18,223.98,51.24,54.88,3628.0,112.28,21.0,443.5,1.5549,1.4975,167.7,54.87,1706.0,51.21,1891.5,3.702,1.5547,2.654,1118.4,1.4999,26.645,436.8
2021-01-08 05:53:00,116.40625,0.7776,43.74,1.3592,41295.0,496.25,2557.0,0.7886,80.02,3806.25,1.22565,125.6953125,137.375,69.525,0.0096335,120.0,599.25,114.9,2202.0,1345.3,28155.0,28185.0,12976.0,2102.7,1365.75,15.79,1.1307,433.9,153.9375,110.44140625,136.875,205.25,169.03125,23.15,648.5,31027.0,177.42,135.18,223.92,51.24,54.89,3627.0,112.28,21.0,443.5,1.5547,1.4997,167.68,54.89,1706.0,51.2,1891.3,3.7025,1.5546,2.659,1118.6,1.4999,26.655,436.8
2021-01-08 05:54:00,116.40625,0.7777,43.74,1.3592,41285.0,496.25,2558.0,0.78865,80.02,3806.25,1.22575,125.6875,137.375,69.525,0.0096335,119.95,599.25,114.9,2202.0,1345.3,28155.0,28185.0,12975.75,2102.4,1365.25,15.79,1.1307,433.8,153.9375,110.44140625,136.875,205.25,169.03125,23.15,648.5,31024.0,177.43,135.18,223.96,51.22,54.88,3627.0,112.28,21.0,443.25,1.5547,1.4997,167.69,54.87,1707.0,51.2,1891.7,3.7015,1.5545,2.656,1118.6,1.4998,26.665,436.8
2021-01-08 05:55:00,116.40625,0.77765,43.74,1.3591,41280.0,496.5,2558.0,0.7887,80.02,3806.25,1.2257,125.6875,137.375,69.525,0.009634,119.85,599.0,114.9,2202.0,1345.3,28155.0,28180.0,12976.0,2102.8,1365.75,15.79,1.1307,433.8,153.9375,110.44140625,136.875,205.25,169.03125,23.15,648.5,31027.0,177.43,135.18,223.96,51.25,54.92,3627.0,112.28,21.0,443.5,1.5547,1.4997,167.69,54.92,1707.0,51.24,1891.6,3.7015,1.555,2.655,1118.6,1.4997,26.66,436.7
2021-01-08 05:56:00,116.40625,0.77775,43.74,1.3591,41150.0,496.75,2559.0,0.78875,80.02,3807.5,1.22575,125.6875,137.375,69.525,0.009634,120.0,598.75,114.9,2202.0,1345.5,28155.0,28185.0,12978.75,2103.6,1365.5,15.79,1.1307,433.9,153.9375,110.44140625,136.875,205.21875,169.03125,23.15,647.75,31035.0,177.44,135.17,223.96,51.28,54.97,3629.0,112.28,21.0,443.75,1.556,1.4997,167.69,54.98,1707.0,51.29,1891.1,3.702,1.5561,2.654,1119.4,1.5002,26.66,436.7
2021-01-08 05:57:00,116.40625,0.7778,43.74,1.359,41440.0,496.75,2558.0,0.78875,80.02,3806.25,1.2257,125.6875,137.375,69.525,0.0096335,120.1,598.5,114.9,2202.0,1345.4,28150.0,28175.0,12976.25,2103.0,1365.75,15.79,1.1307,433.9,153.9375,110.44140625,136.890625,205.25,169.03125,23.15,647.5,31027.0,177.44,135.18,224.0,51.27,54.96,3630.0,112.28,20.9,444.0,1.556,1.4997,167.71,54.94,1707.0,51.27,1891.3,3.7005,1.5557,2.653,1120.0,1.5003,26.665,436.5
2021-01-08 05:58:00,116.40625,0.77785,43.74,1.3589,41400.0,496.5,2558.0,0.7887,80.04,3805.75,1.22565,125.6875,137.375,69.525,0.0096325,120.1,598.5,114.9,2202.0,1345.5,28145.0,28170.0,12974.25,2103.0,1365.75,15.79,1.1307,434.0,153.9375,110.44140625,136.875,205.25,169.03125,23.15,647.5,31022.0,177.44,135.18,223.96,51.27,54.96,3630.0,112.28,20.9,443.75,1.5562,1.4997,167.7,54.96,1707.0,51.26,1891.0,3.7015,1.5562,2.655,1120.0,1.5005,26.66,436.5
2021-01-08 05:59:00,116.40625,0.77775,43.73,1.3587,41400.0,496.5,2558.0,0.7887,80.01,3804.75,1.22555,125.6875,137.375,69.525,0.0096325,120.05,598.5,114.9,2202.0,1345.2,28135.0,28165.0,12974.0,2101.5,1365.75,15.78,1.1307,434.0,153.9375,110.44140625,136.890625,205.25,169.03125,23.15,647.25,31012.0,177.45,135.18,224.0,51.27,54.93,3629.0,112.28,20.95,443.75,1.5562,1.4997,167.71,54.93,1707.0,51.25,1891.3,3.7015,1.5558,2.658,1120.0,1.5011,26.66,436.2
2021-01-08 06:00:00,116.40625,0.77785,43.72,1.359,41450.0,496.5,2557.0,0.78885,80.01,3805.75,1.22565,125.6875,137.375,69.525,0.009632,120.1,598.5,114.9,2202.0,1345.5,28140.0,28170.0,12976.25,2102.8,1366.0,15.78,1.1309,434.0,153.9375,110.44140625,136.875,205.1875,169.0,23.15,647.25,31020.0,177.42,135.18,223.94,51.27,54.94,3629.0,112.28,20.95,443.75,1.5563,1.4997,167.69,54.95,1707.0,51.26,1891.5,3.701,1.5565,2.6639999999999997,1120.0,1.5018,26.665,436.2
2021-01-08 06:01:00,116.40625,0.77775,43.7,1.359,41165.0,496.5,2558.0,0.7887,80.03,3804.75,1.22525,125.6875,137.375,69.525,0.009632,120.1,598.5,114.9,2202.0,1345.0,28130.0,28165.0,12970.75,2101.9,1365.75,15.78,1.1305,434.0,153.9375,110.44140625,136.890625,205.21875,169.03125,23.15,647.25,31015.0,177.43,135.18,223.98,51.25,54.92,3628.0,112.28,20.95,443.75,1.5563,1.4997,167.69,54.91,1707.0,51.23,1891.1,3.699,1.5557,2.6630000000000003,1120.2,1.5009,26.64,436.2
2021-01-08 06:02:00,116.40625,0.7778,43.68,1.3591,41300.0,496.0,2558.0,0.78875,80.03,3805.0,1.2253,125.6953125,137.375,69.525,0.009633,120.2,597.75,114.9,2202.0,1345.3,28135.0,28165.0,12975.75,2101.5,1365.0,15.79,1.1307,433.8,153.9375,110.44140625,136.890625,205.21875,169.0,23.15,647.0,31017.0,177.42,135.17,223.92,51.23,54.9,3630.0,112.28,20.9,443.5,1.5554,1.4997,167.67,54.91,1707.0,51.22,1891.3,3.7015,1.5554,2.66,1121.5,1.5006,26.645,436.5
2021-01-08 06:03:00,116.40625,0.77775,43.73,1.3591,41500.0,496.5,2558.0,0.78875,80.04,3804.75,1.2253,125.6953125,137.375,69.525,0.009635,120.2,598.25,114.9,2202.0,1345.1,28135.0,28165.0,12974.5,2100.8,1366.5,15.8,1.1307,434.3,153.9375,110.44140625,136.890625,205.21875,169.0,23.15,647.75,31013.0,177.42,135.17,223.92,51.23,54.93,3630.0,112.28,20.9,443.75,1.5554,1.4997,167.68,54.94,1707.0,51.24,1891.2,3.701,1.5561,2.657,1120.9,1.5014,26.635,436.5
2021-01-08 06:04:00,116.40625,0.77755,43.71,1.3587,41565.0,496.5,2557.0,0.7886,80.05,3803.5,1.22495,125.6953125,137.375,69.525,0.009634,120.15,598.0,114.9,2202.0,1345.1,28130.0,28160.0,12972.0,2099.9,1366.5,15.8,1.1307,434.2,153.9375,110.44140625,136.890625,205.28125,169.0625,23.15,647.25,31008.0,177.43,135.18,223.96,51.27,54.95,3629.0,112.28,20.9,443.75,1.5554,1.4997,167.69,54.94,1707.0,51.25,1891.7,3.7,1.5566,2.656,1120.6,1.5016,26.645,436.5
2021-01-08 06:05:00,116.40625,0.77785,43.73,1.3591,41750.0,496.5,2555.0,0.78875,80.03,3804.5,1.2253,125.6875,137.375,69.525,0.009636,120.15,598.0,114.9,2202.0,1345.4,28130.0,28160.0,12974.5,2100.6,1366.75,15.79,1.131,434.2,153.9375,110.44140625,136.890625,205.25,169.03125,23.15,647.5,31015.0,177.43,135.18,223.96,51.27,54.95,3628.0,112.28,20.9,443.75,1.5554,1.4997,167.68,54.95,1705.0,51.26,1892.3,3.7,1.5567,2.656,1121.3,1.502,26.67,436.6
2021-01-08 06:06:00,116.40625,0.77785,43.75,1.3598,41550.0,496.5,2555.0,0.7887,80.05,3805.75,1.2255,125.6875,137.375,69.525,0.009637,120.2,598.25,114.9,2202.0,1345.3,28130.0,28160.0,12977.25,2100.9,1367.5,15.8,1.1313,434.4,153.9375,110.44140625,136.890625,205.25,169.03125,23.15,647.25,31022.0,177.42,135.17,223.98,51.27,54.95,3630.0,112.28,20.9,443.75,1.5554,1.4997,167.68,54.93,1705.0,51.25,1891.6,3.701,1.5564,2.653,1121.4,1.502,26.645,436.6
2021-01-08 06:07:00,116.40625,0.7779,43.75,1.36,41800.0,496.75,2552.0,0.78885,80.05,3805.0,1.22545,125.6953125,137.375,69.525,0.0096375,120.0,598.25,114.9,2202.0,1345.3,28130.0,28160.0,12975.25,2101.2,1367.5,15.8,1.1315,434.5,153.9375,110.44140625,136.890625,205.21875,169.0,23.15,647.5,31019.0,177.42,135.17,223.94,51.25,54.93,3630.0,112.28,20.9,443.5,1.5559,1.4997,167.68,54.93,1701.0,51.24,1892.1,3.701,1.5558,2.653,1121.4,1.501,26.665,436.6
2021-01-08 06:08:00,116.40625,0.7781,43.75,1.3603,41815.0,496.75,2551.0,0.789,80.05,3806.0,1.22585,125.6953125,137.375,69.525,0.009639499999999999,120.1,598.25,114.9,2202.0,1345.9,28135.0,28160.0,12976.25,2102.2,1367.75,15.8,1.1317,434.8,153.9375,110.44140625,136.890625,205.21875,169.0,23.15,647.5,31028.0,177.42,135.17,223.94,51.25,54.95,3630.0,112.28,20.9,443.75,1.5565,1.4997,167.67,54.94,1701.0,51.25,1891.9,3.702,1.5567,2.654,1120.9,1.5019,26.67,436.6
2021-01-08 06:09:00,116.40625,0.77805,43.79,1.3604,42010.0,497.25,2551.0,0.7889,80.04,3805.0,1.2259,125.6953125,137.375,69.525,0.009637999999999999,120.05,598.75,114.9,2202.0,1345.6,28135.0,28160.0,12973.5,2101.5,1369.0,15.8,1.1317,435.3,153.9375,110.44140625,136.890625,205.21875,169.0,23.15,648.0,31024.0,177.42,135.18,223.96,51.27,54.94,3630.0,112.28,20.9,443.75,1.5565,1.4997,167.68,54.94,1701.0,51.25,1891.5,3.7015,1.5565,2.6519999999999997,1120.2,1.5019,26.655,436.6
2021-01-08 06:10:00,116.40625,0.778,43.8,1.3599,42040.0,497.5,2551.0,0.7889,80.1,3805.0,1.2259,125.6953125,137.375,69.525,0.009638500000000001,120.1,598.75,114.9,2202.0,1345.6,28135.0,28165.0,12974.0,2101.8,1369.75,15.8,1.1317,435.5,153.9375,110.44140625,136.890625,205.1875,169.0,23.15,648.25,31024.0,177.4,135.16,223.88,51.27,54.94,3631.0,112.28,20.9,443.75,1.5567,1.4997,167.66,54.93,1701.0,51.23,1891.6,3.7005,1.5566,2.6510000000000002,1120.2,1.5014,26.635,436.6
2021-01-08 06:11:00,116.40625,0.77825,43.81,1.36,41960.0,497.5,2557.0,0.78895,80.09,3806.0,1.2262,125.6953125,137.375,69.525,0.0096375,120.1,598.75,114.9,2202.0,1346.0,28145.0,28170.0,12976.25,2102.8,1370.0,15.79,1.1317,435.8,153.9375,110.44140625,136.890625,205.1875,169.0,23.15,648.25,31032.0,177.41,135.16,223.9,51.27,54.95,3631.0,112.28,20.85,444.0,1.5579,1.5026,167.66,54.94,1704.0,51.26,1891.9,3.702,1.5576,2.6489999999999996,1120.6,1.502,26.655,436.6
2021-01-08 06:12:00,116.40625,0.7783,43.81,1.3599,42170.0,497.5,2557.0,0.78895,80.09,3805.75,1.22635,125.6953125,137.375,69.525,0.009637999999999999,120.05,598.5,114.9,2202.0,1346.0,28145.0,28170.0,12975.0,2103.0,1369.0,15.8,1.1318,435.6,153.921875,110.44140625,136.890625,205.1875,169.0,23.15,648.0,31033.0,177.4,135.17,223.9,51.27,54.97,3631.0,112.28,20.85,444.0,1.5579,1.5026,167.65,54.96,1704.0,51.27,1891.8,3.7025,1.5578,2.638,1121.0,1.5034,26.655,436.6
2021-01-08 06:13:00,116.40625,0.77835,43.83,1.36,42085.0,497.5,2554.0,0.78905,80.09,3806.25,1.22635,125.6953125,137.375,69.525,0.0096375,120.05,598.75,114.9,2207.5,1346.1,28145.0,28175.0,12977.5,2102.5,1368.5,15.8,1.1319,435.4,153.921875,110.44140625,136.875,205.125,168.96875,23.15,648.25,31033.0,177.39,135.16,223.86,51.33,55.01,3631.0,112.28,20.85,444.25,1.5587,1.5026,167.65,55.01,1704.0,51.31,1892.4,3.7025,1.5586,2.6319999999999997,1120.5,1.5043,26.66,436.7
2021-01-08 06:14:00,116.40625,0.7783,43.81,1.3599,41970.0,497.0,2553.0,0.78895,80.13,3806.75,1.2262,125.6953125,137.375,69.525,0.009637,120.0,598.75,114.9,2207.5,1346.2,28145.0,28175.0,12979.0,2103.4,1367.75,15.8,1.1318,435.0,153.921875,110.44140625,136.875,205.15625,168.96875,23.15,647.75,31036.0,177.39,135.17,223.86,51.3,54.99,3633.0,112.28,20.85,444.0,1.5587,1.5026,167.65,54.97,1704.0,51.3,1892.1,3.7025,1.5578,2.634,1120.5,1.5032,26.655,436.8
2021-01-08 06:15:00,116.40625,0.7784,43.84,1.3601,42000.0,497.0,2553.0,0.789,80.21,3807.5,1.2263,125.6953125,137.375,69.525,0.0096375,120.05,598.5,114.9,2207.5,1346.5,28150.0,28175.0,12982.5,2104.3,1368.0,15.8,1.132,435.0,153.921875,110.44140625,136.875,205.15625,168.96875,23.1,647.75,31040.0,177.39,135.17,223.88,51.3,55.02,3633.0,112.28,20.85,444.25,1.5587,1.5026,167.65,55.01,1702.0,51.31,1891.9,3.7035,1.5583,2.636,1121.1,1.504,26.67,437.0
2021-01-08 06:16:00,116.40625,0.77845,43.85,1.3601,42105.0,497.25,2553.0,0.78895,80.19,3807.25,1.22665,125.6875,137.375,69.525,0.009637999999999999,120.1,598.75,114.9,2207.5,1346.7,28150.0,28175.0,12981.25,2104.0,1368.25,15.8,1.132,435.0,153.90625,110.44140625,136.859375,205.125,168.96875,23.1,648.0,31041.0,177.38,135.17,223.82,51.3,55.01,3632.0,112.28,20.85,444.25,1.5587,1.5026,167.65,55.0,1702.0,51.31,1892.1,3.704,1.5585,2.638,1121.1,1.5039,26.68,436.8
2021-01-08 06:17:00,116.40625,0.7784,43.85,1.3601,41845.0,497.0,2551.0,0.78885,80.19,3807.0,1.2261,125.6875,137.375,69.525,0.0096365,120.1,598.75,114.9,2207.5,1346.7,28150.0,28175.0,12981.5,2103.8,1367.75,15.8,1.1319,434.7,153.90625,110.44140625,136.875,205.125,168.96875,23.1,647.5,31037.0,177.38,135.17,223.78,51.31,54.99,3632.0,112.28,20.85,444.25,1.5587,1.5026,167.63,54.99,1702.0,51.29,1891.6,3.7035,1.5576,2.64,1121.2,1.5036,26.66,436.8
2021-01-08 06:18:00,116.40625,0.7784,43.91,1.36,41715.0,496.75,2551.0,0.7888,80.17,3807.25,1.2263,125.6875,137.375,69.525,0.0096365,120.0,598.25,114.9,2207.5,1346.8,28150.0,28175.0,12981.75,2104.1,1368.0,15.8,1.1321,434.7,153.90625,110.44140625,136.859375,205.09375,168.96875,23.1,647.25,31036.0,177.37,135.16,223.76,51.29,54.99,3632.0,112.28,20.8,444.0,1.5587,1.5026,167.64,55.0,1702.0,51.29,1892.0,3.7035,1.557,2.639,1121.2,1.5031,26.67,436.9
